"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",17,0.179141,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen4_0002",28,0.177575,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen4_0003",13,0.164825,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen4_0004",14,0.177178,0,1,0,1,1,0,1,1,1,1,1,1,0
"gen4_0005",24,0.16223,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0006",7,0.225906,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen4_0007",8,0.250897,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0008",9,0.099417,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0009",19,0.448546,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen4_0010",16,0.442863,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen4_0011",9,0.229039,1,1,1,1,1,0,1,0,1,1,0,1,1
"gen4_0012",7,0.388943,1,1,0,0,1,1,1,1,1,1,0,1,1
"gen4_0013",14,0.220353,0,1,0,1,1,1,1,1,1,0,0,0,0
"gen4_0014",22,0.560305,0,0,1,1,1,1,1,1,1,1,0,1,0
"gen4_0015",9,0.241158,1,1,0,0,1,0,1,1,1,1,1,1,1
"gen4_0016",8,0.229433,1,0,1,0,1,0,1,1,1,1,1,1,1
"gen4_0017",8,0.237199,1,1,1,1,1,0,1,0,1,1,0,1,1
"gen4_0018",9,0.242737,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0019",7,0.301369,1,1,0,0,1,1,1,1,1,1,0,1,1
"gen4_0020",14,0.307927,0,1,0,1,1,1,1,1,1,0,0,0,0
"gen4_0021",14,0.21253,0,1,1,1,1,1,1,1,1,0,0,0,0
"gen4_0022",13,0.172648,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen4_0023",30,0.170553,0,1,0,1,1,0,1,1,1,1,1,1,0
"gen4_0024",6,0.257919,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen4_0025",14,0.142534,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen4_0026",9,0.177236,0,1,1,1,1,0,1,1,1,0,1,1,1
"gen4_0027",9,0.22917,1,0,1,1,1,0,1,1,1,1,0,1,1
"gen4_0028",8,0.229302,1,1,1,0,1,0,1,0,1,1,1,1,1
"gen4_0029",8,0.229232,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen4_0030",8,0.251098,0,1,1,0,1,0,1,1,1,1,1,1,1
"gen4_0031",17,0.443612,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen4_0032",18,0.447797,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0033",9,0.088243,1,1,1,0,1,0,1,1,1,1,1,1,1
"gen4_0034",9,0.252332,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen4_0035",13,0.162877,0,1,1,1,1,1,1,1,1,0,1,1,0
"gen4_0036",24,0.164178,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen4_0037",17,0.177117,0,1,0,1,1,0,1,1,1,1,1,1,0
"gen4_0038",14,0.179202,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen4_0039",9,0.165799,1,1,1,0,1,0,1,1,1,1,1,1,1
"gen4_0040",8,0.163051,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen4_0041",19,0.394466,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen4_0042",9,0.295238,1,1,1,0,1,0,1,1,1,1,1,1,1
"gen4_0043",12,0.163926,1,1,0,0,1,1,1,1,1,1,1,1,0
"gen4_0044",9,0.402195,0,1,0,1,1,0,1,1,1,1,0,1,1
"gen4_0045",9,0.306145,1,1,0,0,1,0,1,1,1,1,0,1,1
"gen4_0046",7,0.323956,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen4_0047",18,0.226375,1,1,1,1,1,1,1,1,1,0,0,0,0
"gen4_0048",15,0.442524,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen4_0049",7,0.227516,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen4_0050",9,0.227429,1,1,1,1,1,0,1,0,1,1,1,1,1
"gen4_0051",6,0.396305,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen4_0052",20,0.441184,1,1,0,0,1,1,1,1,1,1,0,1,1
"gen4_0053",17,0.215242,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen4_0054",21,0.167341,1,1,0,1,1,1,1,1,1,0,0,0,0
"gen4_0055",10,0.374915,0,1,0,0,1,1,1,1,1,0,0,1,0
"gen4_0056",11,0.234381,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen4_0057",15,0.291581,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen4_0058",14,0.316107,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen4_0059",17,0.197682,0,1,1,1,1,0,1,1,1,1,0,1,0
"gen4_0060",19,0.23079,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen4_0061",8,0.100329,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0062",18,0.178229,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen4_0063",9,0.298905,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen4_0064",7,0.331196,1,1,0,0,1,0,1,1,1,1,0,1,1
