"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen20_0001",21,0.201617,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0002",21,0.203427,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0003",21,0.207133,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0004",21,0.201803,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0005",21,0.207301,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0006",21,0.207903,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0007",21,0.203617,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0008",21,0.201358,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0009",21,0.204859,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0010",21,0.210682,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0011",21,0.204093,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0012",21,0.202792,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0013",21,0.201193,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0014",21,0.210232,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0015",21,0.204281,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0016",21,0.202762,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0017",21,0.204173,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0018",21,0.204201,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0019",21,0.202805,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0020",21,0.203091,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0021",21,0.204645,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0022",21,0.204495,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0023",21,0.202468,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0024",21,0.201487,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0025",21,0.206709,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0026",21,0.203354,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0027",21,0.201653,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0028",21,0.201767,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0029",21,0.202542,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0030",21,0.203934,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0031",21,0.209188,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0032",21,0.208345,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0033",21,0.207775,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0034",21,0.204987,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0035",21,0.203717,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0036",21,0.201993,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0037",21,0.204218,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0038",21,0.206532,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0039",21,0.210356,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0040",21,0.207627,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0041",21,0.207285,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0042",21,0.207014,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0043",21,0.203869,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0044",21,0.208127,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0045",21,0.202803,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0046",21,0.20424,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0047",21,0.20374,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0048",21,0.203303,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0049",21,0.201422,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0050",21,0.203812,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0051",21,0.206838,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0052",21,0.210527,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0053",21,0.202477,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0054",21,0.207616,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0055",21,0.203716,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0056",21,0.208769,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0057",21,0.202816,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0058",21,0.203403,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0059",21,0.204658,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0060",21,0.205902,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0061",21,0.203788,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0062",21,0.20411,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0063",21,0.207,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen20_0064",21,0.20375,1,1,0,1,1,1,1,1,1,1,0,1,0
