"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen7_0001",20,0.171795,0,1,0,1,1,0,1,1,1,1,0,1,1
"gen7_0002",22,0.187406,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0003",29,0.207918,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen7_0004",8,0.221519,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0005",22,0.169252,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0006",13,0.19763,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0007",18,0.270032,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0008",20,0.189053,0,1,0,1,1,1,1,1,1,0,0,1,1
"gen7_0009",22,0.209891,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0010",25,0.207366,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0011",10,0.219244,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0012",18,0.187905,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen7_0013",24,0.237025,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0014",10,0.248354,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0015",7,0.16168,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0016",28,0.225776,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0017",15,0.207205,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0018",11,0.202219,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen7_0019",8,0.169947,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0020",12,0.189363,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0021",10,0.225079,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0022",29,0.231193,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen7_0023",23,0.209233,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0024",7,0.222177,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0025",11,0.204759,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0026",15,0.204665,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen7_0027",22,0.17878,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen7_0028",18,0.178377,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0029",14,0.206931,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0030",21,0.20059,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0031",10,0.172371,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0032",20,0.218668,1,1,0,1,1,0,1,1,1,1,0,1,1
"gen7_0033",9,0.221451,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0034",9,0.248422,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0035",9,0.270857,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0036",19,0.218419,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0037",27,0.170203,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen7_0038",9,0.199395,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0039",25,0.180903,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0040",22,0.195715,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0041",14,0.20824,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0042",27,0.215166,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0043",13,0.166058,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0044",14,0.167417,1,1,0,1,1,0,1,1,1,1,0,1,0
"gen7_0045",19,0.203953,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0046",24,0.191318,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen7_0047",25,0.20898,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0048",22,0.208277,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0049",18,0.250514,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0050",24,0.256543,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0051",15,0.246041,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0052",17,0.212204,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0053",16,0.197538,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0054",22,0.207458,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0055",20,0.181165,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen7_0056",20,0.276273,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0057",20,0.173136,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0058",20,0.187712,0,1,0,1,1,0,1,1,1,0,0,1,1
"gen7_0059",20,0.228604,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen7_0060",14,0.227665,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen7_0061",21,0.187424,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen7_0062",19,0.187887,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen7_0063",23,0.190818,0,1,0,1,1,1,1,1,1,0,0,1,1
"gen7_0064",22,0.205601,0,1,1,1,1,1,1,1,1,1,0,1,1
