"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen11_0001",26,0.206261,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0002",16,0.200732,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0003",20,0.18773,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0004",20,0.190741,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0005",9,0.188742,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0006",23,0.209233,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0007",17,0.227392,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0008",22,0.226747,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0009",17,0.223414,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0010",20,0.188163,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0011",16,0.162262,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0012",20,0.206248,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0013",18,0.183856,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0014",7,0.216503,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0015",15,0.208281,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0016",17,0.244629,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0017",16,0.20699,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0018",25,0.207552,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0019",10,0.214966,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0020",17,0.207785,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0021",17,0.228552,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0022",17,0.243469,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0023",22,0.208697,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0024",21,0.188699,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0025",15,0.20914,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0026",18,0.213624,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0027",20,0.166571,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0028",19,0.204924,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0029",19,0.197097,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0030",16,0.201925,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0031",22,0.1884,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0032",24,0.206024,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0033",22,0.209485,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0034",21,0.205996,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0035",17,0.195634,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0036",18,0.20081,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0037",18,0.189604,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0038",11,0.189879,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0039",19,0.216349,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0040",18,0.219021,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0041",23,0.225978,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0042",8,0.189511,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0043",18,0.182976,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0044",16,0.201612,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0045",22,0.209226,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0046",21,0.206255,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0047",21,0.200622,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0048",21,0.167901,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0049",20,0.207678,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0050",23,0.207803,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0051",22,0.227605,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0052",23,0.208375,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0053",19,0.17507,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen11_0054",20,0.196425,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0055",20,0.197681,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0056",18,0.192423,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0057",17,0.202995,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0058",20,0.208582,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0059",21,0.187046,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0060",25,0.207378,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen11_0061",23,0.206271,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0062",26,0.209223,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen11_0063",18,0.198826,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen11_0064",17,0.208444,0,1,0,1,1,1,1,1,1,1,0,1,0
