"Par1","Par2"
11,15
4,11
15,9
13,16
5,16
1,4
9,1
5,14
9,6
11,1
7,3
5,10
10,7
11,6
15,16
16,15
1,7
3,14
12,5
4,10
12,2
2,3
7,15
3,7
6,15
4,15
2,16
3,12
5,3
1,2
16,13
6,13
3,13
8,12
9,10
3,7
11,15
8,6
16,11
8,12
7,12
7,9
8,10
14,2
7,16
16,8
3,14
12,11
