"Par1","Par2"
8,15
15,2
9,6
9,10
9,5
10,11
6,3
10,2
10,1
1,11
16,14
16,5
5,10
8,13
10,4
6,5
5,14
16,12
16,14
15,13
8,6
13,7
13,6
6,11
4,14
1,8
8,14
2,9
6,12
2,10
1,8
11,5
6,1
6,16
7,16
4,8
14,3
8,16
7,15
15,2
5,12
12,9
11,14
1,10
12,8
10,6
5,3
15,4
