"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen15_0052",21,0.196013,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0500154313937137,0.0727013514294952,0.0566515735373499,10
"gen15_0001",21,0.187931,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0500693288044277,0.072721535419959,0.0561768989598734,10
"gen15_0058",21,0.190683,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0501262211447464,0.0618343997742044,0.056180021205424,9
"gen15_0021",21,0.210693,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0501493757687868,0.0692325538055767,0.0561267307528557,9
"gen15_0051",21,0.202818,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0501625008729379,0.061955063189231,0.0561173188059987,9
"gen15_0011",27,0.157828,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0501842106979729,0.0674208438282389,0.0555997424330561,9
"gen15_0002",21,0.192192,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0501882165295757,0.0810031482859704,0.0565602819539297,10
"gen15_0004",21,0.201496,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0502037856647242,0.0745709439476359,0.0565744253552114,10
"gen15_0005",21,0.204301,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0502063858517025,0.0683763607536769,0.0565590695132162,10
"gen15_0039",21,0.200048,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0502112831375305,0.0722667749495066,0.0564826157134315,10
"gen15_0061",20,0.204295,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0502222091141403,0.0634159930955553,0.0561957821457193,9
"gen15_0009",15,0.204643,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0502504946882761,0.055674859816559,0.0561074175659716,9
"gen15_0010",16,0.206541,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503097225205262,0.0711977008901297,0.0563604973091461,10
"gen15_0033",20,0.195861,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503130709351793,0.0718940119283488,0.0563429246834226,9
"gen15_0048",18,0.192106,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503260866176958,0.0663256434748151,0.0558540524846079,9
"gen15_0064",14,0.199384,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503305108716461,0.0661247219886981,0.0561256209332381,9
"gen15_0015",16,0.209063,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503307805193721,0.0688222801165067,0.0563013662048767,10
"gen15_0038",14,0.199003,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503383343263517,0.0624110551693024,0.0564281811291287,9
"gen15_0060",16,0.208027,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503388888885885,0.0668011300546755,0.0563248856709668,10
"gen15_0019",17,0.202287,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503410406900314,0.0780044408237295,0.0564343740415798,10
"gen15_0056",16,0.198286,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503418341984846,0.064713805294847,0.056143656370391,9
"gen15_0031",16,0.202742,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503448549903343,0.0759503607739586,0.0562264147428193,10
"gen15_0045",14,0.20461,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503511706050875,0.0621113453188948,0.056438516620077,9
"gen15_0024",20,0.189294,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503662292252125,0.0734092401053934,0.0561836435533141,9
