"Par1","Par2"
4,11
6,2
14,8
13,9
6,7
2,4
1,12
9,7
13,4
4,2
12,14
3,5
6,9
3,1
15,12
3,11
7,15
7,2
14,7
7,5
2,6
7,6
2,15
6,12
1,9
8,16
1,6
7,15
10,12
9,2
14,3
16,4
8,14
12,6
6,10
8,12
2,1
12,4
12,11
6,16
12,15
13,9
14,12
12,7
7,13
4,11
5,1
16,15
