"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen21_0001",21,0.207627,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen21_0002",21,0.201617,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0003",21,0.202542,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0004",21,0.203812,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0005",21,0.203403,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0006",21,0.207775,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0007",21,0.203091,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen21_0008",21,0.207,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0009",21,0.207285,0,1,0,0,1,1,1,1,1,1,0,1,1
"gen21_0010",21,0.612349,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0011",21,0.209188,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0012",21,0.203716,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0013",21,0.204093,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0014",21,0.201487,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0015",21,0.202792,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0016",21,0.201193,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen21_0017",21,0.202907,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0018",21,0.203038,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen21_0019",21,0.204339,1,1,0,0,1,1,1,1,1,1,0,1,0
"gen21_0020",21,0.206473,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0021",21,0.205293,1,1,0,1,1,0,1,1,1,1,0,1,0
"gen21_0022",21,0.203609,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen21_0023",16,0.207657,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen21_0024",21,0.08179,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0025",21,0.246109,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0026",21,0.202241,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen21_0027",21,0.20439,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0028",21,0.023019,1,1,0,1,0,1,1,1,1,1,0,1,0
"gen21_0029",19,0.205831,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen21_0030",21,0.510001,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen21_0031",21,0.025557,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0032",21,0.204194,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0033",21,0.201189,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0034",21,0.201807,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen21_0035",21,0.205756,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0036",21,0.482635,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0037",21,0.207692,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen21_0038",13,0.110195,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0039",21,0.203611,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen21_0040",21,0.202647,1,1,0,1,1,0,1,1,1,1,0,1,1
"gen21_0041",21,0.201441,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0042",21,0.201555,1,1,0,1,0,1,1,1,1,1,0,1,0
"gen21_0043",21,0.206715,0,1,0,1,1,1,1,1,1,0,0,1,0
"gen21_0044",21,0.205015,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0045",21,0.20758,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0046",21,0.208893,0,1,0,1,1,0,1,1,1,1,0,1,0
"gen21_0047",21,0.20239,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0048",21,0.202909,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0049",21,0.206981,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0050",21,0.202133,1,1,0,1,1,1,1,0,1,1,0,1,0
"gen21_0051",21,0.202928,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0052",21,0.203267,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0053",21,0.20679,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0054",21,0.203527,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0055",21,0.20423,1,1,0,0,1,1,1,1,1,1,0,0,0
"gen21_0056",21,0.206173,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen21_0057",21,0.203804,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0058",21,0.206615,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen21_0059",21,0.511612,0,1,0,1,1,1,1,1,1,0,1,1,0
"gen21_0060",21,0.951635,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0061",21,0.205327,0,1,0,1,1,1,1,0,1,1,1,1,0
"gen21_0062",21,0.204103,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen21_0063",21,0.207111,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen21_0064",15,0.207516,0,1,1,1,1,1,1,1,1,1,0,1,0
