"Par1","Par2"
11,9
6,5
2,7
15,3
7,2
13,3
5,12
7,1
4,3
12,9
11,14
9,3
16,9
12,10
3,13
10,14
7,13
3,7
8,2
10,13
3,8
7,2
8,12
9,14
13,7
11,8
4,7
6,5
1,6
16,6
7,11
3,7
1,15
10,6
14,12
15,14
11,6
12,15
7,13
3,15
4,12
10,7
8,1
11,9
13,14
1,11
5,16
7,14
