"Par1","Par2"
2,11
16,15
16,4
4,7
10,14
8,4
16,11
10,16
10,12
13,8
12,7
1,16
10,13
11,10
4,7
12,6
1,11
10,13
12,9
11,6
7,13
14,3
15,6
1,9
7,2
6,7
3,2
1,4
7,3
16,3
15,2
16,12
10,13
5,3
11,12
1,10
15,4
7,14
16,9
8,9
9,14
7,4
11,16
15,16
13,9
11,16
9,13
8,15
