"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen14_0001",21,0.187931,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0002",18,0.204532,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0003",21,0.188699,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0004",18,0.209098,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0005",18,0.20869,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0006",17,0.204934,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0007",17,0.20331,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0008",16,0.201925,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0009",16,0.206541,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0010",27,0.198255,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0011",12,0.20372,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0012",27,0.205677,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0013",14,0.199101,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0014",16,0.209063,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0015",13,0.203367,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0016",14,0.198796,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0017",17,0.209072,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0018",18,0.20496,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0019",14,0.201785,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0020",15,0.203507,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0021",16,0.205842,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0022",27,0.206376,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0023",18,0.203481,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0024",13,0.208576,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0025",21,0.192192,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0026",18,0.200271,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0027",21,0.188688,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0028",21,0.187942,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0029",18,0.207908,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0030",16,0.205687,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0031",16,0.207787,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0032",13,0.204643,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0033",17,0.208794,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0034",16,0.205203,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0035",18,0.190069,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0036",15,0.201582,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0037",24,0.198486,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0038",21,0.204301,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0039",16,0.206198,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0040",17,0.206175,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0041",14,0.201858,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0042",15,0.203434,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0043",23,0.205185,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0044",17,0.203859,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0045",15,0.201496,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0046",15,0.199225,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0047",15,0.201614,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0048",15,0.199412,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0049",17,0.204671,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0050",18,0.207329,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0051",16,0.198951,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0052",14,0.20177,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0053",20,0.197332,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0054",18,0.195533,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0055",20,0.20076,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0056",23,0.19942,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0057",18,0.209124,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0058",18,0.208664,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0059",19,0.197739,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0060",18,0.192117,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0061",21,0.206639,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0062",18,0.19075,0,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0063",17,0.203241,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen14_0064",16,0.203618,1,1,0,1,1,1,1,1,1,1,0,1,0
