"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen3_0001",17,0.179141,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503354136462064,0.0735254658325952,0.0559475230804879,9
"gen3_0037",28,0.177575,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0508451924517008,0.0759897653686583,0.0560428098512991,9
"gen3_0039",13,0.164825,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0508753821865104,0.0998114591945757,0.0570827724781417,11
"gen3_0017",14,0.177178,0,1,0,1,1,0,1,1,1,1,1,1,0,0.0509815666500771,0.0774310970932626,0.0566887395893181,9
"gen3_0051",24,0.16223,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0510917940621133,0.103656137092444,0.0541941732773563,11
"gen3_0063",7,0.225906,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0511563627839811,0.0776273380678323,0.0551673665183634,13
"gen3_0033",8,0.250897,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0513321469968394,0.0644372899900574,0.0552898550451716,11
"gen3_0035",9,0.099417,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0517774886469641,0.11174499047455,0.0542074247987427,12
"gen3_0043",19,0.448546,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0518429835804559,0.050589771470007,0.0547018248665625,13
"gen3_0050",16,0.442863,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0519674147431598,0.0338224735606275,0.0552935619232619,9
"gen3_0061",9,0.229039,1,1,1,1,1,0,1,0,1,1,0,1,1,0.0521779532711897,0.056831042426128,0.0553058939522426,10
"gen3_0047",7,0.388943,1,1,0,0,1,1,1,1,1,1,0,1,1,0.0522259508216541,0.044632364881311,0.0554108366795019,10
"gen3_0022",14,0.220353,0,1,0,1,1,1,1,1,1,0,0,0,0,0.0523330207812714,0.0434641912196052,0.0546840661768629,7
"gen3_0060",22,0.560305,0,0,1,1,1,1,1,1,1,1,0,1,0,0.0525227712790996,0.0351037138453374,0.0560596995875708,9
"gen3_0041",9,0.241158,1,1,0,0,1,0,1,1,1,1,1,1,1,0.0525438428048966,0.0555715571570516,0.0573521745475737,10
"gen3_0006",8,0.229433,1,0,1,0,1,0,1,1,1,1,1,1,1,0.0525895135341715,0.0623808801937476,0.0574362056279716,10
"gen3_0031",6,0.140941,1,1,1,1,1,1,1,1,1,0,0,0,1,0.0526411573556421,0.0445813086094032,0.0543068244523335,10
"gen3_0036",8,0.181406,0,1,1,0,1,0,1,1,1,1,1,1,0,0.0527619399682836,0.0524944984753249,0.0587308152351437,9
"gen3_0064",23,0.159837,1,1,1,0,1,0,1,1,1,1,1,0,1,0.0528826406789139,0.0923879318082492,0.0575817099640306,10
