"Par1","Par2"
1,15
12,14
16,7
10,6
14,1
11,6
4,15
10,1
12,6
15,10
4,5
4,16
8,5
2,13
12,6
1,11
12,6
6,8
6,11
12,13
10,9
10,1
1,6
13,9
10,8
15,11
13,8
3,9
15,9
13,9
6,4
16,7
3,13
11,16
14,10
8,7
12,8
6,8
12,16
7,6
6,9
10,7
4,3
2,11
16,11
5,16
2,13
1,5
