"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen14_0001",21,0.187931,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0500693288044277,0.0817020643473406,0.0561768989598734,10
"gen14_0025",21,0.192192,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0501882165295757,0.0741168176026957,0.0565602819539297,10
"gen14_0061",21,0.206639,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0501890016213301,0.0662486185967136,0.0561815531110965,9
"gen14_0045",21,0.201496,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0502037856647242,0.0760503658888279,0.0565744253552114,10
"gen14_0038",21,0.204301,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0502063858517025,0.0695761510371073,0.0565590695132162,10
"gen14_0062",18,0.19075,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0502107662874633,0.0754817984702131,0.0557873941370858,9
"gen14_0002",18,0.204532,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0502466444147342,0.0597702211008574,0.0562181535678555,9
"gen14_0003",21,0.188699,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0502466799570607,0.0734023955941451,0.0562786052328469,9
"gen14_0032",15,0.204643,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0502504946882761,0.0636627838859685,0.0561074175659716,9
"gen14_0009",16,0.206541,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503097225205262,0.0706873607560115,0.0563604973091461,10
"gen14_0010",27,0.198255,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503138302865606,0.0635542477049246,0.0557427685353712,9
"gen14_0034",16,0.205203,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503158914570949,0.0755904348239825,0.0563478875314028,10
"gen14_0011",12,0.20372,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503186592462444,0.0577215690144199,0.0561579374171879,9
"gen14_0013",14,0.199101,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503289299725653,0.0665979787839637,0.056509080754288,9
"gen14_0014",16,0.209063,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503307805193721,0.0636172632504235,0.0563013662048767,10
"gen14_0016",14,0.198796,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503340757026186,0.0685845693013135,0.0564413100003808,9
"gen14_0063",25,0.203241,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503372977645333,0.072415831803838,0.0560732066848331,10
"gen14_0020",15,0.203507,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503405912635223,0.0623220046907898,0.0558281896101492,9
"gen14_0022",27,0.206376,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503606434411854,0.0679239756457127,0.0562150915570007,9
"gen14_0039",16,0.206198,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503636085520574,0.0675327111272879,0.0563360886748484,10
"gen14_0044",17,0.203859,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503662698980584,0.0597153903330947,0.0560781375650701,9
"gen14_0031",16,0.207787,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0503686080252919,0.067207999507019,0.0559107691322078,9
"gen14_0055",20,0.20076,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503847976212622,0.0736048118305851,0.0559194212152994,10
"gen14_0030",16,0.205687,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0503852313511195,0.0670221032371608,0.0563342880314901,10
"gen14_0047",15,0.201614,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0504198531768604,0.0784532258077997,0.0561409851595174,10
"gen14_0051",16,0.198951,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0504458056523962,0.0623844307334101,0.0561284374701689,9
"gen14_0037",24,0.198486,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0504725445422421,0.070790947074571,0.0560568778895682,9
"gen14_0036",18,0.201582,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0504790761147918,0.0647409014497431,0.0556540826832157,10
"gen14_0005",18,0.20869,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0504954462233148,0.0648903505574479,0.0557986515159049,10
"gen14_0060",18,0.192117,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0504999686719999,0.0766151012876456,0.0558365292814107,10
"gen14_0059",19,0.197739,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0505003633002084,0.0682428539965876,0.0561784066703295,10
"gen14_0035",18,0.190069,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0505180023349395,0.0744341027605494,0.0558703206114763,10
"gen14_0040",17,0.206175,1,1,1,1,1,1,1,1,1,1,0,1,0,0.050567315515507,0.0778734353199888,0.0556728998648489,11
"gen14_0008",16,0.324278,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0508687069707179,0.0487931951381605,0.0564238674586982,10
"gen14_0054",18,0.195533,0,1,0,1,1,1,1,1,1,1,0,0,0,0.0509287763137218,0.053526652173109,0.0552212174974211,8
"gen14_0004",18,0.209098,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0509462794106161,0.0789872664882856,0.0562184659017336,10
"gen14_0023",18,0.203481,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0509711940400396,0.069471511866167,0.0561356779741109,10
"gen14_0015",13,0.387981,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0509785933102216,0.0451922517571508,0.0562480754178371,9
"gen14_0048",15,0.199412,0,1,0,1,1,1,1,1,1,1,0,0,0,0.0510033191020287,0.0435934921946905,0.055222942004904,8
"gen14_0019",14,0.201785,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0510325593577963,0.0548359188539376,0.0551009206521295,9
"gen14_0029",18,0.207908,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0511720110873012,0.0551477353571173,0.0551271172871895,9
"gen14_0028",21,0.187942,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0512120940289936,0.0620077384159024,0.0549545308302941,9
"gen14_0050",18,0.207329,0,1,0,1,1,1,1,1,1,0,0,1,0,0.0515957546770216,0.0559023781886863,0.0550872523996689,8
"gen14_0007",17,0.20331,1,1,0,1,1,1,1,1,1,0,0,1,0,0.0516114082936282,0.0594278778084833,0.054359922200382,9
"gen14_0026",18,0.200271,0,1,0,1,1,1,1,1,1,0,0,1,0,0.0517179051319969,0.0558436592734825,0.0550948387286532,8
"gen14_0006",17,0.204934,1,1,0,0,1,1,1,1,1,1,0,1,0,0.0517603588680099,0.0610042591984487,0.0572666745604628,9
"gen14_0024",13,0.208576,0,1,0,0,1,1,1,1,1,1,0,1,0,0.0520394110550278,0.0591853537340039,0.0571660881228016,8
"gen14_0033",12,0.581251,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0520512534870465,0.041833568243384,0.0564461430160486,10
"gen14_0052",14,0.20177,1,1,0,1,1,1,1,1,0,1,0,1,0,0.053002568630861,0.0561538498782642,0.0535197251703244,9
"gen14_0057",24,0.209124,0,1,0,1,1,1,1,1,0,1,0,1,0,0.0530319959667275,0.0523764355108815,0.0532426887779778,8
"gen14_0058",18,0.208664,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0531604579387328,0.05549556945503,0.0545999724683245,8
"gen14_0053",20,0.657685,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0533343466447955,0.0320272626608075,0.0563316938036125,10
"gen14_0027",21,0.683048,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0544639437174978,0.0358634226448418,0.0560488612838473,10
"gen14_0056",23,0.722004,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0547090707654698,0.029337014128226,0.0561299549590949,9
"gen14_0049",17,0.204671,1,0,0,1,0,1,1,1,1,1,0,1,0,0.0554999085520786,0.0485117156306299,0.0531841066101532,8
"gen14_0064",19,0.203618,1,1,0,1,0,1,1,1,1,1,0,1,0,0.0556017666184325,0.0639091958557403,0.0531164363324521,9
"gen14_0043",23,0.205185,0,1,0,1,0,1,1,1,1,1,0,1,0,0.0556576722950176,0.0540325668320725,0.0525544616695345,8
"gen14_0018",17,0.362744,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0560551257239739,0.0239767350671306,0.0540733309528231,7
"gen14_0041",14,0.994787,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0569823683323715,0.0179078801403113,0.055672737970116,9
"gen14_0017",5,0.955135,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0570842927660322,0.0240470895996096,0.0567741024472709,10
"gen14_0012",27,0.205677,0,1,0,1,1,1,1,0,1,1,0,1,0,0.062173790055093,0.0643723909564634,0.065800519084089,8
"gen14_0042",15,0.203434,0,1,0,1,0,1,1,0,1,1,0,1,0,0.0624116596864806,0.0440215857504747,0.063952180648213,7
"gen14_0046",1,0.199225,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0637379655655601,0.00828715623842369,0.0609296846032218,9
"gen14_0021",16,0.205842,1,1,0,1,1,1,0,1,1,1,0,1,0,0.0788108896734978,0.087119036063671,0.0952756032530879,9
