"Par1","Par2"
1,5
13,6
13,1
9,13
5,14
8,16
10,6
13,2
3,6
5,6
1,15
1,5
11,9
9,2
8,16
13,9
4,3
7,13
4,14
9,4
7,11
4,7
16,6
2,6
8,14
14,12
1,3
3,10
9,6
13,7
6,8
2,15
11,2
3,6
13,7
14,1
15,9
2,16
2,1
1,6
4,12
14,13
3,11
4,5
14,5
5,2
12,13
15,3
