"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen1_0030",807,12.9,1,0,0,0,1,0,1,1,1,1,0,1,0,0.0553132537788163,0.0936827467370411,0.06013709186999,7
"gen1_0047",687,2.1,1,0,1,1,1,1,1,1,1,1,0,0,1,0.0560797122849724,0.0293645848281889,0.0535611376051233,10
"gen1_0003",546,9.9,1,1,1,1,0,1,1,1,0,1,1,1,0,0.0561314031891829,0.0882489226976514,0.0515573130107366,10
"gen1_0042",434,5.7,0,1,0,1,1,0,1,1,1,0,1,1,0,0.0562169375196042,0.0387906872935442,0.0551993022206343,8
"gen1_0002",212,8.2,1,1,0,0,1,1,1,1,0,0,0,1,1,0.0562315890781102,0.0407511399966046,0.0520686445009173,8
"gen1_0063",966,11.5,1,1,1,1,0,1,1,1,1,1,0,0,0,0.0563413453114776,0.087087848491181,0.0548390025422731,9
"gen1_0027",449,6.4,0,0,0,0,1,0,1,1,1,1,1,0,0,0.0569334425800219,0.0269788575225868,0.053319411999229,6
"gen1_0049",237,16.4,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0569526672794703,0.111575895383757,0.0606632170552466,8
"gen1_0029",890,6.3,0,1,1,0,1,1,1,0,0,0,1,1,0,0.0579838097065957,0.0407355389587899,0.0555175163541326,7
"gen1_0024",893,9.4,1,1,1,0,1,0,1,0,0,0,1,0,0,0.0580886345658186,0.0347396884323314,0.0557014860170818,6
"gen1_0039",696,16.1,0,1,1,0,1,1,1,1,0,1,1,0,0,0.0582416950074254,0.110883269362075,0.0563796996093857,8
"gen1_0019",806,10.3,1,1,1,1,0,1,1,0,0,1,1,0,1,0.0582759365118239,0.0928944669795887,0.0537139837303552,9
"gen1_0005",719,16.5,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0583524076077395,0.163118257504541,0.0591015520346296,8
"gen1_0053",314,4.2,0,0,1,1,0,1,1,1,0,0,1,1,0,0.0583759692987537,0.0219579367306242,0.0529377917909227,7
"gen1_0028",705,16.2,0,1,0,0,1,1,1,1,0,1,0,1,0,0.0583851547089028,0.114885508211827,0.0541195985059829,7
"gen1_0004",409,13.5,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0586214087353351,0.18489954121105,0.0606116762194334,11
"gen1_0021",76,11,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0586379924544592,0.0506528660756717,0.0560133466401199,11
"gen1_0009",922,5.4,0,1,1,1,1,1,1,0,0,0,1,0,1,0.0586482767498138,0.0433826717915752,0.0531753756532985,8
"gen1_0026",190,21.4,0,0,1,1,0,0,1,1,1,1,0,0,1,0.0588506440215279,0.136065283987503,0.0563551540158554,7
"gen1_0056",513,5.9,1,1,1,0,1,1,1,0,0,0,1,1,0,0.0588568971776483,0.0364204003919583,0.0551489843949545,8
"gen1_0035",222,19.9,0,0,0,1,1,1,1,1,1,1,1,0,1,0.0590230198211378,0.16024708510015,0.0619420507910671,9
"gen1_0046",428,14.6,0,1,1,1,0,1,1,0,1,1,1,1,1,0.0590440760895964,0.18971144901903,0.0578746288993776,10
"gen1_0044",949,13.3,1,1,1,1,1,1,1,0,0,0,1,0,1,0.0591347815283058,0.12553318287414,0.0558044999351204,9
"gen1_0055",279,5,1,1,0,0,1,0,1,1,0,0,0,1,1,0.0592787509602898,0.0247818542429678,0.0553873207413069,7
"gen1_0017",836,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0.0593762338828316,0.0134263131038939,0.0591567598242599,7
"gen1_0020",662,-0.2,0,1,1,1,1,1,1,1,0,0,1,1,1,0.0594098618240098,0.0199041149189128,0.0544527122999857,10
"gen1_0007",471,24.4,0,0,1,1,0,0,1,1,0,0,0,0,1,0.0595581582429079,0.0978658625533386,0.0553904818319745,5
"gen1_0031",257,2.3,1,1,1,0,1,1,1,0,1,1,0,1,0,0.0597616318745129,0.0151595644680605,0.0594497704147627,9
"gen1_0043",382,0.4,0,1,1,1,1,0,1,0,1,1,1,1,1,0.0599845749520637,0.0212835064954855,0.0579514269216687,10
"gen1_0023",755,15.4,1,1,1,0,1,0,1,1,1,0,1,1,0,0.0599995814104168,0.157259829565203,0.0603075773522475,9
"gen1_0006",630,5.5,1,0,1,1,0,0,1,0,1,1,0,0,0,0.0601614204110272,0.0219703203200302,0.0596365282884665,6
"gen1_0025",638,4.1,1,0,1,1,0,1,1,0,1,1,1,0,0,0.0603355435326082,0.0268596761952054,0.0560413154467365,8
"gen1_0052",366,20.9,0,0,1,1,0,1,1,1,1,0,0,0,0,0.0604347534626848,0.107473509187155,0.0584148073940591,6
"gen1_0011",198,20,0,0,0,1,0,1,1,1,1,1,1,0,1,0.0608943857929081,0.131896405481912,0.0572603345534682,8
"gen1_0062",449,2.5,0,1,1,1,1,1,1,0,0,0,1,0,0,0.061049703743422,0.0134540223802246,0.0552144721216871,7
"gen1_0061",605,3.2,1,0,1,1,0,0,1,0,1,1,0,0,1,0.0610548695285031,0.0179518524483413,0.058696938775743,7
"gen1_0050",680,20.1,0,0,0,0,0,1,1,1,0,1,1,0,0,0.0611474833091525,0.0598001942449008,0.0560634813062471,5
"gen1_0054",471,16.3,1,1,0,0,1,1,1,0,1,1,1,0,1,0.061176964052721,0.172256588432981,0.0612083893639346,9
"gen1_0036",720,19.7,0,0,0,1,0,1,1,1,1,0,1,0,0,0.0613611376219528,0.0963030123835348,0.0546774376228738,6
"gen1_0034",178,0.3,0,0,0,0,0,1,1,1,1,1,1,0,1,0.0620313680508139,0.00852558096071313,0.0533214488511177,7
"gen1_0010",978,2.7,1,1,1,0,1,0,1,0,0,0,1,1,0,0.0620753174179247,0.0195504416456319,0.0575703657531143,7
"gen1_0041",199,20.4,0,0,0,0,0,1,1,1,1,1,1,0,1,0.0622075970765462,0.113049179194025,0.0561130501903022,7
"gen1_0058",460,-0.7,0,1,1,1,0,0,1,0,1,0,1,0,1,0.0622716862202937,0.0112347910567108,0.0568117227918248,7
"gen1_0048",318,0.1,0,1,1,1,0,1,1,0,0,0,1,0,1,0.062762697163228,0.0106208186009761,0.0566177246548593,7
"gen1_0013",744,19.6,0,0,0,1,1,1,1,1,1,0,1,1,0,0.0632219279860999,0.197798380895903,0.0624232859793907,8
"gen1_0038",240,13,0,1,0,1,0,1,1,0,1,1,1,0,1,0.0635464999412955,0.0865313184335057,0.0677150914950298,8
"gen1_0040",693,22.5,1,0,0,0,0,0,1,1,1,0,0,1,0,0.0636114258831925,0.0979025840737401,0.0571757967909089,5
"gen1_0018",716,4.7,1,0,1,1,0,0,1,0,0,0,1,0,0,0.0642703359626722,0.0179236837035975,0.0571854696916255,5
"gen1_0051",303,24.3,0,1,0,1,0,1,1,1,0,1,0,0,1,0.0642908398543006,0.182649764339987,0.0625719618200825,7
"gen1_0015",670,22.1,1,0,1,0,1,0,1,1,1,0,1,0,0,0.0643363264327436,0.185725232378945,0.0635076597934511,7
"gen1_0014",41,0.9,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0647188458610245,0.0095561619701871,0.0620273605468371,7
"gen1_0032",762,1.3,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0655925344132958,0.00859355750395478,0.0591155481461371,5
"gen1_0064",492,18.4,0,1,0,1,0,1,1,1,0,1,1,1,1,0.0666311734894218,0.226153318116549,0.0580784341304616,9
"gen1_0059",85,2.2,1,1,0,0,0,0,1,0,1,1,0,1,1,0.067846502112308,0.0122687691182944,0.0649849601202243,7
"gen1_0037",367,20.5,0,0,1,1,1,1,1,1,0,1,1,1,1,0.0688059233140059,0.265592506612808,0.0630517302780193,10
"gen1_0016",950,-6.4,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0743845785246562,0.00596587404312275,0.0703861719223822,7
"gen1_0057",871,20.7,0,1,1,1,1,1,1,0,0,1,1,1,1,0.0832417012645776,0.385141253441955,0.0801698489763634,10
"gen1_0045",179,18.9,0,1,0,1,1,1,0,1,1,1,1,0,1,0.0892002736468135,0.130278981177125,0.106929602359022,9
"gen1_0022",412,8.6,0,1,0,0,1,0,0,1,1,1,1,1,0,0.0899927284440605,0.05041145495962,0.112368498084972,7
"gen1_0033",317,-14,1,0,1,0,0,1,1,1,1,0,0,1,1,0.22683296335509,0.00167332473680737,0.223546318620708,8
"gen1_0001",435,-15,0,0,0,1,1,0,1,0,1,1,1,1,0,0.243707909678556,0.000909901000205383,0.228890935650623,7
"gen1_0060",1,4.2,1,0,1,1,0,1,1,0,1,1,0,0,0,0.272396810979696,-0.0173646697772992,0.294950750806401,7
"gen1_0012",501,-17.9,0,0,0,0,0,0,1,1,0,1,1,0,0,0.354313066847386,0.00214044066659245,0.301955419057147,4
"gen1_0008",83,-17.1,1,0,1,1,0,1,1,1,1,0,0,0,1,0.461331150983338,0.00158889962162599,0.423840780696614,8
