"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0001",844,8.6,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0002",760,9.6,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen4_0003",446,7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen4_0004",819,10.6,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0005",823,8.8,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen4_0006",628,8.1,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0007",709,9.3,1,1,0,0,1,1,1,1,1,1,1,1,0
"gen4_0008",525,10.8,1,0,1,1,1,0,1,1,1,1,0,1,1
"gen4_0009",514,7.5,1,1,1,0,1,1,1,1,1,1,1,0,0
"gen4_0010",737,8.5,0,0,1,0,1,1,1,1,1,1,0,0,0
"gen4_0011",516,10.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen4_0012",653,6.2,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen4_0013",517,7.5,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen4_0014",831,8.6,1,1,0,0,1,0,1,1,1,1,1,0,0
"gen4_0015",655,11.2,1,1,0,0,1,0,1,1,1,1,1,0,0
"gen4_0016",398,9.3,1,0,1,0,1,1,1,1,1,1,1,1,0
"gen4_0017",725,10.2,1,1,0,0,1,1,1,1,1,1,1,1,0
"gen4_0018",500,9.8,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen4_0019",662,6.9,0,1,1,1,1,0,1,1,1,1,1,0,1
"gen4_0020",508,6.8,0,1,0,0,1,1,1,1,1,1,0,1,0
"gen4_0021",513,7.4,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen4_0022",450,7.1,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen4_0023",764,9.6,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen4_0024",705,9.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen4_0025",517,9.6,1,0,1,0,1,1,1,1,1,1,1,1,0
"gen4_0026",525,8.7,0,1,1,1,1,0,1,1,1,1,0,1,1
"gen4_0027",465,10.2,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen4_0028",449,9.8,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen4_0029",383,9.3,1,0,0,0,1,1,1,1,1,1,1,1,0
"gen4_0030",724,9.3,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen4_0031",679,8.4,0,1,1,0,1,1,1,1,1,1,1,0,0
"gen4_0032",572,7.6,1,0,1,0,1,1,1,1,1,1,0,0,0
"gen4_0033",531,10.8,1,1,1,0,1,0,1,1,1,1,0,0,1
"gen4_0034",649,11.2,1,0,0,1,1,0,1,1,1,1,1,1,0
"gen4_0035",437,8.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen4_0036",832,7.4,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen4_0037",842,10.7,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0038",821,8.5,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen4_0039",476,10,1,0,1,0,1,0,1,1,1,1,0,1,1
"gen4_0040",447,10.1,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen4_0041",520,8.5,1,1,0,0,1,1,1,1,1,1,1,0,0
"gen4_0042",649,10.2,1,1,1,0,1,0,1,1,1,1,1,0,0
"gen4_0043",772,10.9,0,1,1,1,1,0,1,1,1,1,0,0,0
"gen4_0044",700,5.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen4_0045",655,9,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen4_0046",653,8.4,1,1,0,0,1,0,1,1,1,1,1,0,0
"gen4_0047",515,7.5,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen4_0048",516,7.5,0,1,1,0,1,1,1,1,1,1,1,0,0
"gen4_0049",617,9.4,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen4_0050",527,9.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen4_0051",662,6.4,1,1,1,0,1,0,1,1,1,1,1,0,1
"gen4_0052",505,7.3,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen4_0053",615,7.6,0,1,1,0,1,1,1,1,1,1,1,0,0
"gen4_0054",725,8.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen4_0055",588,6.3,0,1,1,1,1,1,1,1,1,1,1,0,0
"gen4_0056",582,7.4,0,1,0,0,1,0,1,1,1,1,0,1,1
"gen4_0057",657,7.7,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen4_0058",526,7.8,0,0,1,0,1,1,1,1,1,1,1,0,0
"gen4_0059",733,9.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen4_0060",736,9.4,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen4_0061",495,10.8,1,1,1,1,1,0,1,1,1,1,0,0,1
"gen4_0062",874,8.6,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen4_0063",655,9.2,0,1,0,1,1,0,1,1,1,1,1,0,0
"gen4_0064",653,8.2,1,1,0,0,1,0,1,1,1,1,0,0,1
