"Par1","Par2"
11,10
1,5
6,4
3,8
1,11
9,10
11,1
12,7
2,13
10,8
7,8
12,13
10,9
5,6
14,12
12,4
11,9
13,16
11,14
9,2
13,11
6,11
7,8
6,9
5,16
3,4
16,5
4,3
2,6
13,6
13,6
5,10
8,4
16,8
13,16
5,4
1,11
4,8
16,6
2,11
10,7
15,2
4,14
2,8
13,7
4,3
5,14
16,13
