"Par1","Par2"
6,4
15,8
9,12
5,15
1,2
3,1
14,2
14,15
14,6
1,11
10,2
7,14
15,8
15,12
8,16
8,13
7,5
8,16
1,6
10,8
4,5
8,1
3,5
8,6
8,9
16,15
4,2
15,13
14,15
7,12
5,8
14,6
15,13
16,9
7,13
9,3
11,7
4,16
7,5
14,15
11,3
16,11
7,11
5,2
11,1
4,2
5,8
9,15
