"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen5_0062",641,8.5,0,1,1,1,1,1,1,1,1,1,0,0,1,0.0527252124711374,0.0804436833500782,0.0532015856489339,10
"gen5_0056",655,9.7,1,1,1,1,1,0,1,1,1,1,0,1,0,0.0527353306818076,0.0870308477665102,0.0572910823909296,10
"gen5_0004",772,10.9,0,1,1,1,1,0,1,1,1,1,0,0,1,0.052846765964614,0.096562061836146,0.0555324084955569,9
"gen5_0060",695,11.4,0,1,0,1,1,0,1,1,1,1,0,1,0,0.0528811939035614,0.101079602170446,0.0578515585148904,8
"gen5_0023",547,7.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0529136162774195,0.0914893096439476,0.0551804833813479,12
"gen5_0030",682,6.2,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0529446324776895,0.0634333249703363,0.0524084244117995,11
"gen5_0043",565,10.6,1,0,1,1,1,1,1,1,1,1,0,0,1,0.0529489108925185,0.103908378752105,0.0544441646579956,10
"gen5_0045",683,7.7,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0529534955446863,0.0572744351844946,0.0540719800853917,10
"gen5_0009",582,7.4,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0529624467979318,0.0462150950146683,0.0540489841448332,8
"gen5_0006",705,9.3,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0530057573031152,0.105164268262453,0.0558550086731331,10
"gen5_0035",649,6.5,1,1,0,1,1,1,1,1,1,1,0,0,1,0.053011483178487,0.0558164667889853,0.0522459430655332,10
"gen5_0014",832,7.4,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0530196072154639,0.0548320795497242,0.0540278110385784,10
"gen5_0033",752,10.3,0,1,1,1,1,0,1,1,1,1,0,1,0,0.053083457057857,0.09135926620167,0.0574603620838836,9
"gen5_0034",677,8.3,1,0,1,1,1,1,1,1,1,1,0,0,1,0.0530857700071079,0.0826010205322261,0.0529605891156426,10
"gen5_0052",657,9.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0531164937361959,0.118132233981452,0.0559115101657131,11
"gen5_0012",700,5.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0531357528221896,0.0563525721003869,0.0523122680657324,10
"gen5_0011",527,9.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0531749461680594,0.117832673674148,0.0550216740933591,12
"gen5_0008",525,10.3,0,1,1,1,1,0,1,1,1,1,0,1,1,0.0533075092701922,0.110612859419798,0.055971369855241,10
"gen5_0032",703,8.6,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0533178286490117,0.0888448879586294,0.0548144036627043,11
"gen5_0039",653,7.5,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0533318192376356,0.0942343696468164,0.0535966868135034,12
"gen5_0050",710,8.9,1,1,0,0,1,1,1,1,1,1,1,0,0,0.0533479402584994,0.0650938255443592,0.0557424237297279,9
"gen5_0031",869,9.2,1,1,0,0,1,1,1,1,1,1,0,1,0,0.0534197258248664,0.0811179255899591,0.0564076514632502,9
"gen5_0058",531,10.4,1,1,1,1,1,0,1,1,1,1,0,1,1,0.0534911659338472,0.127457521462497,0.0562650823368864,11
"gen5_0024",556,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0534974541534734,0.0481827357163517,0.0538001684417385,10
"gen5_0028",682,8.3,1,1,1,1,1,1,1,1,1,0,0,1,0,0.0535036732119726,0.0661127612404879,0.0553462886977157,10
"gen5_0007",709,9.3,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0535066220281183,0.0974370954881834,0.057125485973552,10
"gen5_0018",528,7.6,0,1,0,1,1,1,1,1,1,1,0,0,0,0.0535150514138732,0.0486287371563016,0.0538438672572656,8
"gen5_0040",586,7.6,0,1,0,1,1,0,1,1,1,1,0,0,0,0.0535551250113076,0.0351836602480453,0.0555219588961948,7
"gen5_0064",826,7.4,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0535632402169735,0.101004554304077,0.0534906780612027,11
"gen5_0061",584,7.7,1,1,0,1,1,0,1,1,1,1,0,1,1,0.0535763768374196,0.0809153498212276,0.0543170420277613,10
"gen5_0042",599,7.6,1,1,1,1,1,0,1,1,1,0,0,1,1,0.0535789012113004,0.0676363455844914,0.0536331705508964,10
"gen5_0041",611,7.9,0,1,0,1,1,0,1,1,1,1,1,0,1,0.0536557334849163,0.0793762138228854,0.0542108173120805,9
"gen5_0054",663,10.1,0,0,0,1,1,0,1,1,1,1,0,1,1,0.0536586637940605,0.0948269828810842,0.0554907158698863,8
"gen5_0049",822,9.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0536838601370826,0.137173415058112,0.0559075548840486,12
"gen5_0038",510,10.2,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0537086131192105,0.114642591346703,0.0574200176433472,11
"gen5_0044",660,6.1,1,1,0,1,1,0,1,1,1,1,0,1,1,0.0537747386697362,0.0696432363335459,0.0546584010592013,10
"gen5_0047",704,12,1,0,1,0,1,1,1,1,1,1,0,0,0,0.0537939206882333,0.0785301842149291,0.0555681795697723,8
"gen5_0017",581,9.2,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0538232607815395,0.135182060186139,0.0547653746400482,12
"gen5_0021",656,10.7,0,1,0,1,1,0,1,1,1,1,1,1,0,0.0539221528043423,0.118738861554957,0.0566918120936795,9
"gen5_0048",653,8.9,1,1,1,1,1,0,1,1,1,0,1,0,1,0.0541007775332226,0.0911522614119837,0.0547818216607029,10
"gen5_0019",635,10,0,0,1,1,1,0,1,1,1,0,0,1,1,0.0541173622415894,0.0808381011494993,0.0553035467749267,8
"gen5_0025",700,12.2,0,1,0,1,1,1,1,1,1,0,0,1,0,0.0542373101931611,0.0922151278453077,0.0573736562224133,8
"gen5_0005",495,10.8,1,1,1,1,1,0,1,1,1,0,0,0,0,0.054285390134468,0.0520750298329386,0.0562071212256416,8
"gen5_0003",657,7.7,1,1,1,1,1,1,1,1,0,1,0,1,0,0.0543964035590673,0.0624721326714084,0.0527230232070146,10
"gen5_0051",709,7.8,1,1,1,0,1,1,1,1,0,1,0,1,0,0.0549581791016125,0.0495079180695692,0.0533123114370091,9
"gen5_0053",515,12.8,1,1,1,1,1,0,1,1,0,1,0,0,0,0.0549968382193548,0.0778740959469155,0.0540277448278768,8
"gen5_0010",525,10.8,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0550680511721932,0.162591236401325,0.0565232220967638,11
"gen5_0002",653,12.6,0,1,0,1,1,0,1,1,1,1,1,0,1,0.0552706121105616,0.149338357331862,0.0571070619847905,9
"gen5_0029",513,5.2,1,1,0,1,1,0,1,1,1,0,0,0,1,0.0553007003789316,0.0273506478038819,0.0525304688537558,8
"gen5_0022",706,11.2,1,1,0,0,1,1,1,1,0,1,0,0,1,0.0555449897026208,0.0748986566312722,0.0526980870042681,8
"gen5_0026",662,9.7,1,1,0,1,1,1,1,1,0,1,1,0,1,0.0559540674708884,0.0944112625703807,0.0516217471566864,10
"gen5_0063",588,7.4,0,0,0,0,1,0,1,1,1,1,1,0,0,0.0560842658782968,0.0343756235278903,0.0539244477768107,6
"gen5_0057",651,7.6,0,1,0,1,0,1,1,1,1,0,0,1,1,0.0561021298820922,0.0588744861043812,0.0540912620867042,8
"gen5_0016",628,2.2,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0562337211564162,0.0435895902699308,0.0550115541084379,12
"gen5_0055",423,9.9,1,0,1,1,1,1,1,1,0,1,1,0,1,0.0564330236830987,0.091850521377515,0.0514310760506514,10
"gen5_0020",565,2.8,1,1,0,1,1,0,1,1,1,1,1,0,0,0.0568938145161751,0.0256735020712097,0.0548161477924262,9
"gen5_0013",823,-0.6,0,1,1,1,1,1,1,1,1,1,1,0,0,0.0581325389778926,0.0158677801487352,0.0555305563041416,10
"gen5_0001",863,8.5,0,0,1,1,1,0,1,0,1,1,0,0,0,0.0645494599407814,0.0370261539058644,0.0637093992249387,6
"gen5_0036",633,22.2,1,1,0,1,1,0,1,1,1,1,0,0,1,0.0653636232516629,0.322843881551648,0.0669443152345045,9
"gen5_0037",834,8.7,1,0,0,0,1,1,1,0,1,1,1,1,0,0.0670802381596707,0.0714832037571404,0.0654258766179371,8
"gen5_0046",797,8.8,1,1,1,1,1,1,0,1,1,1,0,1,0,0.0797822554278267,0.0681983543125441,0.0949932745460806,10
"gen5_0015",446,7,1,1,1,1,1,1,0,1,1,1,1,1,0,0.0825902650993769,0.0588423890644286,0.0975368829505577,11
"gen5_0027",798,0.6,1,1,0,1,1,1,0,1,0,1,1,1,0,0.0905531116462644,0.0207609349180564,0.10591416401406,9
"gen5_0059",667,-11.8,1,1,0,0,1,1,1,1,1,1,1,1,1,0.143567292135597,0.00101687491007236,0.149673358371007,11
