"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen17_0012",674,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0521788357555827,0.0845831785255981,0.0532607551357985,10
"gen17_0009",578,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0522285171233867,0.0788291606854532,0.0518936691823539,10
"gen17_0037",675,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0522885897022151,0.0853114858793725,0.0527176967326021,10
"gen17_0046",723,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0522957344821003,0.0887855413692953,0.0535086742969934,10
"gen17_0036",695,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523290221733312,0.0869210840158621,0.0530297474585359,10
"gen17_0053",797,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523299581018053,0.0885602583418603,0.0540570022264739,10
"gen17_0035",673,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523705629364027,0.0876218710374678,0.0534102351319353,10
"gen17_0051",607,8.9,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0523740560728565,0.0936244428260525,0.0529751808847675,11
"gen17_0016",671,9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523933654791376,0.0943716027903286,0.0532352733354672,10
"gen17_0020",688,9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523967711402752,0.0900445875322118,0.0526652732918928,10
"gen17_0023",677,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524014782815112,0.0857649409195968,0.0523079910724273,10
"gen17_0014",724,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524117974408748,0.0879312934056236,0.0528870427835391,10
"gen17_0006",680,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524124507632154,0.0835829312503281,0.0531693809818266,10
"gen17_0019",565,8.9,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0524168620523803,0.0812387314575126,0.0540414220579868,11
"gen17_0054",821,8.8,1,1,0,1,1,0,1,1,1,1,0,0,1,0.0524372975728071,0.0846869417743638,0.0537981484997063,9
"gen17_0033",678,9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524566582028396,0.0865528021289092,0.0532835783677536,10
"gen17_0013",692,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.052484674276822,0.0819636319843587,0.0534525029356357,10
"gen17_0041",671,8.8,1,1,0,1,1,0,1,1,1,1,0,0,1,0.052493242472351,0.0756910556844771,0.0539128887847312,9
"gen17_0002",678,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525021057755794,0.0881499446356806,0.0529722331439605,10
"gen17_0063",671,9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525106439396252,0.0830056298886294,0.0536822741190745,10
"gen17_0032",670,8.8,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0525275304540103,0.0832279369716074,0.0538320961048128,11
"gen17_0045",734,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525277269532247,0.0810766118763326,0.0530898016118804,10
"gen17_0017",660,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525374016826327,0.0849905142582936,0.0533242706537433,10
"gen17_0049",852,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525384606418477,0.0890463624996264,0.0530642016946362,10
"gen17_0039",599,8.8,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0525451901521443,0.077547011106937,0.0533108815716271,9
"gen17_0061",750,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525466444978528,0.0892230814478116,0.0532595995116159,10
"gen17_0043",445,8.8,1,1,1,1,1,1,1,1,1,1,0,0,1,0.05255382871229,0.0823293353438739,0.0521864468696722,11
"gen17_0026",707,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525587619256834,0.0878916242685496,0.0535810833810902,10
"gen17_0034",673,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525869598923271,0.079979597070518,0.0539382285173802,10
"gen17_0059",742,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525952976566665,0.0895047027206758,0.053714573541396,10
"gen17_0010",671,9.2,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0526011157852059,0.0892791240012287,0.0532246338621377,10
