"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen14_0025",664,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0521385684423848,0.0849546965779869,0.0525077220142529,10
"gen14_0016",694,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0522525440406706,0.0831864165372946,0.052750767922761,10
"gen14_0005",678,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0522874317737657,0.0856131074112154,0.0530511543137463,10
"gen14_0061",685,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0522874936393018,0.0837596954605036,0.0535586396682143,10
"gen14_0055",688,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523084230433664,0.0864884403121088,0.0532731353707254,10
"gen14_0011",689,9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523107632770344,0.089179974499566,0.0525725160851891,10
"gen14_0020",763,9.1,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523239129654873,0.100250018242401,0.0536236637191398,10
"gen14_0030",696,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523343482497174,0.0908713865502947,0.0531660027862195,10
"gen14_0047",781,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523474089585651,0.0821405449870485,0.0534717426274174,10
"gen14_0001",665,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523682056839038,0.0874087324253226,0.053491220313698,10
"gen14_0009",672,9.4,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523718052031584,0.0937570523833757,0.0540578193367184,10
"gen14_0048",778,8.6,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524259514849581,0.0849849533498221,0.0527382780682464,10
"gen14_0040",706,8.1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0524298759860546,0.0857517851023251,0.053014322042522,11
"gen14_0036",601,9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524393047770367,0.0825604300492083,0.0533401514110551,10
"gen14_0028",679,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524467394170422,0.0842724633294134,0.0529181742401086,10
"gen14_0019",746,8.7,1,1,0,1,1,0,1,1,1,1,0,0,1,0.0524517303385285,0.0790520271676662,0.0535383626271608,9
"gen14_0051",775,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524917597543594,0.0889897820168091,0.0536447761132438,10
"gen14_0029",688,8.4,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524974380269851,0.0756155819166166,0.0536083491340357,10
"gen14_0059",709,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525099927483667,0.0883432184229059,0.053182716773998,10
"gen14_0027",671,9.5,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525243820682527,0.0896205026024178,0.0536762473746969,10
"gen14_0063",839,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525335289136041,0.0929774683925003,0.0535299265823792,10
"gen14_0054",680,9,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0525583189907641,0.0805295464260679,0.0537220735663718,9
"gen14_0062",678,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525693289612426,0.0802503390572581,0.0529647114162725,10
"gen14_0035",674,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525781029764279,0.0887687244260247,0.0529813003195,10
"gen14_0045",674,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525922591049498,0.0816033687958557,0.0532483768619384,10
"gen14_0010",504,8.6,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0526010706317495,0.0816467131781729,0.0525998404315496,11
"gen14_0039",699,8.1,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0526076481416565,0.0787044421035381,0.0529491311716595,10
"gen14_0014",698,8.3,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0526176526694176,0.0756314834865109,0.0527352769615326,10
"gen14_0034",695,9.1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0526324794413724,0.0984772028233842,0.0537727760352252,11
"gen14_0003",685,8.7,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0526740237353894,0.0796955508479827,0.0540040721122088,9
"gen14_0013",771,8.6,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0526818815949026,0.0845674261189509,0.0529554193784288,10
"gen14_0060",744,8.8,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0527509691095301,0.0672664943959718,0.0539523993503082,9
"gen14_0031",697,8.5,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0527947490611091,0.0678371148174945,0.0529471836904753,9
"gen14_0050",678,8.6,1,1,0,1,1,1,1,1,1,0,0,0,1,0.0528508244346291,0.0672829154949014,0.05295794544952,9
"gen14_0053",671,8.2,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0528590039240231,0.0804653370363106,0.0530308989085622,11
"gen14_0037",572,8.6,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0528975410263162,0.107375992031955,0.0547350597112146,11
"gen14_0022",733,9.2,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0529086878527704,0.0921384506102181,0.0535861666163362,10
"gen14_0026",687,8.8,1,1,0,1,1,1,1,1,1,0,0,0,1,0.0529277782267989,0.0666581897991296,0.0530745864254217,9
"gen14_0006",686,9.2,1,1,1,0,1,1,1,1,1,1,0,0,1,0.0530010766440031,0.0816247209165093,0.0536298296852641,10
"gen14_0007",707,7.9,1,1,0,1,1,1,1,1,1,0,0,0,1,0.0530205434472351,0.0649537897029247,0.0521902297227336,9
"gen14_0056",604,11.4,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0531184190985588,0.126700894993044,0.0563862606229014,11
"gen14_0058",712,8.9,1,0,0,1,1,1,1,1,1,1,0,0,1,0.0531332964696952,0.0805521108145145,0.0543183054335393,9
"gen14_0044",725,9,1,1,0,1,1,1,1,1,1,1,0,1,1,0.053208072611782,0.123640069864472,0.0541133411041552,11
"gen14_0038",618,8.8,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0532354063106694,0.118858657866961,0.0535960120767017,12
"gen14_0032",468,8.9,1,1,0,1,1,0,1,1,1,1,0,0,0,0.053268539234043,0.050457388464966,0.0556973319594868,8
"gen14_0023",675,9.1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.0533196715508537,0.113270542226388,0.0535269934694981,11
"gen14_0002",686,8.8,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0533386383223053,0.109350116619099,0.0542732999404687,11
"gen14_0024",724,8.9,1,1,0,0,1,0,1,1,1,1,0,0,1,0.0535463809994969,0.0625416636409799,0.0547918910868942,8
"gen14_0004",714,8.3,1,1,0,1,1,1,1,1,1,1,1,0,1,0.0536337168822606,0.0987625364108688,0.0532336522006216,11
"gen14_0052",707,8.7,1,1,0,1,1,1,1,1,0,1,0,0,1,0.0544190865825481,0.0700504459226242,0.050486923203819,9
"gen14_0057",809,8.3,1,1,0,1,1,1,1,1,0,1,0,0,1,0.0546471871257787,0.0680032774889329,0.0501944309503631,9
"gen14_0033",377,4.5,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0548915271137554,0.0350551050716072,0.0527153214665666,10
"gen14_0043",732,8.7,0,1,0,1,0,0,1,1,1,1,0,0,1,0.0553753193326993,0.055480236166691,0.0546082801624111,7
"gen14_0064",625,9,1,1,1,1,0,1,1,1,1,1,0,0,1,0.0553959041631188,0.0705933894342341,0.0532464363055172,10
"gen14_0017",145,22.8,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0554186468826045,0.118710217858016,0.055931641907436,11
"gen14_0049",707,8.2,1,0,0,1,0,1,1,1,1,1,0,0,1,0.0557972375187391,0.058415895251143,0.0537557313484179,8
"gen14_0012",736,8.6,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0561886475055742,0.0674863235155253,0.0559368045507943,9
"gen14_0042",756,9.1,1,1,0,1,0,0,1,0,1,1,0,0,1,0.0575906023406732,0.055676241647008,0.0563270273392077,7
"gen14_0046",17,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0613312522339343,0.00864617305471967,0.0565915954443183,10
"gen14_0015",721,-5,1,1,0,1,1,0,1,1,1,1,0,0,1,0.0651399124254401,0.00816275174720451,0.0636797242272395,9
"gen14_0018",551,-6.2,1,1,0,1,0,0,1,1,1,1,0,0,1,0.068573437171644,0.00400570204999357,0.0673231428610843,8
"gen14_0008",788,-8.1,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0731529459979777,0.00361894182328717,0.0726843396434807,10
"gen14_0021",675,8.8,1,1,0,1,1,1,0,1,1,1,0,0,1,0.0816731815165939,0.0635001636586739,0.0986629829452048,9
"gen14_0041",753,24.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0955876127999832,0.443738916060128,0.103719692687427,10
