"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen4_0038",863,8.5,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0524990475396514,0.0672580370564669,0.054632298495844,10
"gen4_0012",653,12.6,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0527040046079694,0.103846733416656,0.057268024780231,8
"gen4_0057",657,7.7,1,1,1,1,1,1,1,1,1,1,0,1,0,0.052875619317712,0.0765198331842456,0.0547683585633158,11
"gen4_0043",772,10.9,0,1,1,1,1,0,1,1,1,1,0,0,1,0.0529799077265641,0.103700682313768,0.0558934851513688,9
"gen4_0061",495,10.8,1,1,1,1,1,0,1,1,1,0,0,0,1,0.0531408843234825,0.0729806721220982,0.0537954525695395,9
"gen4_0024",705,9.3,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0532407443366957,0.108923221226349,0.0567451575906244,10
"gen4_0007",709,9.3,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0532543416861338,0.10048106273158,0.0571731175003985,10
"gen4_0026",525,10.3,0,1,1,1,1,0,1,1,1,1,0,1,1,0.0532564608875886,0.111908837190767,0.0552127291436608,10
"gen4_0056",582,7.4,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0533270279073874,0.0482989353864498,0.0538940080258004,8
"gen4_0008",525,10.8,1,0,1,1,1,0,1,1,1,1,0,1,1,0.0533441485794377,0.121633223127422,0.0570894156611068,10
"gen4_0050",527,9.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533660006541924,0.116872568773326,0.0554044579919127,12
"gen4_0044",700,5.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0534035999237879,0.0583050274771551,0.0521955363706119,10
"gen4_0005",823,8.8,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0534203690326573,0.102313930578549,0.0552473532034929,11
"gen4_0036",832,7.4,1,1,1,0,1,1,1,1,1,1,1,0,0,0.0535318790662045,0.0660847084833095,0.055037487906492,10
"gen4_0003",446,7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.053573372140973,0.072541298055515,0.0541240722832734,12
"gen4_0006",628,8.1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.053578207925423,0.125032220951653,0.0548860809945991,12
"gen4_0040",447,10.1,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0536131224323044,0.117940036283731,0.0564981682046227,11
"gen4_0041",520,8.5,1,1,0,0,1,1,1,1,1,1,1,0,0,0.0536207046025664,0.0603612287229139,0.0556429439715423,9
"gen4_0009",514,7.5,1,1,1,0,1,1,1,1,1,1,1,0,0,0.053625441023998,0.0599202271426632,0.0545577020456213,10
"gen4_0032",572,7.6,1,0,1,0,1,1,1,1,1,1,0,0,0,0.0536384224657989,0.0411136698028128,0.0540837415578965,8
"gen4_0028",449,9.8,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0536672872808822,0.101342926406058,0.0567628309053413,11
"gen4_0059",733,9.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0537161308527691,0.104806693479947,0.0576863521514182,11
