"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen13_0001",687,-6.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0002",691,8.3,1,1,0,0,0,0,1,1,1,1,0,0,1
"gen13_0003",686,9.2,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0004",679,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0005",747,8.6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0006",726,8.2,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen13_0007",771,8.6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0008",784,8.3,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0009",678,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0010",785,8.7,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0011",683,9.4,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0012",660,8.9,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0013",794,8.3,1,1,0,1,1,1,0,0,1,1,0,0,1
"gen13_0014",654,8.9,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen13_0015",664,8.9,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0016",649,8.7,1,0,1,1,1,1,1,1,1,1,0,0,1
"gen13_0017",678,9.2,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0018",790,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0019",694,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0020",740,8.6,1,1,0,0,1,1,1,1,1,1,0,0,1
"gen13_0021",707,7.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0022",698,8.3,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0023",678,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0024",792,24.8,1,1,0,1,1,1,0,1,1,1,0,0,1
"gen13_0025",685,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0026",685,9.4,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen13_0027",765,8.9,1,1,0,0,1,1,1,1,1,1,0,0,1
"gen13_0028",698,8.7,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0029",685,9.3,0,1,0,1,1,1,1,0,1,1,0,0,1
"gen13_0030",685,24.2,1,0,0,1,1,1,1,1,1,1,0,0,0
"gen13_0031",698,8.7,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0032",853,-17.5,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0033",746,8.3,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0034",739,8.3,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0035",784,8.5,1,1,1,1,1,1,1,1,1,1,0,0,0
"gen13_0036",704,8.5,1,1,0,1,1,0,1,1,1,1,1,0,1
"gen13_0037",504,8.6,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0038",775,8.3,1,1,0,0,1,1,1,1,1,0,0,0,1
"gen13_0039",665,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0040",789,8.4,1,1,1,1,1,0,1,1,1,1,0,0,1
"gen13_0041",257,8.8,1,1,1,1,1,1,1,1,1,0,0,0,1
"gen13_0042",686,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0043",736,8.6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0044",737,8.2,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0045",660,8.9,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0046",654,8.9,1,1,0,1,1,0,0,1,1,1,0,0,1
"gen13_0047",658,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0048",681,8.7,1,0,1,1,1,1,1,1,1,1,0,0,1
"gen13_0049",683,9.3,1,1,0,1,1,0,0,1,1,1,0,0,1
"gen13_0050",678,9,1,1,0,1,1,1,0,1,1,1,0,0,1
"gen13_0051",658,8.3,1,1,1,1,0,1,1,1,1,1,0,0,1
"gen13_0052",88,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0053",665,8.9,1,1,0,0,1,0,1,1,1,1,0,0,1
"gen13_0054",672,9.4,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0055",689,8.8,1,1,0,1,1,1,0,1,1,1,0,0,1
"gen13_0056",680,8.4,1,1,0,1,0,1,1,1,1,1,0,0,1
"gen13_0057",788,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0058",689,9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0059",688,8.5,1,0,0,1,1,1,1,1,1,1,0,0,1
"gen13_0060",721,9.1,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen13_0061",772,8.4,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0062",783,8.5,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0063",714,8.3,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0064",690,8.8,1,1,0,0,1,1,1,1,1,1,0,0,1
