"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen21_0001",698,8.9,1,0,0,1,1,1,1,1,1,1,0,0,1
"gen21_0002",753,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0003",778,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0004",662,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0005",653,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0006",733,8.7,1,1,0,1,1,1,1,1,1,1,1,0,1
"gen21_0007",676,8.9,1,1,0,1,1,1,1,1,1,0,1,0,1
"gen21_0008",750,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0009",686,8.8,1,1,0,0,1,1,1,1,1,1,0,0,1
"gen21_0010",690,6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0011",681,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0012",434,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0013",761,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0014",694,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0015",661,8.8,1,1,0,1,1,0,1,1,1,1,0,0,0
"gen21_0016",794,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0017",729,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0018",702,8.8,1,0,1,1,1,1,1,1,1,1,0,0,1
"gen21_0019",731,8.8,1,1,0,0,1,1,1,1,1,1,0,0,1
"gen21_0020",681,8.8,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen21_0021",733,8.8,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen21_0022",706,8.9,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen21_0023",501,8.9,1,1,0,1,1,1,1,1,1,1,1,0,1
"gen21_0024",716,-20,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0025",668,-11.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0026",738,8.9,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen21_0027",418,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0028",714,-22.9,1,1,0,1,0,1,1,1,1,1,0,0,1
"gen21_0029",634,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0030",732,1,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0031",769,-22.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0032",770,8.8,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0033",799,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0034",685,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0035",752,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0036",692,-0.4,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0037",705,8.7,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen21_0038",428,-18.6,1,1,0,1,1,1,1,1,1,1,0,0,0
"gen21_0039",748,8.8,1,1,0,1,1,1,1,1,0,1,1,0,1
"gen21_0040",464,8.8,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen21_0041",756,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0042",728,8.9,1,1,0,1,0,1,1,1,1,1,0,0,1
"gen21_0043",737,8.8,1,1,0,1,1,1,1,1,1,0,0,0,0
"gen21_0044",722,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0045",681,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0046",686,8.8,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen21_0047",689,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0048",667,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0049",696,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0050",696,8.9,1,1,0,1,1,1,1,0,1,1,0,0,1
"gen21_0051",661,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0052",653,8.8,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen21_0053",732,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0054",779,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0055",670,8.8,1,1,0,0,1,1,1,1,1,1,0,0,1
"gen21_0056",733,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0057",658,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0058",701,8.9,1,1,0,1,1,0,1,1,1,1,1,0,1
"gen21_0059",553,1.1,1,1,0,1,1,1,1,1,1,0,1,0,1
"gen21_0060",614,22.6,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0061",694,8.9,1,1,0,1,1,1,1,0,1,1,1,0,1
"gen21_0062",694,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0063",703,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1
"gen21_0064",478,8.9,1,1,1,1,1,1,1,1,1,1,0,0,1
