"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",23,0.265046,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0002",17,0.27916,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0003",19,0.357679,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0004",18,0.292214,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0005",10,0.321632,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0006",10,0.334973,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0007",23,0.282787,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0008",23,0.269446,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0009",16,0.293506,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen8_0010",25,0.295739,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen8_0011",17,0.372813,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0012",28,0.225941,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0013",17,0.45832,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0014",21,0.287501,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0015",16,0.302282,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0016",17,0.292091,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen8_0017",21,0.28519,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0018",23,0.285098,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0019",15,0.30148,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0020",18,0.289598,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0021",23,0.359478,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0022",19,0.263247,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0023",23,0.249326,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0024",28,0.259402,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0025",16,0.274431,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0026",23,0.292897,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0027",17,0.270809,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0028",17,0.466671,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0029",18,0.329011,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0030",19,0.320882,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0031",17,0.394091,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0032",16,0.357735,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen8_0033",16,0.293333,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0034",18,0.292387,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen8_0035",20,0.262336,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0036",24,0.257111,1,1,0,0,1,1,1,1,1,1,0,1,1
"gen8_0037",17,0.283995,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0038",16,0.297447,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0039",19,0.358672,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0040",21,0.286508,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0041",18,0.354542,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0042",17,0.310485,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0043",17,0.285219,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0044",17,0.286032,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen8_0045",19,0.269082,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0046",21,0.275124,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0047",26,0.238481,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0048",23,0.274961,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0049",23,0.3859,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0050",22,0.298361,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0051",16,0.340884,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0052",13,0.351768,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0053",11,0.322053,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0054",16,0.278739,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0055",20,0.312933,1,1,0,0,1,1,1,1,1,1,1,1,1
"gen8_0056",22,0.355619,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0057",22,0.267627,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0058",18,0.276579,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0059",17,0.380037,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen8_0060",17,0.370374,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0061",17,0.28045,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0062",17,0.290801,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen8_0063",24,0.298034,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen8_0064",11,0.319337,1,1,0,1,1,1,1,1,1,1,1,1,1
