"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen19_0001",22,0.284773,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0530297240517623,0.0661788953391402,0.0522386363699827,11
"gen19_0002",22,0.287759,1,1,0,1,1,1,1,1,1,0,0,1,1,0.0530317876254069,0.0641454087265226,0.0526514100586171,10
"gen19_0037",30,0.283236,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0530845875524454,0.101720560633194,0.0527541317445359,13
"gen19_0030",18,0.290223,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0531210705375752,0.0808835905251074,0.0507496157370518,12
"gen19_0004",22,0.284655,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0531210991368647,0.0648264445488993,0.0522590809136788,11
"gen19_0018",16,0.279391,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0531441729075423,0.0862594106709844,0.0533002451264007,13
"gen19_0062",18,0.287263,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0531492378841385,0.082619757968915,0.0507571662418661,12
"gen19_0017",16,0.275325,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0532220870354014,0.09047028994258,0.0533827692043132,13
"gen19_0048",16,0.274951,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053240739317271,0.0972997381723007,0.0532041017866667,13
"gen19_0045",16,0.285791,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0532532730873503,0.0876772813149687,0.0533335838874016,13
"gen19_0055",16,0.295476,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0532534405758304,0.0873099415441623,0.0507362288262665,13
"gen19_0010",16,0.287791,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053260037657471,0.0923611485408884,0.0532519290238821,13
"gen19_0059",16,0.286612,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0532617978449875,0.0961797496773959,0.053202494097132,13
"gen19_0013",16,0.290347,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0532697194694999,0.094780556309266,0.0515317679173787,13
"gen19_0014",16,0.287844,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0532740457679891,0.0882645139255223,0.0531378120825338,13
"gen19_0034",20,0.292668,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0532743462382443,0.0875216313293956,0.0523741605091485,12
"gen19_0056",16,0.295468,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0532775126104749,0.0947897163066615,0.0515986894515891,13
"gen19_0015",16,0.29565,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0532799517112636,0.0953838584382709,0.0516215882093858,13
"gen19_0016",16,0.279717,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053287393822836,0.0923888003779599,0.0531702609366542,13
"gen19_0028",16,0.283804,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0532992179230574,0.0891406459996207,0.0531791075143864,13
"gen19_0047",16,0.295342,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0533006152991402,0.0869692695414885,0.051626093896135,13
"gen19_0063",16,0.278262,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0533039516333414,0.0850668843320544,0.0528116967534937,12
"gen19_0054",16,0.294396,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0533574228287003,0.0935840586522648,0.0507722684060024,13
"gen19_0022",23,0.273547,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0534418802698267,0.100043919658607,0.0533216439582454,13
"gen19_0006",20,0.287558,1,0,1,0,1,1,1,1,1,1,1,1,1,0.0535141156262992,0.0801124893444125,0.0530263324309945,11
"gen19_0058",16,0.286201,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0535907388192839,0.0775221626239114,0.0535813709647422,11
"gen19_0041",19,0.292607,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0536044770717019,0.0822829584866116,0.0510213553077438,12
"gen19_0049",25,0.287349,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0536223149402858,0.0815175938453291,0.0507269865411468,12
"gen19_0019",22,0.285727,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0536245191200377,0.075143965310616,0.0526072239929988,12
"gen19_0025",22,0.284421,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0536317323044538,0.0907104201759462,0.051890162345576,13
"gen19_0024",19,0.284449,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0536490251714492,0.075724676497082,0.0544350665327435,11
"gen19_0043",18,0.287739,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0536815074489036,0.0913160956841199,0.0520085261376836,12
"gen19_0032",20,0.283257,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0536904500665846,0.0941875995102735,0.052502282954221,13
"gen19_0007",16,0.274999,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0537005125476866,0.0857603765456864,0.053305470840748,12
