"Par1","Par2"
6,14
12,6
7,6
4,12
10,4
16,3
7,3
6,1
8,9
15,9
16,15
1,15
14,2
5,7
15,4
7,13
10,9
1,16
2,8
4,15
1,4
1,2
3,1
12,2
4,8
12,3
10,4
3,7
13,6
7,12
8,10
10,2
9,7
4,9
16,2
6,15
2,15
9,5
15,9
6,3
11,13
12,4
10,8
2,16
4,8
15,14
6,11
6,12
