"Par1","Par2"
6,9
3,14
2,1
13,3
14,8
16,12
2,7
6,2
5,11
6,3
12,13
7,14
6,15
2,3
5,2
13,1
4,5
9,15
3,4
13,4
6,14
7,4
1,13
16,14
1,5
13,6
13,1
9,13
5,14
8,16
10,6
13,2
3,6
5,6
1,15
1,5
11,9
9,2
8,16
13,9
4,3
7,13
4,14
9,4
7,11
4,7
16,6
2,6
