"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen0_010",15,0.514842,1,1,1,1,1,0,1,1,1,1,1,1,1,0.054227974907279,0.0570153103613096,0.0515996817751481,12
"gen0_005",3,0.373139,1,1,0,0,1,1,1,1,1,1,0,0,1,0.0555317489845653,0.0217466979496149,0.0500094673882338,9
"gen0_036",21,0.380773,1,0,1,0,1,1,1,1,0,1,1,0,1,0.0556634520581917,0.049399432227487,0.0502582250439303,9
"gen0_025",16,0.314402,0,0,1,1,1,0,1,1,0,1,0,0,0,0.0558330160261495,0.0335888718650137,0.0490275940087374,6
"gen0_061",11,0.873542,1,0,0,1,1,1,1,1,0,1,1,1,0,0.0562174540772407,0.0306934853275117,0.0499254080045325,9
"gen0_002",22,0.131497,1,1,1,1,0,1,1,1,1,0,0,1,1,0.0562206464784104,0.0968151919584951,0.0506140299068987,10
"gen0_056",24,0.188227,1,1,0,1,0,0,1,1,1,0,0,0,1,0.0567109423551187,0.0471099838477468,0.0489697274759386,7
"gen0_045",6,0.737363,0,1,0,1,0,1,1,1,0,0,0,1,1,0.0575757608763551,0.0232915017729848,0.0472670763813029,7
"gen0_028",21,0.337022,1,1,1,0,0,1,1,1,0,1,1,0,1,0.0576654349551319,0.0315975512899175,0.0494314833596101,9
"gen0_053",6,0.521876,1,1,0,1,0,1,1,1,0,0,0,0,0,0.0576902441260394,0.0237155560088121,0.04913757886898,6
"gen0_012",27,0.285512,0,1,1,1,0,0,1,0,0,0,1,0,1,0.0577129068796387,0.0243430200885357,0.0487513065986054,6
"gen0_022",23,0.05948,0,1,1,0,1,1,1,1,1,1,0,1,1,0.0578414534558126,0.249465331695036,0.0610620698919252,10
"gen0_048",14,0.462657,0,1,0,1,0,1,1,1,1,0,1,0,0,0.0578504522152719,0.0285406943072132,0.0495351074168444,7
"gen0_059",4,0.297515,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0579036029852078,0.0400860778217297,0.0508928555789097,9
"gen0_058",29,0.759877,1,0,1,1,0,0,1,1,0,0,0,1,0,0.0579448854161642,0.0192614408561185,0.0495832520895953,6
"gen0_026",8,0.943113,0,1,1,0,0,0,1,1,1,0,1,0,1,0.0583609526407683,0.017658609370358,0.0493604387755186,7
"gen0_039",14,0.851792,0,1,0,0,0,1,1,1,0,0,1,1,1,0.0584206294131961,0.0190860112964962,0.0480678786547289,7
"gen0_043",22,0.905333,0,1,1,0,1,0,1,0,1,1,1,1,0,0.0587437031513688,0.0252171812165458,0.0545493379079712,8
"gen0_055",14,0.722232,0,0,1,0,0,0,1,1,0,0,1,1,0,0.0587711907862597,0.0173078869663329,0.0499027641207146,5
"gen0_009",20,0.552123,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0587822491313669,0.0159464142593017,0.0489920352684845,4
"gen0_033",30,0.692533,0,1,1,0,1,1,1,0,1,0,0,0,1,0.0595877933773833,0.0251370472152687,0.0530830706109769,7
"gen0_013",9,0.658075,1,1,0,0,1,0,1,0,0,1,1,0,0,0.0635254919164672,0.0178154713683711,0.0581609257533477,6
"gen0_029",25,0.452089,1,0,1,0,1,0,1,0,1,0,0,1,0,0.0639365904727092,0.028209143833168,0.0604910880895568,6
