"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen13_0001",22,0.29674,1,1,0,1,0,0,1,1,1,0,0,1,1
"gen13_0002",17,0.29308,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen13_0003",18,0.279199,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0004",17,0.27213,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen13_0005",16,0.29572,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0006",20,0.288988,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen13_0007",25,0.29068,0,0,0,1,1,1,1,1,1,1,0,1,0
"gen13_0008",16,0.274431,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0009",24,0.272767,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen13_0010",20,0.297808,1,0,0,1,1,1,0,1,1,1,0,1,0
"gen13_0011",19,0.288987,0,1,1,0,1,1,1,0,1,1,1,1,1
"gen13_0012",18,0.316772,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen13_0013",16,0.318217,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen13_0014",23,0.313859,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0015",19,0.308404,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0016",16,0.293506,1,1,1,0,1,1,1,0,1,1,1,1,1
"gen13_0017",17,0.285975,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0018",16,0.281875,1,1,0,1,0,1,0,1,1,0,0,1,1
"gen13_0019",18,0.491305,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen13_0020",16,0.289767,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen13_0021",19,0.315002,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0022",20,0.763694,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0023",18,0.288612,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen13_0024",22,0.753291,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen13_0025",16,0.29494,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen13_0026",17,0.29386,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0027",24,0.31828,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen13_0028",15,0.313796,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0029",18,0.308146,1,1,1,0,1,1,0,1,1,1,1,1,1
"gen13_0030",19,0.31703,1,0,0,1,1,1,1,1,1,1,1,1,0
"gen13_0031",17,0.289132,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen13_0032",19,0.271985,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0033",17,0.284225,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0034",18,0.29861,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0035",16,0.29531,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen13_0036",16,0.293916,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0037",12,0.287106,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0038",16,0.305542,1,1,0,1,0,1,1,1,1,1,1,1,1
"gen13_0039",19,0.300569,1,1,0,1,1,1,1,1,1,1,1,0,1
"gen13_0040",28,0.303555,0,1,0,1,0,1,1,0,1,1,1,1,0
"gen13_0041",23,0.311795,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen13_0042",22,0.298804,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen13_0043",16,0.289364,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen13_0044",17,0.278486,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen13_0045",18,0.297994,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0046",18,0.29332,1,1,1,0,1,1,1,1,1,1,0,1,0
"gen13_0047",17,0.288973,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen13_0048",18,0.283306,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen13_0049",23,0.294473,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen13_0050",17,0.10747,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen13_0051",4,0.314374,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0052",23,0.307889,1,0,0,1,1,1,1,1,1,1,1,1,1
"gen13_0053",18,0.278809,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen13_0054",18,0.301725,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0055",17,0.291494,1,1,0,0,0,1,1,1,1,1,0,1,1
"gen13_0056",18,0.280785,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen13_0057",16,0.31911,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0058",20,0.288095,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0059",17,0.278059,1,1,0,1,0,1,1,1,1,1,0,1,1
"gen13_0060",17,0.287151,1,1,0,1,1,1,1,0,1,1,0,1,1
"gen13_0061",21,0.300349,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0062",18,0.30923,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0063",20,0.293883,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen13_0064",20,0.296363,1,0,0,0,1,0,1,1,1,1,0,1,1
