"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen2_0017",14,0.253296,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0538149637459602,0.0885648841465771,0.053055570007171,11
"gen2_0001",14,0.246667,1,1,1,0,1,0,1,1,1,1,1,1,1,0.0539808409672771,0.0867545199931911,0.0523569368154684,11
"gen2_0061",15,0.471146,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0540240242922277,0.0544162157875238,0.0515086928549904,11
"gen2_0059",17,0.432899,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0540709931039013,0.0683725086882221,0.0508588604144907,12
"gen2_0002",16,0.271446,1,1,0,0,1,1,1,1,1,0,0,1,1,0.0540885475265456,0.0612171673583571,0.0520557942945608,9
"gen2_0042",16,0.278237,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0541164265660547,0.0782777913702022,0.051142086309077,11
"gen2_0021",21,0.299818,1,0,1,0,1,0,1,1,1,1,1,1,1,0.0541806592043265,0.0621404163216425,0.0535286984690082,10
"gen2_0004",15,0.514842,1,1,1,1,1,0,1,1,1,1,1,1,1,0.054227974907279,0.0551586665595876,0.0515996817751481,12
"gen2_0040",12,0.224744,1,1,1,0,1,0,1,1,1,1,1,0,1,0.0543929629120694,0.0766833539071579,0.053941835962634,10
"gen2_0020",6,0.425895,1,1,1,1,1,0,1,1,1,1,0,1,1,0.0545907472004944,0.0504790089187538,0.0529194061277657,11
"gen2_0047",15,0.372965,1,1,1,0,1,0,1,1,1,1,0,1,1,0.0546885263700522,0.0542229616455977,0.0526836144995611,10
"gen2_0046",16,0.375932,1,1,0,0,1,0,1,1,1,1,0,1,1,0.0547039932492785,0.0490867704518747,0.0521555066267404,9
"gen2_0048",18,0.419328,1,1,0,0,1,1,1,1,0,1,0,1,1,0.0547776481199938,0.0493213896035575,0.0495321506438985,9
"gen2_0031",7,0.423531,1,1,0,0,1,1,1,1,0,1,0,1,1,0.0547904200809198,0.0448612596507303,0.0493090951645555,9
"gen2_0026",14,0.417384,1,1,1,0,1,1,1,0,1,1,1,1,1,0.0548111242930684,0.0563349898041573,0.0530068859806267,11
"gen2_0041",27,0.320864,0,1,1,0,1,1,1,1,1,0,0,1,0,0.0548346189791978,0.0471511054933673,0.0510736882960559,8
"gen2_0034",15,0.401697,0,1,1,1,1,0,1,1,1,1,0,1,1,0.0548404913791244,0.0554644002257004,0.0515966724793067,10
"gen2_0018",6,0.425605,1,1,1,1,1,0,1,1,1,1,1,0,1,0.0548419903876911,0.0510803088720852,0.0518602588506888,11
"gen2_0057",18,0.412722,1,1,1,0,1,1,1,1,1,1,0,0,1,0.0548747731348536,0.0511425782286728,0.050673769122986,10
"gen2_0024",8,0.486331,0,1,0,1,1,0,1,1,1,1,0,1,0,0.0549231848734106,0.0460893236342133,0.0520566312585808,8
"gen2_0007",6,0.432234,1,1,0,1,1,1,1,1,1,1,1,0,1,0.0549403625716749,0.0526383147666763,0.0510880526590665,11
"gen2_0038",8,0.435985,1,1,1,0,1,0,1,1,1,0,1,1,1,0.0549615439832152,0.0538909385659584,0.0524376092258678,10
"gen2_0023",13,0.494586,0,1,1,0,1,0,1,1,1,1,0,1,1,0.0550508348223152,0.0431157153919372,0.0515558740666728,9
"gen2_0009",15,0.121701,0,1,1,0,1,1,1,0,1,1,1,0,1,0.0551006672206987,0.111007483529319,0.0542506210190314,9
"gen2_0044",11,0.364908,1,1,0,1,1,1,1,1,1,1,0,0,0,0.055139766648422,0.0514396741385808,0.0517222739797101,9
"gen2_0063",11,0.366788,0,1,0,1,1,1,1,1,0,0,0,1,1,0.0552346658087097,0.0472628575170721,0.0509839946174521,8
"gen2_0037",10,0.451996,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0552559568113702,0.0501082850066226,0.0504681884414035,10
"gen2_0036",14,0.30275,0,0,1,0,1,0,1,1,0,1,1,1,1,0.0552642963017698,0.0578991389172076,0.0503615802221821,8
"gen2_0028",14,0.46586,0,1,1,1,1,0,1,1,1,1,0,0,0,0.055340752635878,0.0333631598904809,0.0517713557297992,8
"gen2_0055",15,0.173917,0,1,1,0,1,1,1,1,1,1,0,0,1,0.0553459787319041,0.0842536021576999,0.0507228523680059,9
"gen2_0058",15,0.379571,1,1,0,0,1,0,1,1,0,1,0,1,1,0.0554442115002126,0.0447065857007447,0.0511797413335947,8
"gen2_0006",15,0.769787,1,1,0,0,1,0,1,1,1,1,0,1,1,0.0554631044000411,0.0339427031695921,0.0520127954381058,9
"gen2_0035",16,0.945394,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0554750371695455,0.0352947778224399,0.0509400689420529,11
"gen2_0010",3,0.373139,1,1,0,0,1,1,1,1,1,1,0,0,1,0.0555317489845653,0.0265009046627204,0.0500094673882338,9
"gen2_0053",13,0.344034,1,1,1,0,1,0,1,1,1,0,0,1,0,0.0555346610333178,0.0412590246457185,0.0531918853381415,8
"gen2_0019",6,0.511301,0,1,0,1,1,0,1,1,1,1,0,0,0,0.0555453593990667,0.0333394858584035,0.052231200364264,7
"gen2_0045",15,0.414425,1,0,1,1,1,0,1,1,0,1,0,0,1,0.0555714440968312,0.0408386319523866,0.0497134369055328,8
"gen2_0033",6,0.476268,1,1,0,0,1,0,1,1,1,1,0,0,0,0.0555734628355973,0.0341264354777417,0.0519368308564364,7
"gen2_0050",21,0.403051,1,1,0,0,1,1,1,1,0,1,1,0,1,0.0556378634886984,0.0465150627350676,0.0501179428579017,9
"gen2_0027",11,0.374188,0,0,1,1,1,0,1,1,0,1,0,1,0,0.0556434402415797,0.0453567689632273,0.0504706142341888,7
"gen2_0011",21,0.380773,1,0,1,0,1,1,1,1,0,1,0,0,1,0.0556619412440448,0.0382569767864128,0.0492962001387685,8
"gen2_0012",16,0.314402,0,0,1,1,1,0,1,1,0,1,0,0,0,0.0558330160261495,0.0339830638302046,0.0490275940087374,6
"gen2_0052",19,0.314289,0,0,1,1,1,0,1,1,0,1,0,0,0,0.0558524934909395,0.0367450950894834,0.0493698462810425,6
"gen2_0013",18,0.316338,1,1,1,0,1,1,1,1,0,1,0,0,1,0.0558621166659357,0.0497147073160706,0.0495204651549225,9
"gen2_0051",16,0.335199,0,0,1,1,1,0,1,1,0,1,0,0,0,0.0558708167469691,0.030804285862028,0.0493820686728959,6
"gen2_0062",12,0.460556,1,1,1,0,1,0,1,1,0,0,0,1,1,0.0559154824889102,0.0359211149598295,0.0511720475561723,8
"gen2_0030",17,0.337089,0,1,1,1,1,0,1,1,0,1,0,0,0,0.0559266688648883,0.0367290277523947,0.0493891927226948,7
"gen2_0060",19,0.462716,1,0,0,0,1,0,1,1,0,1,1,0,1,0.0559394241148133,0.0325182580229112,0.0505104653119963,7
"gen2_0032",15,0.605339,1,1,1,1,1,1,1,1,0,1,0,0,1,0.0559440773846352,0.038207634625258,0.0493078149717296,10
"gen2_0022",14,0.327622,1,1,1,0,1,1,1,1,0,1,1,0,1,0.0559710571655368,0.0526752807115464,0.0503102020067849,10
"gen2_0015",15,0.309944,0,0,1,1,1,0,1,1,0,1,0,0,0,0.0559992319785235,0.0330517510631378,0.0493521653868875,6
