"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen15_0001",17,0.272698,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen15_0002",17,0.27213,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen15_0003",24,0.282531,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0004",16,0.293916,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0005",16,0.29572,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0006",16,0.295682,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0007",24,0.285489,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0008",24,0.29471,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0009",18,0.289221,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0010",24,0.272767,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0011",23,0.281751,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0012",16,0.223541,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0013",18,0.301725,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0014",19,0.308404,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0015",19,0.303754,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0016",23,0.313859,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0017",18,0.297498,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen15_0018",17,0.306588,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0019",24,0.299752,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0020",19,0.298712,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0021",19,0.284296,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0022",22,0.286676,1,1,1,1,1,1,1,1,1,0,0,1,1
"gen15_0023",16,0.279344,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen15_0024",17,0.289036,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0025",19,0.285154,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0026",24,0.305781,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0027",24,0.285135,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0028",16,0.296036,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0029",24,0.280456,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0030",23,0.274062,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0031",20,0.272589,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen15_0032",20,0.295898,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen15_0033",16,0.281535,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen15_0034",17,0.286315,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0035",22,0.254975,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen15_0036",17,0.282425,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen15_0037",22,0.308973,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0038",17,0.300568,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0039",20,0.282604,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0040",21,0.272057,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen15_0041",24,0.283086,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0042",24,0.284391,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0043",17,0.295389,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0044",17,0.302018,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen15_0045",24,0.28496,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0046",23,0.291501,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0047",16,0.296287,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen15_0048",24,0.2722,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen15_0049",16,0.295049,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0050",16,0.294549,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0051",24,0.29157,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0052",23,0.284891,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0053",17,0.281604,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen15_0054",16,0.286208,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen15_0055",24,0.289634,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0056",16,0.291537,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen15_0057",20,0.287903,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen15_0058",20,0.291502,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen15_0059",23,0.281964,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0060",24,0.282318,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0061",22,0.287429,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen15_0062",20,0.302726,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0063",24,0.280383,1,1,0,1,1,1,1,1,1,0,0,1,1
"gen15_0064",23,0.274135,1,1,0,1,1,1,1,1,1,0,0,1,1
