"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen30_0001",26,0.226944,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543067417691645,0.0597773493532284,0.0600443393405667,12
"gen30_0057",25,0.224109,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543482129202181,0.0626376217869544,0.0597501410494296,12
"gen30_0002",25,0.223873,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543519153590463,0.0666512583372421,0.0597176733222429,12
"gen30_0003",25,0.225856,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543596997148855,0.0609203083282614,0.0596869028132012,12
"gen30_0033",26,0.228181,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543768716155207,0.0595788883610076,0.0599084050899402,12
"gen30_0022",26,0.226974,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544049797662234,0.0618662755728375,0.0600657657865001,12
"gen30_0004",26,0.228147,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054407955554732,0.0614458972060824,0.0593780554946451,12
"gen30_0047",26,0.226101,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544291755509036,0.0580716239193475,0.0600990276249615,12
"gen30_0058",25,0.224128,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544667520016729,0.0650185558059351,0.0597998414231745,12
"gen30_0038",25,0.226018,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544861396704212,0.0596660442360677,0.0597761091477444,12
"gen30_0012",25,0.226043,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544922388795322,0.0589773780801989,0.0596942516203416,12
"gen30_0028",25,0.223797,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545044904848414,0.0661606032016892,0.0599492918444549,12
"gen30_0018",25,0.222855,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545064376822349,0.0642177097246142,0.0598963750182724,12
"gen30_0014",26,0.223622,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545173796787079,0.0634000931679824,0.0601601329461094,12
"gen30_0027",25,0.223938,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0545407359091773,0.0600298378542936,0.0610130490049768,12
"gen30_0054",25,0.227119,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545428084372209,0.0615715596861071,0.0598138165451715,12
"gen30_0050",25,0.223449,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545428867732333,0.0627304315468724,0.0599487297681437,12
"gen30_0061",25,0.222673,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545754350496591,0.0636105814895152,0.0598523942944478,12
"gen30_0052",21,0.226252,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546104297892843,0.0588223638963788,0.0598036041405827,12
"gen30_0048",25,0.226699,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054631223336271,0.0597218787473089,0.0597431923709177,12
"gen30_0029",26,0.223899,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546628466215968,0.058237619095431,0.0600987649946556,12
"gen30_0060",26,0.224453,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546823963807304,0.0582725929754337,0.0598468852800452,12
"gen30_0051",25,0.226548,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546897020976986,0.0589080956342602,0.05975715629029,12
"gen30_0019",25,0.224659,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547445043681691,0.0618608939688102,0.059776793706805,12
"gen30_0056",26,0.223554,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547714019698292,0.0596707669854435,0.0601547728671739,12
"gen30_0008",25,0.223371,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0548654756545394,0.056666389540384,0.0605404160124164,11
"gen30_0006",26,0.224628,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0548678386455641,0.0528082020882266,0.05939810825643,11
"gen30_0026",25,0.223381,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0548948654948194,0.0583714960662059,0.0601216100513902,11
"gen30_0055",25,0.224627,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0549729446016881,0.0505894446482408,0.0602505097220027,11
"gen30_0063",25,0.222639,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0550616998168802,0.0540381661455555,0.0598823092851391,11
"gen30_0053",26,0.227071,1,1,1,1,1,1,1,1,1,1,0,0,1,0.055083415971932,0.0498451213807232,0.05935232400442,11
"gen30_0007",25,0.223532,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0550862812837339,0.0593458498690897,0.0597649190461545,11
"gen30_0040",25,0.223763,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0551271660423073,0.0548348940570267,0.0600836593657233,11
"gen30_0009",25,0.223553,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0551516714050732,0.0611335323464148,0.0598098757651231,11
"gen30_0031",25,0.225037,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0551593214777243,0.0539586236329494,0.0601394194648079,11
"gen30_0064",25,0.22268,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0551856536612426,0.0582661943363981,0.0598058715940365,11
"gen30_0021",25,0.224466,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0551875656838238,0.0531365075540407,0.0601166076846774,11
"gen30_0030",25,0.224602,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0552093346312673,0.0537353165995123,0.0597871615626089,11
"gen30_0034",26,0.22691,1,1,1,1,1,1,1,0,1,0,0,1,1,0.0552370132733905,0.0439513335356659,0.0599028089399744,10
"gen30_0059",26,0.227119,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0552411031898411,0.0538167794655259,0.0599350978777297,11
"gen30_0039",26,0.223715,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0552455263727779,0.0744269457628717,0.0603344690820598,13
"gen30_0049",25,0.222925,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0552472226415955,0.0524496620716686,0.0598000853214562,11
"gen30_0025",25,0.22299,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0552735412236318,0.0629541051603646,0.06049942767722,12
"gen30_0035",25,0.223883,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0553289447712681,0.0762217348231454,0.0595222451067232,13
"gen30_0024",14,0.227342,1,1,1,1,1,1,1,1,1,0,0,1,0,0.055350808469125,0.0357453172660033,0.0606176473880286,10
"gen30_0042",25,0.223538,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0553637316488441,0.0569298820522605,0.0595443109408942,11
"gen30_0005",25,0.222716,1,1,1,1,1,1,1,1,1,0,0,0,1,0.0556275524440729,0.0413355566626249,0.0591279517491241,10
"gen30_0043",25,0.223474,1,1,0,0,1,1,1,1,1,1,0,1,1,0.0556586211193915,0.0452449407445149,0.0588444554233273,10
"gen30_0032",25,0.224559,1,1,0,0,1,1,1,1,1,1,0,1,1,0.0556828188754836,0.0469530371491683,0.0593736580753588,10
"gen30_0015",25,0.224364,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0557031426053219,0.0503501558432801,0.0594478307201028,11
"gen30_0013",25,0.343329,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0557467503125077,0.0402257200551565,0.0590142870463261,12
"gen30_0044",25,0.225098,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0558196195253275,0.0499942750499858,0.058925446380079,11
"gen30_0020",25,0.225257,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0558748929762626,0.0508946819095587,0.059382161892385,11
"gen30_0041",25,0.223547,1,1,1,1,1,1,1,1,0,1,0,1,1,0.0558776644225718,0.0514015881606916,0.0590982950049639,11
"gen30_0017",25,0.223196,1,1,1,1,1,1,1,1,0,1,0,1,1,0.0559085776444352,0.052043947652482,0.0593123760816724,11
"gen30_0037",25,0.012892,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0559664915804255,0.105780504548688,0.0605998521933312,12
"gen30_0046",26,0.020002,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0560469287494845,0.0986068953429611,0.0607130754406645,11
"gen30_0036",26,0.223612,1,1,1,0,1,1,1,1,0,1,0,1,1,0.0563600210028533,0.0401950041873537,0.0595908623897572,10
"gen30_0023",5,0.2221,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0566235174690195,0.0179290564078286,0.0601556167702079,12
"gen30_0016",25,0.222498,1,1,1,1,0,1,1,1,1,1,0,1,1,0.0567192115693188,0.0508882676367241,0.0599475633926306,11
"gen30_0045",25,0.582911,1,1,1,1,1,0,1,1,1,1,0,1,1,0.0567683611428345,0.0240576774599395,0.0623410403835161,11
"gen30_0062",26,0.146045,1,1,1,1,0,1,1,1,1,1,0,1,1,0.0568464125191687,0.0696284780875605,0.0604577977014016,11
