"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen11_0054",21,0.224666,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544325459038215,0.0600108760131024,0.05974493447289,12
"gen11_0002",26,0.246209,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546050075588848,0.0584443116919053,0.0594987054277365,12
"gen11_0003",20,0.20821,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546209802873409,0.0591531778871002,0.060645506787876,12
"gen11_0033",19,0.231537,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054662111599903,0.052269851031142,0.0599793784296671,12
"gen11_0029",22,0.225545,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0547039023096611,0.0564651403280321,0.0615656854693978,12
"gen11_0045",21,0.197356,1,1,1,1,1,1,1,1,1,1,1,1,0,0.054752841507988,0.0612680815453136,0.0602961965670703,12
"gen11_0061",22,0.209208,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547573476297396,0.0625014315631953,0.0591312765914644,12
"gen11_0026",24,0.237038,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0547623436514413,0.0647266789868124,0.0597235181715921,13
"gen11_0030",19,0.229171,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0547822546122018,0.0617658258234879,0.0600382327784447,12
"gen11_0007",24,0.226943,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0548031073654075,0.0719323040541475,0.0597535381650219,13
"gen11_0063",24,0.24306,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0548253082863206,0.0619321613825881,0.0607868658111872,12
"gen11_0009",23,0.246315,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0548357042725961,0.0430294623621797,0.0601437870836714,10
"gen11_0005",22,0.224797,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0548443177634697,0.0518801482649195,0.0605376546917973,11
"gen11_0043",20,0.249318,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0548831632661696,0.0542617088770954,0.0596401449004423,12
"gen11_0010",18,0.185255,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0548869855943426,0.0629464911669333,0.0603554302766702,13
"gen11_0011",19,0.229919,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0548898672255672,0.0603820657894354,0.059734868574662,12
"gen11_0012",19,0.284319,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0549185369644666,0.0482058077304,0.0597138476541484,12
"gen11_0044",19,0.243208,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0549226779424358,0.0428789029152852,0.0597809720784193,11
"gen11_0050",21,0.246212,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0549272496433827,0.0421166998355292,0.059735784991532,10
"gen11_0038",25,0.200111,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0549287842071048,0.0823365231574727,0.0598739714529109,13
"gen11_0016",20,0.243257,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0549418773390856,0.0483928759321956,0.0608622348289079,11
"gen11_0040",20,0.219238,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0549485063987506,0.05585067158564,0.0597951418629873,12
"gen11_0059",20,0.212462,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0549524426687945,0.0569077989341875,0.0596557662389067,12
"gen11_0019",18,0.238687,1,0,1,1,1,1,1,1,1,0,1,1,1,0.0549766936362752,0.0466543822050614,0.0606706659471282,11
