"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen20_0001",25,0.220057,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543284341116214,0.0633555436152467,0.0600779155182589,12
"gen20_0002",26,0.231492,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544338576774191,0.0592361221659629,0.059856260558003,12
"gen20_0003",25,0.230423,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0544378957307015,0.0622687481997959,0.060469727547058,12
"gen20_0062",25,0.221569,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544720076538703,0.0652683604319637,0.0600577209089305,12
"gen20_0042",27,0.226128,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054489141412518,0.0656272646793655,0.0607527352797991,12
"gen20_0027",26,0.230309,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545200193241423,0.0629021902534721,0.0598703444409967,12
"gen20_0025",26,0.225735,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054533218100049,0.0595468891157283,0.0603018776438118,12
"gen20_0020",25,0.222345,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545333727579746,0.0640216848875403,0.0599566791032991,12
"gen20_0026",26,0.230162,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545718327394147,0.0600131947678567,0.0598745551190305,12
"gen20_0045",25,0.219972,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545792572616143,0.0600963359709706,0.0599667931376336,12
"gen20_0028",28,0.228243,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0546020269794852,0.0591076930176793,0.0597836815910722,11
"gen20_0049",26,0.223799,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546150800683924,0.0597519426551411,0.0598853708896278,12
"gen20_0012",25,0.21909,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546334459677481,0.0616732671647614,0.0598940998423027,12
"gen20_0013",26,0.219694,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546503430311967,0.0657230516036353,0.0599100191110582,12
"gen20_0031",25,0.234283,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0546517741603512,0.0596219502764341,0.0604713388232734,12
"gen20_0015",25,0.226277,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054687709302327,0.0576472479835452,0.0598947852320568,12
"gen20_0046",25,0.219175,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546968372895035,0.0667930999394513,0.0598171684820803,12
"gen20_0017",26,0.230656,1,1,0,1,1,1,1,1,1,0,0,1,1,0.0547260202869655,0.0412893613284377,0.0595502332788545,10
"gen20_0004",26,0.218043,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0547500327467195,0.057004252608765,0.0596061342340763,11
"gen20_0060",27,0.223598,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547985642220811,0.0593841275242377,0.0602113522211782,12
"gen20_0037",23,0.231417,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0548245073035573,0.059284023501771,0.0609492510505432,12
