"Par1","Par2"
5,9
3,8
2,7
3,9
3,9
6,7
5,2
13,1
13,3
4,2
12,9
13,16
3,2
14,3
13,4
5,15
11,14
11,13
7,1
9,10
15,13
13,3
13,1
3,10
8,14
10,9
15,13
10,8
9,12
7,4
14,2
1,7
4,15
9,8
8,9
4,14
1,6
2,13
5,3
16,15
9,7
12,10
7,11
16,10
11,5
15,6
13,15
15,9
