"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen0_023",27,0.184623,1,1,0,1,1,1,1,1,0,1,1,0,1,0.0563661114872088,0.0544094961860398,0.059829003063396,10
"gen0_018",6,0.981374,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0570776684326706,0.0136603911429577,0.0598677702114845,11
"gen0_003",29,0.286816,1,1,1,1,1,0,1,0,1,1,0,1,0,0.0573044986154097,0.032542122468253,0.0644333488861454,9
"gen0_005",12,0.937975,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0574583416791695,0.0162140786936903,0.059473386529279,10
"gen0_020",10,0.421512,1,0,1,0,1,0,1,1,1,0,1,1,0,0.0577145846862957,0.0184888180654754,0.0605507072399433,8
"gen0_021",13,0.777628,1,1,1,1,1,0,1,0,0,0,1,1,1,0.0579773859310079,0.0139491627431663,0.0603126133812067,9
"gen0_043",9,0.563405,0,1,0,0,1,1,1,1,0,1,0,0,1,0.0585183720650617,0.013563023181692,0.0597334384372976,7
"gen0_039",11,0.318852,1,1,0,1,0,1,1,1,0,0,1,1,0,0.0585682699042272,0.016593705254851,0.0618170585520109,8
"gen0_061",25,0.384454,0,0,1,1,0,1,1,1,1,0,1,0,0,0.0586284525986061,0.014102267734442,0.0600660188989307,7
"gen0_058",7,0.254826,1,1,0,0,1,1,1,1,0,0,0,0,0,0.0587774231960769,0.0117679576967051,0.0601054223303606,6
"gen0_001",29,0.597103,0,0,1,1,0,0,1,1,1,0,1,0,1,0.0589963305124432,0.0128492627713497,0.0601211925891069,7
"gen0_004",5,0.470613,0,0,1,0,1,0,1,1,1,0,1,1,0,0.0602388165535735,0.00813501127037452,0.0611684972843313,7
"gen0_022",5,0.139983,0,0,1,0,0,1,1,1,0,1,1,1,1,0.0605182488879758,0.011246458342576,0.0620164087582556,8
"gen0_032",13,0.66742,1,0,1,1,0,1,1,0,0,1,1,0,1,0.0607602591812055,0.011405537173503,0.0636417393615034,8
"gen0_042",24,0.552051,1,0,0,1,0,0,1,1,1,1,0,0,0,0.06126840668822,0.0142642264332574,0.0640035382488582,6
"gen0_006",22,0.215384,1,0,1,1,0,0,1,0,1,1,0,0,1,0.0613043651996223,0.021339670501241,0.065554070088875,7
"gen0_026",17,0.015445,1,0,0,1,0,0,1,1,0,1,0,1,0,0.0613207878054573,0.0413950517351896,0.0669852761401362,6
"gen0_033",13,0.933003,1,0,1,0,0,1,1,0,0,0,0,0,1,0.0631315005120458,0.0045166654930947,0.0645306182585094,5
"gen0_057",15,0.718181,1,0,1,0,0,0,1,1,0,0,0,1,1,0.0634733034803085,0.00684045225965119,0.0643786850051612,6
"gen0_009",3,0.529256,0,1,1,1,0,0,1,1,0,0,0,0,0,0.0638523413376981,0.00395173924062665,0.0661307280780997,5
"gen0_060",2,0.486195,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0640039989522602,0.00401625497995951,0.0678670512182907,7
"gen0_046",7,0.221002,0,1,0,0,1,1,1,0,1,1,1,1,1,0.0652280664610342,0.017564583082743,0.0681616747315008,9
"gen0_028",26,0.67266,0,0,1,0,0,1,1,0,0,1,0,0,0,0.0684897962651481,0.00391098055127904,0.0706949419015311,4
"gen0_017",23,0.728899,0,0,1,1,1,1,1,0,0,0,0,1,0,0.0687221286623566,0.00978127881351073,0.071494528988344,6
"gen0_044",4,0.300501,0,0,0,1,1,1,1,0,0,0,1,1,0,0.0700547876135086,0.00631959788883353,0.0740792897187078,6
"gen0_045",17,0.141402,0,0,0,1,1,0,1,0,1,0,1,1,1,0.0704270729550636,0.0285225137829355,0.0721133276593783,7
"gen0_035",28,0.345442,0,1,0,0,1,0,1,0,1,1,0,0,1,0.0708029993685644,0.0119431438271543,0.0749433965182158,6
"gen0_027",1,0.638305,1,0,0,0,0,1,1,0,0,1,0,1,0,0.0733569555029891,0.0018901623631556,0.0762023236744186,5
"gen0_047",27,0.620289,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0737675888861635,0.00323055337001549,0.0748200685137412,4
"gen0_014",7,0.39654,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0742040292241263,0.00385164411677464,0.0766106434927769,3
"gen0_024",9,0.025194,1,0,0,0,1,0,1,0,1,0,1,0,0,0.0746712299824775,0.0142808245496577,0.0744168621797584,5
"gen0_012",11,0.270351,0,0,1,0,0,0,1,0,1,1,0,1,0,0.0758128781869878,0.00948122270851443,0.0792723224195883,5
"gen0_054",20,0.452113,1,1,0,1,1,0,0,1,1,1,0,0,1,0.0921467440129323,0.0313508774301755,0.110701936779617,8
"gen0_059",30,0.188783,1,1,1,0,1,0,0,1,1,1,0,1,1,0.0946403447509779,0.0660353321303051,0.108450730698798,9
"gen0_015",14,0.783655,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0954569468042474,0.00879266667686943,0.109679760080499,6
"gen0_055",26,0.884701,1,1,1,0,1,1,0,0,0,1,1,1,1,0.0971912926991774,0.0164742265318622,0.11045250804523,9
"gen0_063",16,0.43094,0,1,1,1,1,1,0,1,0,1,1,0,1,0.0975283281603165,0.0313945787693015,0.117099940505643,9
"gen0_064",19,0.235881,0,0,1,1,1,0,0,1,0,1,0,0,0,0.0981048621053999,0.0194000116806025,0.118202212673185,5
"gen0_025",6,0.540574,0,1,1,1,1,1,0,0,1,1,0,1,0,0.0982401695352804,0.0156709904319836,0.116406968685335,8
"gen0_036",20,0.739565,1,0,1,0,1,1,0,0,1,1,0,0,1,0.0985034966090652,0.0172705297608731,0.114454141076214,7
"gen0_041",3,0.904645,1,1,1,0,1,1,0,1,1,1,1,0,0,0.0990396585374513,0.0065748503479005,0.113798275775128,9
"gen0_031",21,0.510221,1,0,0,0,1,1,0,1,1,0,1,1,1,0.101388586874202,0.0278121293443536,0.115867476503263,8
"gen0_007",19,0.461353,1,1,0,1,1,0,0,0,0,0,0,0,0,0.101835067195171,0.00755618390141289,0.118848764466477,4
