"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen2_0046",15,0.485206,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0554752727911409,0.0317814003366943,0.0599133344979422,12
"gen2_0062",23,0.499151,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0554939472910987,0.029284736281125,0.060537902170728,11
"gen2_0001",20,0.394663,0,0,1,1,1,1,1,1,1,0,1,1,0,0.0559160766426942,0.0251588326277466,0.0608174451955541,9
"gen2_0059",19,0.922419,1,0,1,1,1,1,1,1,1,1,1,1,1,0.055933088381407,0.0226301087380487,0.0598136181651215,12
"gen2_0055",16,0.839808,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0561376662708231,0.0209941096712506,0.0600890858172399,11
"gen2_0042",21,0.686413,1,0,1,1,1,1,1,1,1,1,1,0,1,0.0561774933548201,0.0230811718766357,0.0596313328027183,11
"gen2_0039",24,0.136932,1,1,0,1,1,1,1,1,0,1,1,0,1,0.0562249818331833,0.0629095896777594,0.0600799325373775,10
"gen2_0054",16,0.496836,0,0,1,1,1,0,1,1,1,1,1,1,1,0.0562363658825092,0.0261999677956169,0.0604716040675095,10
"gen2_0036",12,0.546021,0,1,0,1,1,1,1,1,1,1,1,0,1,0.0562392275534013,0.0225410584557477,0.0602516259415915,10
"gen2_0029",15,0.184141,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0562592597889389,0.0385390461809123,0.059810630125209,9
"gen2_0003",21,0.953927,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0563305521560371,0.0185763468678405,0.0599591034277486,11
"gen2_0005",21,0.284178,1,1,0,1,1,1,1,1,0,1,1,1,1,0.0563719098241805,0.0406600953111676,0.0595939874047065,11
"gen2_0014",12,0.937975,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0563765742913146,0.0217980882709474,0.0599991588135918,11
"gen2_0051",13,0.867118,1,1,0,1,1,0,1,1,1,1,1,1,1,0.0565591247664454,0.0179663046473842,0.0606052827175881,11
"gen2_0030",17,0.680416,0,1,0,1,1,1,1,1,1,0,1,1,0,0.0566109658493655,0.0170907772254143,0.0602282640501921,9
"gen2_0007",12,0.84404,1,1,0,1,1,1,1,1,1,0,1,0,1,0.0566302491176351,0.0150837157113355,0.0594528417582931,10
"gen2_0053",15,0.968747,1,0,0,1,1,1,1,1,1,1,1,1,0,0.056648586269154,0.0169888790901218,0.0605679560355387,10
"gen2_0008",23,0.511214,0,0,1,1,1,0,1,1,1,0,1,1,0,0.0566727026417947,0.0206367879430723,0.0612635333601496,8
"gen2_0040",15,0.569755,1,0,1,1,1,1,1,1,0,1,1,1,1,0.0567739199315331,0.0238065331429718,0.0596644559801894,11
"gen2_0060",14,0.875548,1,1,0,1,1,1,1,1,1,0,1,0,1,0.0568232549355944,0.0171408354641973,0.0600033267805106,10
"gen2_0025",12,0.981528,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0568979172205655,0.0139786652828683,0.0600643053347983,10
"gen2_0010",12,0.551017,1,0,1,1,1,1,1,1,0,1,1,0,1,0.056950578770067,0.0202674171116497,0.0597363891291114,10
"gen2_0032",21,0.143601,1,1,1,1,1,0,1,1,0,1,1,1,1,0.056986475151305,0.0632350104095844,0.0604309175225278,11
"gen2_0016",13,0.777628,1,1,1,1,1,1,1,1,0,0,1,1,1,0.0570003157308143,0.0181581620402942,0.0595695778521336,11
"gen2_0013",29,0.192854,0,1,1,1,1,1,1,0,0,1,0,0,1,0.0570104647328944,0.0333851337045356,0.0597147512208573,8
"gen2_0058",6,0.963275,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0570453386826851,0.0151876633486278,0.0598827201710159,11
"gen2_0026",12,0.937821,1,1,0,0,1,1,1,1,1,1,1,1,1,0.0570564305986446,0.0196261735798952,0.0590810744829593,11
"gen2_0044",28,0.18826,1,1,1,1,1,0,1,0,0,1,1,1,0,0.0570812475653802,0.042172345788214,0.0606004342895079,9
"gen2_0004",27,0.184623,1,0,0,1,1,1,1,1,0,1,1,0,1,0.0571350108585952,0.04525452084927,0.0603478017176615,9
"gen2_0063",20,0.501387,1,0,1,1,1,1,1,1,0,1,1,0,1,0.0571358248444543,0.0223918368676189,0.060094418084156,10
"gen2_0048",15,0.524138,0,1,1,1,1,1,1,1,0,1,0,0,1,0.057239147563717,0.0185883866862609,0.059716866114575,9
"gen2_0009",21,0.986296,1,1,1,1,1,1,1,0,1,1,0,1,0,0.0573334726128194,0.0165335973964659,0.0612991119323634,10
"gen2_0019",11,0.38308,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0573717584255787,0.0155871724454457,0.0596487588103019,8
"gen2_0057",11,0.206254,1,1,0,0,1,1,1,1,0,0,0,0,1,0.057442283194222,0.0178084061073766,0.0593484440728327,7
"gen2_0020",14,0.356092,1,1,0,0,1,1,1,1,0,1,1,0,1,0.0574627659055668,0.0226608742880562,0.0592961470727706,9
"gen2_0022",11,0.223172,1,1,0,0,1,1,1,1,0,0,1,0,1,0.0575426110989145,0.0198447251741228,0.0597289884653677,8
"gen2_0015",11,0.188155,1,1,0,0,1,1,1,1,0,0,0,0,1,0.05756646098866,0.019571889143333,0.0591919658501638,7
"gen2_0041",14,0.551596,0,0,1,1,1,1,1,1,0,0,1,1,0,0.0575740182751141,0.0187018506882227,0.0605987951840033,8
"gen2_0028",18,0.404463,1,1,1,1,1,0,1,1,0,0,1,1,0,0.0575838860801944,0.0212601595935864,0.0607228374660488,9
"gen2_0031",13,0.800585,1,0,0,1,1,1,1,1,0,0,1,1,1,0.0576942375402395,0.0166744995623944,0.0602826638117976,9
"gen2_0011",13,0.657522,1,1,1,1,1,0,1,0,0,0,1,1,1,0.0577220352218878,0.0166679204712717,0.0601297270474713,9
"gen2_0021",6,0.946357,1,1,0,1,1,1,1,1,1,0,0,0,1,0.0578340242496756,0.011477573983447,0.059905492686471,9
"gen2_0038",12,0.717938,1,1,0,1,0,1,1,1,1,1,1,1,0,0.0580744602676074,0.0181789361998279,0.0598273049653186,10
"gen2_0023",23,0.925374,0,1,1,1,1,0,1,1,1,1,0,1,0,0.0582429014927189,0.0174563685313917,0.0641792831601919,9
"gen2_0050",12,0.57127,1,1,0,1,1,1,1,0,1,1,1,1,1,0.0582517952910612,0.0237725576257008,0.0619163792734577,11
"gen2_0049",12,0.908978,1,1,0,0,1,1,1,1,1,0,1,0,0,0.0582843266504447,0.0116390205205575,0.0594983906734602,8
"gen2_0034",23,0.513729,1,0,0,0,1,1,1,1,0,0,1,1,1,0.0583117944142155,0.0188499487951449,0.0598504507345698,8
"gen2_0033",11,0.18564,0,1,1,1,1,0,1,1,1,0,0,1,0,0.0583403130998107,0.0222301634260755,0.0645429082235968,8
"gen2_0043",23,0.537125,0,0,1,1,1,0,1,1,1,0,0,1,0,0.0583788066145047,0.0162051016602543,0.064518316736195,7
"gen2_0027",18,0.587336,1,1,1,1,1,0,1,0,0,1,0,1,1,0.0585413695063995,0.0180881966249243,0.0626828009075837,9
"gen2_0037",28,0.771054,1,0,0,0,1,1,1,1,0,1,1,0,1,0.0585722246818689,0.0119375843731594,0.0599240845065716,8
"gen2_0024",16,0.572136,1,0,1,1,1,1,1,0,1,0,0,1,1,0.0587448602906598,0.0199485123263754,0.06289712993313,9
"gen2_0002",23,0.214171,0,1,1,1,1,0,1,0,0,1,0,1,0,0.059000983179535,0.0257904501999202,0.0650036152738345,7
"gen2_0035",11,0.809675,0,0,0,1,1,0,1,1,1,0,1,0,0,0.0592795835710968,0.00859697728088178,0.0615707785166425,6
"gen2_0018",21,0.405514,1,0,1,1,1,1,1,0,0,0,0,1,0,0.0593646374221328,0.0148510076309118,0.0632077275620629,7
"gen2_0052",12,0.848485,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0595227140764786,0.00936335055114567,0.0603569542240111,7
"gen2_0045",17,0.656876,0,0,0,0,1,1,1,1,0,0,0,1,1,0.0597031994271715,0.00912391689112727,0.0609056698802669,6
"gen2_0056",16,0.658144,1,0,1,1,1,0,1,0,1,1,0,1,1,0.0602516044153212,0.0177664851811016,0.0670234205889993,9
"gen2_0061",21,0.96599,0,0,0,1,1,0,1,1,0,0,1,1,0,0.0606820065280329,0.00750119083947678,0.0620038132447179,6
"gen2_0017",2,0.20332,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0613128949104843,0.00579591781046401,0.0605597071017031,12
"gen2_0047",26,0.47861,1,0,0,1,1,1,1,0,0,0,1,0,1,0.0678317779123549,0.012288147255286,0.0707800572108486,7
"gen2_0064",13,0.659301,1,1,0,1,1,1,0,1,0,1,1,1,1,0.093256398531412,0.0252349996965614,0.10926472454118,10
"gen2_0012",6,0.981374,1,1,0,1,1,1,0,1,1,0,1,1,1,0.0955685221778401,0.0148068338645313,0.110426279245653,10
"gen2_0006",11,0.511656,0,0,1,1,1,0,0,1,1,1,1,1,0,0.0966022800210363,0.0255092655103544,0.116183291948261,8
