"Par1","Par2"
9,4
10,16
12,14
3,1
16,7
8,14
5,11
14,15
11,2
12,16
2,10
8,11
15,6
12,8
10,5
1,5
13,9
1,2
12,5
15,9
1,14
15,3
7,3
16,2
15,4
8,13
5,8
6,3
1,4
6,7
8,11
1,14
16,13
3,2
10,12
12,2
6,8
12,4
13,5
15,7
16,10
1,12
2,13
1,3
13,16
5,3
9,1
10,12
