"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen17_0032",26,0.221369,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544329824289958,0.0649024148253356,0.0600514037306132,12
"gen17_0001",26,0.226016,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544685429107744,0.0680760250569976,0.0598842924230384,12
"gen17_0002",25,0.228395,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544712575519955,0.057926089762982,0.0598249174235236,12
"gen17_0062",21,0.238562,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545172190480653,0.0611644007773435,0.0597503049979492,12
"gen17_0049",21,0.228997,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545375925165102,0.057859145149244,0.0597767209915608,12
"gen17_0044",26,0.23017,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545394968438092,0.0607625746846163,0.0599554429295099,12
"gen17_0013",26,0.226973,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545426816982353,0.0615479936698732,0.060051239840507,12
"gen17_0043",23,0.235414,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545457969008732,0.0532230228097881,0.0591316850601012,12
"gen17_0004",26,0.207864,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545891954819817,0.0680234857453685,0.0595896665830184,12
"gen17_0019",24,0.226588,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0546177063963973,0.055852903389145,0.0606417970508733,12
"gen17_0052",25,0.21909,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546334459677481,0.0685256536306837,0.0598940998423027,12
"gen17_0033",21,0.254642,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546486107037747,0.0519378267503397,0.0597875526868782,12
"gen17_0053",26,0.206439,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546684712174427,0.0685290659128327,0.0591229452902102,12
"gen17_0007",22,0.239515,1,1,1,1,1,1,1,1,1,1,1,1,0,0.05467062105755,0.0557898917594186,0.0606563332372425,12
"gen17_0051",28,0.227834,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546706657638464,0.0616727101206102,0.0593387534514894,12
"gen17_0008",21,0.226867,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054671394795938,0.0558549618378676,0.0597094402727287,12
"gen17_0037",23,0.229393,1,1,0,1,1,1,1,1,1,1,0,1,1,0.054678233897721,0.0553866656277921,0.0599679770909279,11
"gen17_0009",25,0.207003,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546892341746725,0.0690178619731741,0.0598280604543019,12
"gen17_0050",23,0.263054,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546963878691366,0.0552283944506786,0.0590984940954817,12
"gen17_0012",23,0.264266,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547335447703655,0.0562581375106274,0.0597258802038712,12
"gen17_0038",23,0.238856,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547423826387305,0.0566501175320334,0.0591798337091687,12
"gen17_0030",22,0.23549,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0547777663004756,0.0605696625157158,0.060696120588266,12
"gen17_0014",21,0.260892,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547786024880284,0.0506157086881625,0.0596316628805889,12
"gen17_0025",24,0.208968,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547918323914387,0.0672226958514834,0.0597970230200427,12
"gen17_0039",22,0.22728,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0548059976031508,0.0579646565471904,0.0588489447061568,12
"gen17_0045",23,0.226538,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0548236875077205,0.0519537357908137,0.0599073332524014,11
"gen17_0031",26,0.212511,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0548391490680518,0.0649014534600264,0.0588557747422937,12
"gen17_0058",22,0.230575,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0548498490103696,0.0577940341401249,0.0594717664714885,12
"gen17_0048",22,0.098913,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0549121545138924,0.0765270715837203,0.0606199147539041,12
"gen17_0021",24,0.231151,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0549307604843401,0.0517435889937511,0.060121681113827,11
"gen17_0020",24,0.238943,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0549449766533681,0.0588916979258308,0.0592709317019568,12
"gen17_0023",25,0.207638,1,0,1,1,1,1,1,1,1,1,0,1,1,0.054947584407517,0.0629362735597963,0.0600030927526849,11
"gen17_0054",26,0.165159,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0549663458358659,0.0654133008833907,0.0605378394592922,11
"gen17_0010",23,0.239568,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0549719638707682,0.0710933564212946,0.0605453223508196,13
"gen17_0022",24,0.226686,1,1,0,1,1,1,1,1,1,0,0,1,1,0.0550173675989354,0.0454439572587324,0.0595096010688318,10
"gen17_0063",21,0.23441,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0550615936105867,0.0550113268849069,0.0597195336212904,12
"gen17_0036",24,0.258055,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0550857387315795,0.0544402711482481,0.0591946176416973,12
"gen17_0057",22,0.227451,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0550968418192476,0.0524228648437851,0.059670966153304,11
"gen17_0046",21,0.228829,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0551114625159508,0.0567352720179807,0.0600675316395514,11
"gen17_0011",23,0.231159,1,1,0,1,1,1,1,1,1,0,0,1,1,0.055122706668136,0.0500000829058761,0.0597612849133506,10
"gen17_0040",22,0.230746,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0551239412441654,0.0538437964917443,0.0596538429994154,11
"gen17_0055",21,0.230471,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0551471384967484,0.0562694912737759,0.0599285186567887,11
"gen17_0029",21,0.230711,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0551548619331926,0.0488844908211695,0.0592601600961029,11
"gen17_0026",24,0.237603,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0552370555104522,0.0585539552106165,0.0603059377716669,11
"gen17_0006",21,0.226686,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0552444050474329,0.06555191319013,0.0598809123140155,13
"gen17_0056",23,0.227374,1,1,1,1,1,1,1,0,1,1,0,1,1,0.055421198791222,0.0554598751590521,0.0592792857747672,11
"gen17_0028",23,0.233256,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0554394105366844,0.0583492046890577,0.059803882118774,12
"gen17_0035",19,0.22474,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0555145865707705,0.0503700735026736,0.0590864592005093,11
"gen17_0024",26,0.207229,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0555979746033729,0.0534246569268842,0.0600373414264764,11
"gen17_0018",24,0.424724,1,1,0,1,1,1,1,1,1,0,0,1,1,0.0556353250545911,0.0252257426923732,0.0593977472166409,10
"gen17_0059",24,0.238944,1,1,1,1,1,1,1,1,1,0,0,0,1,0.0557143552765877,0.0386182012212778,0.0586741262204044,10
"gen17_0041",23,0.231386,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0557265180566684,0.0680293712223714,0.0603282674437501,12
"gen17_0005",25,0.226678,1,1,1,1,1,1,1,1,0,1,0,1,1,0.0557882334798361,0.0509934772138796,0.0597484193904057,11
"gen17_0042",23,0.228454,1,0,0,1,1,1,1,1,1,1,0,1,1,0.0558095605670135,0.0576912831987232,0.0600753600366677,10
"gen17_0003",25,0.218529,1,1,1,1,1,1,1,1,0,1,0,1,1,0.0558641137154285,0.0531336467134589,0.0597081493763137,11
"gen17_0064",23,0.623216,1,0,1,1,1,1,1,1,1,1,0,0,1,0.0562112389696437,0.0203625342978802,0.0592056026140714,10
"gen17_0047",25,0.840686,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0562602952494112,0.0158093470329647,0.05996621829755,11
"gen17_0017",24,0.963056,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0565148408513048,0.0195067387010453,0.0600673787956161,11
"gen17_0015",23,0.228681,1,1,0,1,0,1,1,1,0,1,0,1,1,0.0571880764004839,0.0354001260323697,0.0607422759805383,9
"gen17_0034",11,0.232936,1,0,1,1,0,1,1,1,1,0,0,1,1,0.0572398847187151,0.024944479071077,0.0593594256101563,9
"gen17_0016",23,0.268718,1,1,1,1,0,1,1,1,1,0,0,0,1,0.057580177254066,0.0223124643717456,0.059199318671021,9
"gen17_0060",25,0.227597,1,1,1,1,1,1,0,1,1,1,0,1,1,0.0910137697070934,0.0777203588934416,0.109063027852272,11
"gen17_0061",23,0.253489,1,1,0,1,1,1,0,1,1,1,0,1,1,0.091073829046923,0.0683821266003135,0.10891295297167,10
"gen17_0027",2,0.257983,1,1,1,1,1,1,0,1,1,1,0,1,1,0.0971893068013766,0.00433550383591587,0.112842098026843,11
