"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen3_0057",22,0.23146,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0550735832006351,0.0547529414769292,0.0596234181883875,11
"gen3_0023",18,0.496976,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0553621023169094,0.029810387398535,0.0598489087813538,11
"gen3_0059",18,0.13774,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0554001485296599,0.0483368422401296,0.0611491937560945,10
"gen3_0045",19,0.539297,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0554225474095187,0.0300720151506957,0.0597103821652498,12
"gen3_0001",15,0.485206,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0554752727911409,0.0329043303285817,0.0599133344979422,12
"gen3_0053",17,0.80557,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0555322229387632,0.0249663694947716,0.0595678196369587,13
"gen3_0032",19,0.352775,0,0,1,1,1,1,1,1,1,0,1,1,1,0.0555570311440378,0.0337321863533658,0.0602874462530075,10
"gen3_0026",17,0.501597,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0555674550866296,0.026373248565452,0.060116196839615,10
"gen3_0051",14,0.496999,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0555868799883279,0.0316995939976627,0.0593134244923987,12
"gen3_0044",24,0.504448,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0556329106036188,0.0282432283310419,0.0600990221407339,11
"gen3_0019",20,0.663124,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0556388704091591,0.0300349123410814,0.0596527486013262,13
"gen3_0037",20,0.77668,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0558901952414164,0.0233652105636162,0.0605379122056807,11
"gen3_0025",15,0.664025,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0559136800527342,0.0208595736004968,0.0593885440978235,11
"gen3_0003",20,0.394663,0,0,1,1,1,1,1,1,1,0,1,1,0,0.0559160766426942,0.0250910398341069,0.0608174451955541,9
"gen3_0046",23,0.882273,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0559326983069418,0.0218106656597571,0.0592790543087689,12
"gen3_0031",16,0.226029,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0559673983476483,0.0349805624749034,0.0597735656471557,9
"gen3_0030",15,0.546457,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0559852659705087,0.0279399736052219,0.0601437441577278,11
"gen3_0041",15,0.382592,0,1,0,1,1,0,1,1,1,1,1,1,1,0.055986068046609,0.0343136323020733,0.0606325600223201,10
