"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen8_0001",21,0.210691,1,1,1,1,0,0,1,1,1,1,0,1,1
"gen8_0002",20,0.171253,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen8_0003",20,0.25091,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen8_0004",23,0.64106,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen8_0005",19,0.191306,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0006",21,0.327388,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen8_0007",19,0.232811,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0008",21,0.301602,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0009",20,0.226529,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0010",16,0.367191,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0011",20,0.128841,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0012",15,0.272067,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen8_0013",21,0.272718,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0014",20,0.231222,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0015",19,0.294838,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0016",17,0.238021,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0017",18,0.247634,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen8_0018",4,0.241297,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen8_0019",17,0.277284,1,1,1,1,1,0,1,1,1,1,0,0,1
"gen8_0020",19,0.171041,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0021",21,0.25782,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0022",20,0.265808,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen8_0023",21,0.292828,1,1,1,0,1,1,1,1,1,1,1,1,1
"gen8_0024",15,0.306627,0,1,1,1,1,1,0,1,1,0,1,1,1
"gen8_0025",20,0.20366,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen8_0026",20,0.765054,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0027",20,0.314767,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0028",9,0.183874,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen8_0029",23,0.249579,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen8_0030",21,0.272296,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0031",16,0.297745,0,1,1,0,1,0,1,1,1,0,0,1,1
"gen8_0032",15,0.341513,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0033",18,0.267802,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0034",17,0.255175,1,1,1,1,1,1,0,1,1,0,0,1,0
"gen8_0035",19,0.237903,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen8_0036",18,0.987429,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0037",20,0.274687,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0038",22,0.269308,1,1,1,1,1,1,1,1,1,1,0,1,0
"gen8_0039",20,0.284809,1,0,0,1,1,1,1,1,1,1,0,1,0
"gen8_0040",21,0.248015,1,1,0,1,0,1,1,1,1,1,1,1,1
"gen8_0041",21,0.225184,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0042",20,0.236417,1,0,1,1,1,1,1,1,1,1,0,1,0
"gen8_0043",20,0.227434,1,1,1,1,1,1,1,1,0,0,1,1,1
"gen8_0044",15,0.275855,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0045",19,0.193171,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0046",20,0.169388,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0047",16,0.241011,1,1,0,0,0,1,1,1,1,1,1,1,0
"gen8_0048",16,0.269077,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen8_0049",22,0.241161,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0050",22,0.218687,1,1,1,1,1,1,1,1,0,1,0,1,1
"gen8_0051",20,0.228509,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0052",19,0.230831,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0053",5,0.27266,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0054",18,0.272125,1,1,1,0,1,1,0,1,1,0,1,1,1
"gen8_0055",17,0.235057,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0056",20,0.234186,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0057",19,0.276609,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0058",17,0.258656,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0059",19,0.292641,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0060",19,0.193503,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen8_0061",20,0.272222,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0062",16,0.272563,1,1,0,1,1,1,1,0,1,0,1,1,0
"gen8_0063",22,0.209907,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0064",21,0.210503,1,1,1,1,1,1,1,1,1,1,0,1,1
