"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen14_0001",21,0.226445,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544637152964603,0.0594821308766354,0.0596764541661344,12
"gen14_0019",25,0.226225,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544797304991051,0.0606898937420203,0.0597987325229096,12
"gen14_0035",26,0.208977,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545440033997996,0.065573763149565,0.0600266663670052,12
"gen14_0004",26,0.216986,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545671768958013,0.0675187928568571,0.0596783534179077,12
"gen14_0031",21,0.226933,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545746822041646,0.0551760538477626,0.059771390103394,12
"gen14_0061",21,0.226802,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545979647243885,0.0589111255804888,0.0597855018338699,12
"gen14_0033",25,0.22497,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546057535272755,0.0599719956886856,0.0597633225092932,12
"gen14_0041",23,0.2032,1,1,1,1,1,1,1,1,1,1,1,1,0,0.05460829948575,0.0655287611230846,0.0613335927025917,12
"gen14_0034",25,0.226678,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546276291990897,0.0595834812558486,0.0601082720182335,12
"gen14_0005",23,0.233145,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546578673831009,0.0594138051798775,0.0598221440008807,12
"gen14_0006",19,0.231537,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054662111599903,0.0561022639013567,0.0599793784296671,12
"gen14_0058",22,0.239515,1,1,1,1,1,1,1,1,1,1,1,1,0,0.05467062105755,0.0558753281258212,0.0606563332372425,12
"gen14_0026",23,0.232949,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054672245317052,0.0605990336457115,0.0596392892788862,12
"gen14_0007",23,0.137016,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0546886162619641,0.0730475787661751,0.0599867765021642,11
"gen14_0053",23,0.220891,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0546897118320231,0.054964621057881,0.0592914059137464,11
"gen14_0008",25,0.22659,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546911721895304,0.0634386959350895,0.0598738399757102,12
"gen14_0045",26,0.2178,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546924895435613,0.0619941251194034,0.0594129605473079,12
"gen14_0048",23,0.236891,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547114535449554,0.0619810881585129,0.0595317380031304,12
"gen14_0047",23,0.239293,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547760938684013,0.0552356794077477,0.0593831222825013,12
"gen14_0028",23,0.189676,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547829295069752,0.0667860361191077,0.0597306029722267,12
"gen14_0044",26,0.224553,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0548094693435295,0.0602798421066243,0.0598743352023091,11
"gen14_0021",23,0.139173,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0548132461711483,0.0663935556730032,0.0600561801624928,10
"gen14_0024",24,0.227492,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0548435578665328,0.0635854700091405,0.059293734548631,12
"gen14_0013",20,0.226919,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0548442740376299,0.0548243731780049,0.0597959925896008,12
"gen14_0014",23,0.286835,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0548501839303845,0.0505781800175998,0.058863236165566,12
"gen14_0038",23,0.24173,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0548570155953657,0.0473545168410025,0.0598193432746336,11
