"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen26_0054",26,0.227281,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543796173209973,0.0658590946384436,0.0598078441169013,12
"gen26_0026",26,0.228045,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543856418272264,0.0576753718318139,0.0595367547349199,12
"gen26_0048",25,0.223358,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543936657436076,0.0649040713680682,0.0597510101422267,12
"gen26_0004",26,0.2266,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544449170356157,0.0615042270921254,0.0599999256721145,12
"gen26_0005",21,0.221199,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544486241045563,0.0579842718698344,0.0597949684394668,12
"gen26_0041",25,0.221545,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544505218206875,0.059053359312678,0.0597421248533888,12
"gen26_0009",25,0.223744,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544874536208775,0.0601154746537718,0.0598581213246326,12
"gen26_0010",25,0.223602,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545015076304984,0.0623474818843038,0.0596939909411954,12
"gen26_0013",26,0.227651,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545052539165978,0.0627397570757985,0.0599309467614858,12
"gen26_0016",25,0.221648,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545452881231277,0.0635159736554721,0.0601092550758538,12
"gen26_0036",26,0.226745,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545572024335645,0.0622367463592952,0.0600653104700784,12
"gen26_0060",25,0.223169,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0545776471572088,0.0619109354856452,0.0608766867280461,12
"gen26_0031",26,0.224008,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545929168690379,0.0630441349975769,0.0600634059355086,12
"gen26_0056",22,0.222342,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546227457430091,0.0597712763248378,0.0590283702440055,12
"gen26_0064",25,0.224768,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546304827017868,0.0654194699190512,0.0598527524337947,12
"gen26_0017",24,0.220971,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546430443363223,0.0589991389374348,0.0593474916453126,12
"gen26_0037",26,0.220997,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546676254616985,0.0591128103202399,0.0601765103907087,12
"gen26_0057",25,0.225529,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546876011170584,0.0647910078279079,0.0598240105792075,12
"gen26_0058",26,0.225562,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546964721296234,0.0626817826102315,0.0600970177089217,12
"gen26_0014",26,0.167459,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547178104331766,0.0800498201721781,0.0604916577488926,12
"gen26_0002",25,0.270674,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547233680046586,0.0536830080732859,0.0596550635243741,12
"gen26_0053",25,0.220719,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547399259644824,0.0631902118632843,0.0597573342445725,12
"gen26_0047",22,0.238828,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547473060250536,0.0579112808759682,0.0598505579130685,12
"gen26_0038",25,0.229224,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547498203565034,0.0652374506427611,0.059640285703287,12
"gen26_0028",23,0.222051,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0548042777318051,0.0637792263942596,0.0593576373078613,12
"gen26_0035",26,0.226876,1,1,0,1,1,1,1,1,1,1,0,1,1,0.054808492514456,0.0598193273628545,0.0594279184544202,11
"gen26_0040",26,0.22764,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0548692965110621,0.0526328079092076,0.0592422768782844,11
"gen26_0032",25,0.229113,1,1,1,1,1,1,1,1,1,0,0,1,1,0.054871795527056,0.0523035434533888,0.0602369175006387,11
"gen26_0021",24,0.226247,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0549244633715398,0.0585060002291815,0.0594507298008827,12
"gen26_0022",23,0.222603,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0549520764773571,0.0615460355160686,0.0597726766249868,12
"gen26_0007",25,0.223217,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0549555922021452,0.0623057334076206,0.0601250027706481,11
"gen26_0018",22,0.221072,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0549871417031173,0.0604253825265302,0.059662797518939,11
"gen26_0059",12,0.225373,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0550079990721597,0.0350393639515159,0.0597071511755431,12
"gen26_0001",25,0.22407,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0550156167303426,0.0502113634656165,0.0597419823943194,11
"gen26_0052",25,0.223298,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0550167874785355,0.0505476065724305,0.0599246124208816,11
"gen26_0045",26,0.220587,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0550853728620431,0.058099254038786,0.0596010507172027,11
"gen26_0024",14,0.223116,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0551233620395807,0.0425949603110512,0.0601255514350516,12
"gen26_0027",29,0.222892,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0551363980482024,0.0608467944345725,0.0599657224386161,11
"gen26_0062",21,0.221637,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0551393588669964,0.0575549037581414,0.0601144619307607,11
"gen26_0008",26,0.22414,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0551534199230102,0.0737322255855479,0.0602918326477787,13
"gen26_0049",25,0.225877,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0552053280160945,0.054914629725497,0.0598223572386101,11
"gen26_0006",25,0.220979,1,0,1,1,1,1,1,1,1,1,0,0,1,0.0552325191355558,0.0537567470722957,0.0592199292106899,10
"gen26_0029",25,0.226498,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0553240378566565,0.053295204989106,0.0598988528059431,11
"gen26_0019",26,0.229357,0,1,1,1,1,1,1,1,1,1,0,1,0,0.0553605740520897,0.04687663710269,0.06103639795653,10
