"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen28_0045",25,0.222476,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543013829645205,0.0681361007328049,0.0601084363487059,12
"gen28_0001",26,0.226944,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543067417691645,0.0593938433928133,0.0600443393405667,12
"gen28_0028",25,0.222873,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543501457015911,0.0635329196844471,0.0597086750065201,12
"gen28_0063",25,0.223873,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543519153590463,0.0625957609746294,0.0597176733222429,12
"gen28_0034",25,0.225856,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543596997148855,0.0594899293895757,0.0596869028132012,12
"gen28_0026",26,0.223653,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543740205146309,0.0655532482949357,0.0599906118374166,12
"gen28_0027",25,0.222416,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543872752862398,0.0652837506558979,0.0600457816925615,12
"gen28_0005",25,0.223358,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543936657436076,0.0628526012537158,0.0597510101422267,12
"gen28_0029",26,0.228147,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054407955554732,0.0577025988754625,0.0593780554946451,12
"gen28_0048",25,0.223504,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544155229550023,0.0565519747741009,0.0599532558179934,12
"gen28_0040",26,0.224628,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544245478155021,0.0655520825567699,0.0602438632033894,12
"gen28_0044",25,0.223371,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0544407473612202,0.059629854909864,0.060736578794189,12
"gen28_0052",25,0.223553,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544423319944458,0.0630034279065494,0.0598533312495347,12
"gen28_0007",26,0.2266,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544449170356157,0.0638012117859528,0.0599999256721145,12
"gen28_0008",25,0.22334,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544466885521391,0.0578874976654875,0.0597146642699114,12
"gen28_0009",21,0.221199,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544486241045563,0.0527921857602365,0.0597949684394668,12
