"NAMES","Mean.Train.MAE","Mean.Train.RMSE","Mean.Train.MAPE","Mean.Train.MBE","Mean.Valid.MAE","Mean.Valid.RMSE","Mean.Valid.MAPE","Mean.Valid.MBE","Mean.Test.MAE","Mean.Test.RMSE","Mean.Test.MAPE","Mean.Test.MBE","Mean.Size.Model","Mean.Num.Features","Sd.Train.MAE","Sd.Train.RMSE","Sd.Train.MAPE","Sd.Train.MBE","Sd.Valid.MAE","Sd.Valid.RMSE","Sd.Valid.MAPE","Sd.Valid.MBE","Sd.Test.MAE","Sd.Test.RMSE","Sd.Test.MAPE","Sd.Test.MBE","Sd.Size.Model","Sd.Num.Features"
"gen7_0001",0.0530862406993849,0.0750284989605244,Inf,4.01885566152456e-06,0.0555460745791836,0.0788693015786309,Inf,-0.000152180433143679,0.0594142603461694,0.0809954736241178,18.2818473230929,0.00463796010106077,0.0393642064766497,10,0.000392391251697577,0.000492423451916988,NA,5.41866846718952e-06,0.00224242602701695,0.003251202590886,NA,0.00435445321588936,NA,NA,NA,NA,NA,NA
"gen7_0002",0.0537491966704108,0.075692560373261,Inf,-1.17501623359621e-06,0.0557360885499072,0.0786298903731199,Inf,-6.07031687232199e-05,0.0594744061609103,0.0798907334509404,17.1934651428871,0.0116435600997076,0.0341170577652637,11,0.000441734291292399,0.000472917880898441,NA,6.58728158485573e-06,0.00277530645915002,0.00412933137391122,NA,0.00465370491391949,NA,NA,NA,NA,NA,NA
"gen7_0003",0.0524073023387725,0.0739492124437807,Inf,2.53216733395817e-06,0.0549017263869809,0.0776378222146913,Inf,-6.44514685402209e-05,0.060308742334334,0.0805060848227778,17.302567179512,0.0135073733435743,0.0458054982377821,12,0.000431695291402424,0.000467578452503355,NA,1.00294314871271e-05,0.00264664680521888,0.00396883694799752,NA,0.00491313270380058,NA,NA,NA,NA,NA,NA
"gen7_0004",0.0842811833746408,0.109987767918394,Inf,5.97032445055625e-07,0.0899119782677704,0.118186977251076,Inf,-0.000321258895744396,0.109781074588791,0.141915283709794,29.800466209644,0.0275465148835016,0.0550505046610443,10,0.000581679308007041,0.000604831315221111,NA,7.87761985111972e-06,0.00439539575934429,0.00440732261367043,NA,0.00410895621777774,NA,NA,NA,NA,NA,NA
"gen7_0005",0.0823435661779874,0.107503706596373,Inf,-2.43344736413932e-06,0.0893370947155899,0.116990604763002,Inf,-0.000385543499270679,0.108945716371797,0.141153347057794,29.4925774782047,0.0294564496901211,0.0688002011894117,11,0.00065459835641706,0.000612366995891661,NA,6.25974847596122e-06,0.00424694354259728,0.00480432862651452,NA,0.00447808619276062,NA,NA,NA,NA,NA,NA
"gen7_0006",0.05250810579204,0.0741813001629481,Inf,4.29703573338394e-07,0.0550828921849919,0.0781446908224853,Inf,-0.000107173524645892,0.0610320168197105,0.0814895142756429,17.4569605806836,0.0135998212113844,0.0476468357411871,11,0.000705724745462502,0.000855850588429647,NA,8.73404469887802e-06,0.00259638715116929,0.00378484912394535,NA,0.00449621903606683,NA,NA,NA,NA,NA,NA
"gen7_0007",0.0519610543459083,0.0733974464105026,Inf,7.66010086570217e-07,0.0551006892239504,0.0780807265322569,Inf,1.75314849845287e-05,0.0612447522322959,0.0817413160028425,17.2955850712801,0.0133995324409332,0.0479840071545501,11,0.000442740447358856,0.000462079836640092,NA,1.11317716149875e-05,0.0023954191903524,0.00329164798419467,NA,0.00453214369333902,NA,NA,NA,NA,NA,NA
"gen7_0008",0.0528881668753449,0.074565411698922,Inf,2.59694567084169e-06,0.0551052451578923,0.0778624082714024,Inf,6.67503657993093e-05,0.0597097722186435,0.080160897461486,17.4464849169711,0.0121005805969319,0.0352247554499649,12,0.000354385227300805,0.000400658982685586,NA,9.0152183977365e-06,0.00269317774945085,0.00387106497768665,NA,0.00443549502367804,NA,NA,NA,NA,NA,NA
"gen7_0009",0.0531035771068909,0.0747493523790488,Inf,5.36620798821416e-08,0.0551279499195515,0.0778044492012671,Inf,5.268876622026e-06,0.0592056041790822,0.0796296683481749,17.3968198436295,0.0108389235520927,0.0339033234378541,13,0.000384605087518668,0.000381784113774082,NA,5.65807749344209e-06,0.00266605866405362,0.00343806872903786,NA,0.00475349551827422,NA,NA,NA,NA,NA,NA
"gen7_0010",0.0889987534168752,0.115249613754482,Inf,5.06957413749996e-06,0.0939162300350615,0.122177518583876,Inf,0.000248765382541834,0.107920294384648,0.139356852355342,31.2147402509156,0.0126057720639357,0.0398556071489118,8,0.000491458536924819,0.000592142861952163,NA,6.21562532822145e-06,0.00461009390506198,0.00503453930107771,NA,0.00471013276988153,NA,NA,NA,NA,NA,NA
