"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen21_0001",25,0.220057,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0543284341116214,0.0641241784475964,0.0600779155182589,12
"gen21_0032",26,0.229668,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544035128038209,0.0661913269748961,0.0593637880401333,12
"gen21_0053",26,0.230341,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544344657608206,0.0617474553818654,0.0594542398932962,12
"gen21_0003",25,0.230423,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0544378957307015,0.0619267627043336,0.060469727547058,12
"gen21_0060",26,0.229883,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544688313661313,0.0646763243113149,0.0594651210938558,12
"gen21_0004",25,0.221569,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0544720076538703,0.0637358411261831,0.0600577209089305,12
"gen21_0005",27,0.226128,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054489141412518,0.0599225266526949,0.0607527352797991,12
"gen21_0022",26,0.22524,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545191571732712,0.0644466615154433,0.060117257837016,12
"gen21_0008",25,0.222345,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545333727579746,0.0629982745331668,0.0599566791032991,12
"gen21_0043",25,0.225079,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545545519877358,0.0607619017827651,0.0597617704900164,12
"gen21_0031",27,0.226622,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545551024212729,0.0656259105170856,0.0600459570248067,12
"gen21_0036",25,0.220675,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545665447826525,0.0618829020864485,0.0601006075571966,12
"gen21_0010",25,0.219972,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545792572616143,0.0637979830078326,0.0599667931376336,12
"gen21_0057",25,0.225745,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0545947180373206,0.0583606393973211,0.0597401463618278,12
"gen21_0052",26,0.218946,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546244099760597,0.065813111298438,0.05984924986747,12
"gen21_0041",25,0.231905,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0546426833795334,0.0641415780879717,0.0605043240449446,12
"gen21_0014",26,0.219694,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546503430311967,0.0660528732213713,0.0599100191110582,12
"gen21_0044",26,0.223001,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546540870013947,0.0613486841383217,0.0598850679957247,12
"gen21_0063",26,0.231593,1,1,1,1,1,1,1,1,1,1,0,1,0,0.054659246278439,0.0485497822707033,0.0598714777463123,11
"gen21_0042",25,0.223947,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0546873620154718,0.064195181879856,0.0597891282254052,12
"gen21_0016",25,0.226277,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054687709302327,0.0606975950534543,0.0598947852320568,12
"gen21_0039",25,0.226552,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0547070246988566,0.0666518230750384,0.0597427732479522,12
"gen21_0007",26,0.225735,1,0,1,1,1,1,1,1,1,1,0,1,1,0.054753331040505,0.0595689765417045,0.0593363100069595,11
"gen21_0054",26,0.219515,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0548442273529015,0.0592087584740412,0.0598505662396636,11
"gen21_0020",25,0.226058,1,0,1,1,1,1,1,1,1,1,0,1,1,0.05490594694621,0.0616443800066015,0.0605592956970913,11
"gen21_0026",25,0.22301,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0549290346134296,0.0549153735969603,0.0611425648174875,11
"gen21_0037",12,0.228729,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0549341002505317,0.0370603308478392,0.0590748016020399,12
"gen21_0046",14,0.227224,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0550411700657222,0.0433200722085993,0.060065263420286,12
"gen21_0040",27,0.219548,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0550798361644888,0.0532161370169668,0.0597130568932178,11
"gen21_0029",25,0.229997,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0551282595007508,0.0524847300051949,0.0608456056597523,11
"gen21_0015",25,0.234283,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0551366368219481,0.0717157589925562,0.0596835314972527,13
"gen21_0017",25,0.086747,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0551399536229609,0.0917707606215709,0.0608078572461352,12
"gen21_0002",26,0.231492,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0551673810348033,0.0534656110042198,0.059504036739179,11
"gen21_0019",25,0.221788,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0552293770005366,0.0750778044256164,0.0598058961163811,13
"gen21_0018",25,0.539569,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552516390720379,0.0329632266087096,0.0598223416523711,12
"gen21_0027",25,0.230093,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0552530121916926,0.0678422072619375,0.0601067779475536,12
"gen21_0064",25,0.230322,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0552835688989743,0.0742723901004274,0.0606023398791668,13
"gen21_0050",15,0.228387,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553468504608738,0.041891486917045,0.0612254305255488,11
