"Par1","Par2"
3,16
10,9
3,13
12,6
5,1
6,2
13,4
10,12
3,12
1,10
4,15
14,8
3,1
12,14
2,5
16,12
4,1
7,9
13,12
16,14
16,15
5,15
12,13
4,2
12,8
12,8
9,10
3,4
14,1
5,3
4,15
16,7
7,5
9,4
2,13
5,9
6,14
3,15
13,7
8,10
5,16
8,3
2,9
10,13
14,3
5,13
3,12
1,4
