"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen5_0047",25,0.323064,1,1,1,1,1,1,1,1,1,1,0,1,1,0.054840549923053,0.0443477107612071,0.0594445999924874,12
"gen5_0031",20,0.163744,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0549315952811495,0.0616605184613375,0.0608493099065552,12
"gen5_0057",19,0.234306,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0549520533399472,0.0518326892074461,0.0605527395717808,11
"gen5_0049",20,0.215407,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0549608457177196,0.0505981764405272,0.0599946415438361,10
"gen5_0021",23,0.537639,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0551279499195515,0.0304059372558986,0.0592056041790822,13
"gen5_0003",20,0.31811,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0551448167366941,0.04775100624103,0.0606155611177041,12
"gen5_0036",20,0.22381,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0551508581793834,0.0671231099063767,0.0593655170212259,13
"gen5_0004",21,0.210691,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0551645039832774,0.0576396473069356,0.0605253228312377,11
"gen5_0052",14,0.352029,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0551675718542967,0.0394642353430247,0.0594786910546705,12
"gen5_0035",22,0.32576,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0552028660163855,0.0356765408439018,0.0609989512024774,10
"gen5_0007",19,0.312623,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0552071978291887,0.0550230484461134,0.0595633345511486,12
"gen5_0033",21,0.666435,1,1,1,1,1,1,1,1,1,1,1,1,1,0.055238853244258,0.0275374720922477,0.0594179487545776,13
"gen5_0063",19,0.40451,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0552511507500604,0.0409958476282993,0.0594226091052892,12
"gen5_0061",15,0.432943,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0552752613172947,0.0375803081187686,0.0601449090366617,13
"gen5_0027",14,0.363073,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553067941451354,0.0366790578382269,0.059928028742542,11
"gen5_0044",21,0.343052,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0553944802412379,0.0450359814033394,0.0594307980269211,13
"gen5_0043",16,0.323405,1,1,0,1,1,1,1,1,1,0,0,1,1,0.0553980275019137,0.0341385479554404,0.0599271566384912,10
"gen5_0039",17,0.457318,1,1,0,1,1,1,1,1,1,0,1,1,1,0.0554033556868121,0.0296014232963843,0.0596828485164803,11
"gen5_0053",19,0.587329,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0554074960035986,0.0325440341206922,0.0595118572957923,12
"gen5_0028",17,0.190687,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0554131503109921,0.057670219332567,0.0605203052778788,11
"gen5_0012",19,0.539297,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0554225474095187,0.0334657839017445,0.0597103821652498,12
"gen5_0040",16,0.422118,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0554427868810017,0.0352148673514655,0.0605883229994921,11
"gen5_0024",15,0.532607,1,0,1,1,1,1,1,1,1,1,1,1,1,0.055443806448956,0.0296251225281849,0.059641324423504,12
"gen5_0058",22,0.548783,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0554503273963992,0.0251581839825912,0.0595582340235971,11
"gen5_0015",18,0.332847,1,0,1,1,1,1,1,1,1,0,1,1,0,0.055477216672337,0.0368379921837158,0.0605759342517609,10
"gen5_0054",24,0.498154,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0554909834025349,0.0351122017589299,0.0596847687282504,13
"gen5_0016",15,0.546589,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0554922895646369,0.0280382711630854,0.0596638878569625,12
"gen5_0050",19,0.20353,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0555001549843516,0.0610070244454201,0.0608812789987517,12
"gen5_0064",14,0.446979,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0555052019009398,0.0334049142370526,0.0590332016529973,12
"gen5_0045",17,0.36786,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0555185874748495,0.0340007775123719,0.0608065256154157,11
"gen5_0059",19,0.337041,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0555268679035761,0.0449514837820136,0.0604690463934172,11
"gen5_0037",15,0.475471,1,0,1,1,1,1,1,1,1,0,1,1,1,0.0555405344513622,0.0291557713693722,0.0598837329726058,11
"gen5_0051",15,0.560843,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0555499075757577,0.0303006348374876,0.0596041420329557,12
"gen5_0005",18,0.267676,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0555663873471586,0.0449190914249267,0.0604876972318775,11
"gen5_0032",16,0.45873,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0555717590253094,0.0310699522559786,0.0594252921080134,11
"gen5_0018",19,0.467702,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0555949050381336,0.0359379452876868,0.0595337047996362,12
"gen5_0055",16,0.426652,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0556220638276808,0.039362348557333,0.0597383363373786,12
"gen5_0056",20,0.330628,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0556266321895877,0.0344004369204649,0.0591403963509368,10
"gen5_0023",19,0.491896,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0556748372894398,0.0272262089846073,0.0608281724321567,11
"gen5_0011",24,0.675533,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0556851435835958,0.0217543323985619,0.0602344027003339,12
"gen5_0022",21,0.456004,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0557068830352452,0.0260159741435222,0.0602241332380266,11
"gen5_0041",21,0.490077,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0557741599990676,0.0290610114643985,0.0603986973401599,11
"gen5_0034",18,0.555687,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0558011168152805,0.0285554645000738,0.0593553653221243,12
"gen5_0025",18,0.270796,0,1,1,1,1,1,1,1,1,0,1,1,0,0.0558311841336965,0.0379359080136124,0.0613169299624,10
"gen5_0030",15,0.516331,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0558602508152847,0.0293285579754189,0.0589704479470508,12
"gen5_0062",14,0.368337,1,1,1,1,1,1,1,1,1,0,1,0,1,0.0558923881776567,0.0278590610511719,0.059293740231521,11
"gen5_0048",19,0.601167,1,0,0,1,1,1,1,1,1,1,1,1,1,0.055943330698851,0.025963269487272,0.0603966609251163,11
"gen5_0020",21,0.524556,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0560138338444041,0.0284384941886072,0.0587082172445592,12
"gen5_0029",19,0.440208,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0560583526869423,0.0358922190216507,0.0607487450212596,11
"gen5_0038",18,0.403965,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0560585346793211,0.0274192008474114,0.0597241676593984,10
"gen5_0010",14,0.540699,1,1,1,1,1,1,1,1,1,0,1,0,1,0.0560772957685986,0.0207872176652322,0.0591177693533422,11
"gen5_0014",15,0.485206,0,0,1,1,1,1,1,1,1,1,0,0,1,0.0562019748333618,0.0217419012602199,0.0595767581301552,9
"gen5_0013",15,0.537392,1,1,0,1,1,0,1,1,1,0,1,1,1,0.0562132984530718,0.020781144834736,0.0599486732211296,10
"gen5_0060",29,0.832293,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0563698427503657,0.0207551028629331,0.0600967382476974,12
"gen5_0046",16,0.334813,1,1,1,1,1,1,1,1,0,0,1,1,1,0.0564716890998974,0.0340128396416319,0.0597150711505707,11
"gen5_0019",20,0.246201,1,1,0,1,1,0,1,1,1,1,0,1,1,0.0566421338702849,0.0438225506622569,0.062655186308323,10
"gen5_0006",14,0.366283,1,1,0,1,0,1,1,1,1,1,1,1,1,0.0572282034014098,0.0310528631410967,0.0587319464910416,11
"gen5_0026",18,0.329727,1,0,1,1,0,1,1,1,1,1,1,1,0,0.0575217822365863,0.0332625996833085,0.0599445055849723,10
"gen5_0042",18,0.670662,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0578351080936779,0.0183461073174842,0.0592691606268518,11
"gen5_0008",19,0.551349,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0580730573725207,0.0296015926115454,0.0629023002328767,11
"gen5_0017",17,0.259072,0,0,1,1,1,0,1,1,1,0,0,1,0,0.0581736539441521,0.0257264288459079,0.0645647134575586,7
"gen5_0002",22,0.23146,1,1,0,1,0,0,1,1,1,1,0,1,1,0.0584691687499725,0.0355270255799097,0.0624473462751999,9
"gen5_0001",22,0.879611,1,1,1,1,0,1,1,1,1,1,0,1,0,0.0587523706777344,0.0156709890869819,0.0605298733167938,10
"gen5_0009",17,0.187477,0,1,0,1,1,1,1,0,1,1,1,1,0,0.0629821812025863,0.041337485104372,0.0707065869975167,9
