"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen6_0001",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0002",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0003",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0004",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen6_0005",7,0,0,1,1,1,1,1,1,1,1,0,0,1
"gen6_0006",9,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen6_0007",10,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0008",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen6_0009",7,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0010",12,1,0,1,1,1,0,1,1,1,1,0,1,1
"gen6_0011",9,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen6_0012",8,0,0,1,1,1,0,1,1,1,1,0,0,1
"gen6_0013",12,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen6_0014",13,1,0,1,1,1,0,1,1,1,1,1,0,1
"gen6_0015",11,1,0,1,1,1,0,1,1,1,1,0,0,1
"gen6_0016",9,0,0,1,1,1,1,1,1,1,1,0,0,1
"gen6_0017",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0018",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen6_0019",9,1,0,1,0,1,1,1,1,1,1,0,0,1
"gen6_0020",10,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0021",9,0,0,1,1,1,1,1,1,1,1,0,0,1
"gen6_0022",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen6_0023",9,0,0,1,1,1,1,1,1,1,1,0,0,1
"gen6_0024",7,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen6_0025",11,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0026",10,1,0,1,1,1,0,1,1,1,1,0,1,1
"gen6_0027",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0028",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0029",10,1,0,1,1,1,0,1,1,1,1,0,0,1
"gen6_0030",12,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0031",9,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen6_0032",9,1,0,1,0,1,0,1,1,1,1,1,1,1
"gen6_0033",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0034",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0035",9,0,0,1,1,1,0,1,1,1,1,0,0,1
"gen6_0036",7,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen6_0037",10,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen6_0038",11,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen6_0039",7,1,0,1,0,1,0,1,1,1,1,1,1,1
"gen6_0040",12,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen6_0041",12,1,0,1,0,1,1,1,1,1,1,1,1,1
"gen6_0042",9,1,0,1,1,1,0,1,1,1,1,0,0,1
"gen6_0043",11,1,0,1,1,1,1,1,1,1,1,0,1,1
"gen6_0044",10,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen6_0045",10,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0046",12,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen6_0047",8,0,0,1,1,1,0,1,1,1,1,0,1,1
"gen6_0048",12,1,0,1,1,1,0,1,1,1,1,0,0,1
"gen6_0049",10,1,0,1,0,1,0,1,1,1,1,1,0,1
"gen6_0050",12,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen6_0051",10,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen6_0052",11,0,0,1,1,1,0,1,1,1,1,0,0,1
"gen6_0053",11,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen6_0054",10,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen6_0055",11,1,0,1,1,1,1,1,1,1,1,0,0,1
"gen6_0056",10,0,0,1,1,1,0,1,1,1,1,0,1,1
"gen6_0057",11,1,0,1,0,1,0,1,1,1,1,0,1,1
"gen6_0058",10,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen6_0059",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0060",12,1,0,1,1,1,0,1,1,1,1,1,1,1
"gen6_0061",11,1,0,1,0,1,1,1,1,1,1,1,1,1
"gen6_0062",11,1,0,1,1,1,0,1,1,1,1,1,0,1
"gen6_0063",11,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen6_0064",11,1,0,1,1,1,0,1,1,1,1,1,0,1
