"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen4_0001",9,1,0,1,0,1,1,1,1,1,1,1,0,1,0.057791415735414,0.0319329739711788,0.0572985198187231,10
"gen4_0051",9,1,0,1,0,1,1,1,1,1,1,1,0,1,0.057791415735414,0.037482825005984,0.0572985198187231,10
"gen4_0064",9,1,0,1,0,1,1,1,1,1,1,0,0,1,0.057791415735414,0.0332116270507906,0.0572985198187233,9
"gen4_0054",7,0,0,1,1,1,1,1,1,1,1,0,0,1,0.0579786812938604,0.0313497577291092,0.0558697287109135,9
"gen4_0061",7,0,0,1,1,1,1,1,1,1,1,0,0,1,0.0579786812938604,0.0384250712774215,0.0558697287109135,9
"gen4_0024",10,1,0,1,1,1,1,1,1,1,1,1,0,1,0.0583341697610458,0.0342470999970547,0.0569932780616371,11
"gen4_0022",7,0,0,1,0,1,1,1,1,1,1,0,0,1,0.0583430093903916,0.0315015243192203,0.0581124754686336,8
"gen4_0003",12,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0583517644265199,0.0432586429370854,0.0575906911986949,11
"gen4_0004",13,1,0,1,1,1,0,1,1,1,1,1,0,1,0.0583529611679981,0.0424056819929551,0.056912363815896,10
"gen4_0005",11,1,0,1,1,1,0,1,1,1,1,0,0,1,0.0583817530148688,0.0500684161906772,0.0580844425794418,9
"gen4_0038",11,1,0,1,1,1,0,1,1,1,1,0,0,1,0.0583817530148688,0.0395224255106045,0.0580844425794418,9
"gen4_0063",9,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0584458907533004,0.0609790740961445,0.0563372398754679,12
"gen4_0047",9,0,0,1,1,1,1,1,1,1,1,0,1,0,0.0584743736187235,0.04781365487572,0.0585366950026214,9
"gen4_0035",12,0,0,1,1,1,0,1,1,1,1,1,0,1,0.058517839213819,0.0377394857974279,0.0560401428765563,9
"gen4_0032",9,0,0,1,0,1,1,1,1,1,1,0,0,1,0.0585470585374337,0.0397609087171124,0.0579569219465783,8
"gen4_0008",6,0,0,1,1,1,1,1,1,1,1,0,0,0,0.058550788657847,0.0286962917084385,0.0576887103340576,8
"gen4_0057",11,1,0,0,0,1,1,1,1,1,1,1,0,0,0.0585676718194703,0.0325393146746512,0.0570528942155211,8
"gen4_0031",7,0,0,1,1,1,0,1,1,1,1,0,0,1,0.0585901070844852,0.0468867643082716,0.057287630725086,8
"gen4_0050",8,0,0,1,0,1,1,1,1,1,1,0,0,1,0.0586343612282457,0.0309817827736152,0.0579569219465783,8
"gen4_0060",8,1,0,1,1,1,1,1,1,1,0,1,0,1,0.0586356872322082,0.0307555599042891,0.056969758008847,10
"gen4_0009",7,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0586538485134841,0.039593977704065,0.0597457880649086,8
"gen4_0041",8,0,0,1,1,1,0,1,1,1,1,0,0,0,0.0587117778228836,0.0258360967723787,0.0590227210821078,7
"gen4_0017",4,1,0,1,1,1,0,1,1,1,1,0,1,1,0.0587273283921767,0.0281337168246383,0.0591381113092392,10
"gen4_0027",7,1,0,1,1,1,1,1,1,1,1,0,0,0,0.0589237621416333,0.0327265952666893,0.0585090016151825,9
"gen4_0030",10,1,0,1,0,1,0,1,1,1,1,1,1,1,0.0590524459249585,0.0364463287727055,0.0576031152165758,10
"gen4_0012",14,1,0,1,0,1,1,1,1,1,1,1,0,1,0.0590562985619145,0.0354076024989613,0.057452488060589,10
"gen4_0013",12,1,0,0,0,1,0,1,1,1,1,0,0,0,0.0591200449543157,0.036773220930562,0.0557942843509384,6
"gen4_0011",8,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0591326779831927,0.0416033416388946,0.0561746817454936,11
"gen4_0062",8,1,1,1,0,1,1,1,1,1,1,0,0,0,0.0591380021955461,0.0335297988613548,0.0554029076105503,9
"gen4_0045",9,0,0,1,1,1,1,1,1,1,1,0,0,0,0.0591460267705703,0.0329102839440386,0.0579399477867777,8
"gen4_0025",12,0,0,1,0,1,0,1,1,1,1,0,0,1,0.0591702024422794,0.0283601860206664,0.0573558533542395,7
"gen4_0023",13,1,0,1,0,1,1,1,1,1,1,1,0,1,0.0591770947709742,0.0323213756499661,0.057452488060589,10
"gen4_0014",21,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0592306955326693,0.0420687344698491,0.0586879025271831,11
"gen4_0055",17,1,0,1,1,1,1,1,1,1,1,0,1,1,0.0592360856735349,0.0312467582369953,0.0592576933780924,11
"gen4_0044",11,1,0,0,1,1,0,1,1,1,1,1,0,0,0.0592366539873473,0.0321300376197105,0.0570568994739473,8
"gen4_0034",12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0592839115739631,0.0542987439722239,0.0567051885844798,13
"gen4_0033",12,1,1,0,1,1,0,1,1,1,1,1,0,0,0.0592859905136541,0.0520760842197305,0.0573445370928613,9
"gen4_0048",8,1,0,1,0,1,0,1,1,1,1,1,1,0,0.0593387035857533,0.0437921292216694,0.0602044996700405,9
"gen4_0019",13,1,0,1,0,1,1,1,1,0,1,1,0,1,0.0593579394585919,0.0386954706208215,0.0566236390427045,9
"gen4_0059",10,1,1,1,0,1,1,1,1,1,1,1,0,0,0.0593794414433853,0.0274135312676047,0.0564735834816506,10
"gen4_0039",12,0,0,1,1,1,0,1,1,0,1,1,1,1,0.0594288524941543,0.057764266679646,0.0571380871158233,9
"gen4_0018",18,1,0,1,1,1,1,1,1,1,1,1,0,1,0.0594890983763214,0.0226013341918848,0.0574779443448947,11
"gen4_0056",18,1,0,1,1,1,1,1,1,1,1,1,0,1,0.0594890983763214,0.0408425919735435,0.0574779443448947,11
"gen4_0053",12,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0595118361121447,0.0458912043876387,0.0581300302775273,10
"gen4_0020",9,1,0,1,1,1,0,1,1,0,1,1,0,1,0.0595207324365104,0.0476654352745087,0.0553258255763985,9
"gen4_0058",11,1,0,1,0,1,0,1,1,1,1,0,0,0,0.0596387496732433,0.0384750513377736,0.0579682941566022,7
"gen4_0010",9,1,1,1,1,0,0,1,1,1,1,1,1,0,0.0598426945026717,0.048467217181312,0.0565400482722459,10
"gen4_0040",11,1,0,1,1,0,0,1,1,1,0,0,0,1,0.0599441985875404,0.0278240528438861,0.058042593396726,7
"gen4_0006",5,0,0,1,1,1,0,1,1,0,1,0,0,1,0.0601230744115127,0.045946088754365,0.0565992988072176,7
"gen4_0042",28,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0601808860889805,0.0445629738571017,0.0581741660354298,12
"gen4_0021",7,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0602665835208994,0.024567000138639,0.0547041409780647,11
"gen4_0043",18,1,0,1,0,1,1,1,1,1,1,0,0,0,0.0602690534774799,0.0392071775950572,0.0570088100348846,8
"gen4_0028",9,0,1,1,0,1,0,1,1,1,1,1,1,1,0.0602934475596489,0.0474790623036525,0.0572822843046309,10
"gen4_0007",14,1,0,1,1,1,1,1,1,0,1,1,0,1,0.0603102236181257,0.0343083864326801,0.056054629864103,10
"gen4_0049",6,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0603370730422007,0.0260933585082522,0.0553833056255306,11
"gen4_0015",9,0,1,1,0,1,1,1,1,1,1,0,0,1,0.0604217367884904,0.0389213871660351,0.0540340809554659,9
"gen4_0029",11,1,0,1,1,1,1,1,1,0,1,1,0,1,0.0611090932661847,0.0386831780337451,0.056189621391692,10
"gen4_0036",6,1,0,1,1,1,1,1,0,1,1,0,0,1,0.0614998219084903,0.038951060902263,0.059125643700764,9
"gen4_0052",25,1,0,1,0,0,1,1,1,1,1,1,1,0,0.0626843755709132,0.0224773093693775,0.0593658227599198,9
"gen4_0046",8,1,0,1,1,1,0,1,0,1,1,0,0,1,0.062841229688089,0.0279458234669386,0.0604370819748038,8
"gen4_0026",11,0,0,0,1,1,0,1,0,1,1,1,0,0,0.0703440538823654,0.029056933807024,0.0652037201681398,6
"gen4_0037",13,1,0,1,1,1,0,0,1,1,1,1,0,1,0.0917367067240518,0.0189593803534404,0.104336604076881,9
"gen4_0016",12,0,0,1,1,0,0,0,1,0,1,1,1,1,0.103385439668066,0.0162723111036108,0.110760046429444,7
"gen4_0002",10,1,0,0,0,1,1,0,0,1,1,1,0,0,0.110967231142784,0.0407389556464178,0.118088331015054,6
