"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen14_0001",8,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0002",8,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0003",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0004",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0005",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0006",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0007",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0008",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0009",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0010",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0011",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0012",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0013",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0014",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0015",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0016",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0017",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0018",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0019",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0020",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0021",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0022",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0023",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0024",8,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0025",8,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0026",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0027",8,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0028",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0029",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0030",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0031",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0032",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0033",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0034",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0035",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0036",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0037",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0038",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0039",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0040",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0041",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0042",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0043",8,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0044",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0045",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0046",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0047",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0048",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0049",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0050",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0051",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0052",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0053",8,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0054",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0055",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0056",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0057",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0058",8,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0059",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0060",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0061",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0062",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0063",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen14_0064",9,1,0,1,0,1,1,1,1,1,1,1,0,1
