"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen11_0001",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0002",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0003",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0004",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0005",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0006",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0007",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0008",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0009",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0010",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0011",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0012",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0013",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0014",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0015",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0016",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0017",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0018",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0019",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0020",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0021",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0022",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0023",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0024",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0025",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0026",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0027",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0028",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0029",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0030",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0031",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0032",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0033",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0034",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0035",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0036",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0037",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0038",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0039",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0040",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0041",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0042",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0043",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0044",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0045",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0046",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0047",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0048",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0049",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0050",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0051",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0052",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0053",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0054",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0055",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0056",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0057",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0058",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0059",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0060",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0061",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0062",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0063",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen11_0064",9,1,0,1,0,1,1,1,1,1,1,1,0,1
