"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen12_0001",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0002",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0003",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0004",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0005",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0006",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0007",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0008",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0009",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0010",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0011",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0012",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0013",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0014",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0015",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0016",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0017",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0018",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0019",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0020",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0021",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0022",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0023",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0024",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0025",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0026",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0027",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0028",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0029",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0030",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0031",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0032",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0033",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0034",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0035",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0036",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0037",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0038",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0039",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0040",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0041",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0042",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0043",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0044",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0045",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0046",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0047",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0048",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0049",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0050",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0051",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0052",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0053",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0054",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0055",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0056",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0057",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0058",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0059",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0060",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0061",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0062",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0063",9,1,0,1,0,1,1,1,1,1,1,1,0,1
"gen12_0064",9,1,0,1,0,1,1,1,1,1,1,1,0,1
