"TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Rad"
0.291348600508906,0.179508890770533,0.480996486745449,0.874604179860671,0.0371621621621622,0.142414860681115,0.012230545114815,0.0862632869991823,0.220294228592984,0.120298083747339,1,0,1,0.0291554959785523
0.0652035623409669,0,0.222612583839029,0.64914502849905,0.152027027027027,0,0.0317205614854667,0.15699100572363,0.197284043757073,0.313342796309439,0,0,0,0.198056300268097
0.0674300254452926,0.0468529494778436,0.169594378792718,0.723875870804307,0.172297297297297,0,0.0352220942063234,0.292722812755519,0.144850999622784,0.40028388928318,0,0,1,0.195710455764075
0,0.00169348010160882,0.0402427339508144,0.699810006333122,0.158783783783784,0.0247678018575851,0.0388986227460278,0.392886345053148,0.270086759713316,0.463804116394606,1,0,0,0.175938337801609
0.105916030534351,0.177815410668925,0.182369849888215,0.741608613046232,0.192567567567568,0,0.0427484842998493,0.466067048242028,0.362504715201811,0.546486870120653,0,1,1,0.251675603217158
0.0871501272264631,0.183460344340954,0.114340466304695,0.706143128562381,0.155405405405405,0.00619195046439629,0.0467699280125464,0.561324611610793,0.43002640513014,0.334634492547906,1,0,1,0.289544235924933
0.0817430025445293,0.0468529494778436,0.150431172149473,0.83153894870171,0.0641891891891892,0.0123839009287926,0.0509611159365573,0.317252657399836,0.517917766880422,0.405251951738822,1,1,0,0.0767426273458445
0.186704834605598,0.162856336438047,0.218141168955605,0.760607979734009,0.10472972972973,0,0.0553201240896455,0.398609975470155,0.292719728404376,0.470901348474095,0,1,1,0.261729222520107
0.075381679389313,0.170194750211685,0.167358671351006,0.787207093096897,0.0810810810810811,0.00619195046439629,0.0598449436137609,0.474243663123467,0.367785741229725,0.402413058907026,1,0,0,0.235254691689008
0.125,0.143945808636748,0.199297349089748,0.770740975300823,0.0472972972972973,0,0.0645334820364231,0.39533932951758,0.43757072802716,0.52235628105039,0,1,1,0.111260053619303
0.159033078880407,0.237369460908834,0.197061641648036,0.709943001899937,0.135135135135135,0.00619195046439629,0.0693835646354063,0.5335241210139,0.364768012070917,0.529808374733854,1,0,0,0.262064343163539
0.141539440203562,0.211402766017499,0.160970935803258,0.772007599746675,0.128378378378378,0,0.0743929359069047,0.542109566639411,0.492267069030555,0.195528743789922,0,1,1,0.21112600536193
0.360687022900763,0.222692633361558,0.472373043755988,0.632678910702977,0.780405405405405,0.0804953560371517,0.107658156255637,0.159852820932134,0.039607695209355,0.264017033356991,1,1,1,0.230898123324397
0.246819338422392,0.194750211685013,0.381347812200575,0.709943001899937,0.5,0.291021671826625,0.113712963900544,0.235895339329518,0.147491512636741,0.160042583392477,1,1,1,0.0435656836461126
0.21469465648855,0.125317527519052,0.396358990737783,0.654211526282457,0.564189189189189,0.0743034055727554,0.119906317649082,0.116107931316435,0.217653715579027,0.221788502484031,1,1,0,0.108243967828418
0.361005089058524,0.260231442280553,0.438518045352922,0.772007599746675,0.233108108108108,0,0.139288354671084,0.257563368765331,0.0471520181063749,0.421220723917672,0,1,1,0.162198391420912
0.258587786259542,0.284222410386678,0.34110507824976,0.744141861937935,0.152027027027027,0.00619195046439629,0.146006298284695,0.417007358953393,0.23764617125613,0.155784244144784,1,0,1,0.262399463806971
0.251272264631043,0.13660739486311,0.412967103161929,0.707409753008233,0.557432432432432,0.123839009287926,0.152847705915603,0.111201962387572,0.384760467748019,0.113555713271824,1,1,1,0.07171581769437
0.280534351145038,0.161162856336438,0.464068987543916,0.688410386320456,0.331081081081081,0.0247678018575851,0.174080694592962,0.0813573180703189,0.122595247076575,0.2097232079489,1,1,1,0.0462466487935657
0.301208651399491,0.217047699689529,0.455445544554455,0.693476884103863,0.391891891891892,0.204334365325077,0.181383712359388,0.173344235486509,0.0750660128253489,0.153300212916962,1,1,1,0.110924932975871
0.168256997455471,0.119672593847022,0.307250079846694,0.607219759341355,0.422297297297297,0,0.203921915480701,0.221995094031071,0.057714070162203,0.320440028388928,0,1,0,0.25
0.208015267175573,0.110358453288174,0.235068668157138,0.63521215959468,0.422297297297297,0,0.21163296073675,0.300899427636958,0.204828366654093,0.11320085166785,0,0,0,0.230563002680965
0.368002544529262,0.233982500705617,0.561481954647078,0.651678277390754,0.310810810810811,0,0.21943738324569,0.0621422730989371,0.277631082610336,0.348828956706884,0,0,1,0.118297587131367
0.319974554707379,0.241603161162856,0.358032577451294,0.718809373020899,0.283783783783784,0.0247678018575851,0.22733167700298,0.333605887162715,0.057336854017352,0.564939673527324,1,0,1,0.0646782841823056
0.194656488549618,0.27490826982783,0.201213669754072,0.669411019632679,0.148648648648649,0.00619195046439629,0.235312314015264,0.582583810302535,0.307808374198416,0.592973740241306,1,1,1,0.426943699731904
0.224554707379135,0.317809765735253,0.224528904503354,0.655478150728309,0.195945945945946,0.00619195046439629,0.24337574720173,0.614881439084219,0.537533006412674,0.618878637331441,1,1,0,0.434651474530831
0.232188295165394,0.351679367767429,0.239540083040562,0.659278024065864,0.172297297297297,0,0.251518413283107,0.644726083401472,0.567333081855903,0.673172462739532,0,1,1,0.440683646112601
0.225826972010178,0.360993508326277,0.201213669754072,0.655478150728309,0.111486486486486,0.00619195046439629,0.259736735653034,0.707277187244481,0.594869860430026,0.543647977288857,1,0,0,0.436997319034853
0.271310432569975,0.306802145074795,0.256467582242095,0.56111462951235,0.239864864864865,0,0.268027127226934,0.558053965658217,0.652583930592229,0.484386089425124,0,1,0,0.429959785522788
0.215966921119593,0.244707874682472,0.239540083040562,0.645345155161495,0.148648648648649,0,0.27638599326364,0.489779231398201,0.514900037721614,0.52235628105039,0,0,0,0.446045576407507
0.201653944020356,0.26728760937059,0.230916640051102,0.64914502849905,0.155405405405405,0,0.284809734155188,0.5335241210139,0.451904941531498,0.612136266855926,0,0,1,0.4343163538874
0.223600508905852,0.327406152977702,0.218141168955605,0.641545281823939,0.165540540540541,0.00619195046439629,0.293294748180481,0.636958299264105,0.492267069030555,0.651880766501065,1,0,0,0.449396782841823
0.242684478371501,0.351679367767429,0.209837112743532,0.605193160227992,0.135135135135135,0,0.30183743421879,0.682747342600163,0.587702753677857,0.498580553584102,0,1,0,0.458109919571046
0.265903307888041,0.276601749929438,0.262855317789844,0.624192526915769,0.216216216216216,0,0.310434194419125,0.506132461161079,0.629950961901169,0.529453513129879,0,0,0,0.363270777479893
0.252862595419847,0.299181484617556,0.260619610348132,0.647878404053198,0.101351351351351,0,0.319081436821944,0.541700735895339,0.466993587325537,0.62597586941093,0,0,0,0.431635388739946
0.243320610687023,0.34236522720858,0.222612583839029,0.60734642178594,0.131756756756757,0,0.327775577929752,0.652902698282911,0.499811391927574,0.694464158977999,0,0,0,0.475201072386059
0.255725190839695,0.377928309342365,0.201213669754072,0.584927169094364,0.172297297297297,0,0.33651304522341,0.731807031888798,0.602414183327046,0.682044002838893,0,0,0,0.492292225201072
0.300572519083969,0.416878351679368,0.256467582242095,0.574034198860038,0.148648648648649,0,0.345290279621298,0.71749795584628,0.675216899283289,0.623491838183108,0,0,0,0.490616621983914
0.345101781170483,0.390911656788033,0.279782816991377,0.537808739708676,0.277027027027027,0,0.354103737878519,0.650040883074407,0.662014334213504,0.579134137686302,0,0,0,0.478887399463807
0.369592875318066,0.398532317245272,0.328329607154264,0.439772007599747,0.168918918918919,0,0.362949894923709,0.598937040065413,0.599773670313089,0.55819730305181,0,0,0,0.48558981233244
0.379452926208651,0.383573243014395,0.330245927818588,0.445598480050665,0.118243243243243,0,0.37182524613122,0.574816026165168,0.552621652206714,0.127750177430802,0,0,1,0.339142091152815
0.330788804071247,0.204064352243861,0.514532098371127,0.761874604179861,0.097972972972973,0.0681114551083591,0.380726309526536,0.0789043336058872,0.530365899660506,0.174591909155429,1,0,1,0.105898123324397
0.342239185750636,0.248941574936495,0.523155541360588,0.77580747308423,0.219594594594595,0.1671826625387,0.389649627923127,0.132869991823385,0.0728027159562429,0.202271114265436,1,1,1,0.117292225201072
0.311068702290076,0.207451312447079,0.451293516448419,0.80367321089297,0.0371621621621622,0.086687306501548,0.398591770989105,0.164758789860998,0.122595247076575,0.0237757274662881,1,1,1,0.138739946380697
0.333969465648855,0.252893028506915,0.482912807409773,0.540721975934136,1,0.136222910216718,0.425497289086101,0.190106295993459,0.0648811769143719,0.251951738821859,1,1,0,0.337131367292225
0.333333333333333,0.237651707592436,0.440753752794634,0.630145661811273,0.557432432432432,0,0.434481032887182,0.221995094031071,0.175405507355715,0.353087295954578,0,1,0,0.296916890080429
0.411895674300254,0.360993508326277,0.489300542957522,0.66307789740342,0.185810810810811,0,0.443466919765957,0.338511856091578,0.204828366654093,0.618523775727466,0,0,0,0.48357908847185
0.375318066157761,0.467400508044031,0.37080804854679,0.622165927802407,0.135135135135135,0,0.452451719824359,0.6443172526574,0.312334967936628,0.541518807665011,0,0,1,0.576742627345844
0.387086513994911,0.445385266723116,0.415202810603641,0.651678277390754,0.128378378378378,0.00619195046439629,0.461432242419239,0.555600981193786,0.594492644285175,0.562100780695529,1,0,0,0.423592493297587
0.411259541984733,0.446796500141123,0.398275311402108,0.642811906269791,0.168918918918919,0,0.47040533762947,0.579313164349959,0.512636740852508,0.672817601135557,0,1,0,0.550603217158177
0.397264631043257,0.493649449618967,0.351644841903545,0.602533248891703,0.158783783783784,0,0.47936789764575,0.706868356500409,0.534515277253866,0.717530163236338,0,0,0,0.567359249329759
0.430343511450382,0.531188258537962,0.353880549345257,0.506649778340722,0.135135135135135,0,0.488316858083095,0.758381030253475,0.652206714447378,0.705819730305181,0,0,1,0.593498659517426
0.41793893129771,0.531188258537962,0.364420312999042,0.504876504116529,0.179054054054054,0.00619195046439629,0.497249199216106,0.744889615699101,0.699735948698604,0.76472675656494,1,0,0,0.602882037533512
0.464058524173028,0.581710414902625,0.368572341105078,0.494996833438885,0.175675675675676,0,0.506161947137132,0.812755519215045,0.687287815918521,0.686657203690561,0,1,0,0.591487935656836
0.463740458015267,0.564775613886537,0.419674225487065,0.558074730842305,0.141891891891892,0,0.515052174837689,0.722812755519215,0.749905695963787,0.707948899929028,0,0,0,0.464142091152815
