"Par1","Par2"
7,11
13,12
10,1
13,16
14,13
9,7
4,12
10,4
6,11
16,9
2,12
1,15
10,12
12,10
7,14
3,2
5,8
2,11
16,14
3,11
5,13
14,5
1,3
2,7
6,9
14,10
11,12
4,6
11,1
16,11
14,16
4,7
6,15
9,8
14,2
16,6
13,14
3,12
4,11
10,6
1,11
13,8
11,6
15,13
13,1
8,7
6,15
6,4
