"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen15_0054",747,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552377295532854,0.0564070060092998,0.0606095412639788,11
"gen15_0024",772,12,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553031543476861,0.0582483508780923,0.0602212551475435,11
"gen15_0002",731,12,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553385023979732,0.0559931459309749,0.0606554814890684,11
"gen15_0047",759,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553502499438223,0.0579514525410478,0.0603656442970014,12
"gen15_0040",657,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553595929858092,0.0517963154133204,0.0604055671679812,12
"gen15_0004",718,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553623477469034,0.0533032562806279,0.0603215219206713,11
"gen15_0020",715,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553654653093922,0.05254713738692,0.0607233684874939,11
"gen15_0003",782,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553842716252494,0.0519742627804578,0.0606226883660181,11
"gen15_0058",751,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553897961323041,0.0542546243564129,0.0603758519481717,12
"gen15_0045",799,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553908392296335,0.0572008570455911,0.0609931337794199,12
"gen15_0063",617,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553939320506421,0.0527629687159842,0.0605569251097291,12
"gen15_0057",696,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554046726992236,0.0509759665620667,0.0602285130155035,11
"gen15_0015",767,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554118145344997,0.0544320149066249,0.0601433206949215,11
"gen15_0029",679,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554328369324183,0.0532139684178245,0.06089555705775,12
"gen15_0012",799,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554338634950683,0.0507168087159166,0.0603873937594547,11
"gen15_0018",830,11.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554467178881052,0.0591401796228378,0.060854231056584,11
"gen15_0043",731,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554519663518732,0.054346512078869,0.0602507729560633,11
"gen15_0035",724,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554522990186281,0.053246490709833,0.0603067502468766,11
"gen15_0036",720,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554605796615701,0.054724313833754,0.0609457488137495,12
"gen15_0042",617,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554718039588382,0.050487376141824,0.0600792404788011,11
"gen15_0048",808,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554873376896515,0.0590254039721425,0.0606290725145484,12
"gen15_0011",699,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055500235618171,0.0544149359378756,0.0609542766248045,11
"gen15_0016",600,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555216877941283,0.0567313655733073,0.0608601795175394,12
"gen15_0034",676,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555330319030901,0.0514592778915473,0.0603122323021871,12
"gen15_0056",561,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555558251157095,0.0512306029711132,0.0604264421630066,11
"gen15_0038",578,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555605371745351,0.045592974547462,0.0598819067501049,11
"gen15_0032",688,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555621082259786,0.0536948164741691,0.0607679420897219,11
"gen15_0053",751,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055566269723116,0.0530317242115732,0.0606171939389317,11
"gen15_0064",633,11.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555747554655259,0.0535254933395999,0.0608268412761671,11
"gen15_0037",675,12,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0555956558722508,0.0493453548150866,0.0607299387367012,11
"gen15_0031",763,11.8,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0556042865317674,0.0474652701330774,0.0615428803674187,11
"gen15_0009",726,11.2,1,0,1,1,1,1,1,1,1,1,1,1,0,0.055628305679168,0.0506815337729391,0.0604179039909206,11
"gen15_0014",664,12,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0556419726041037,0.0436904536713845,0.060493985584686,10
"gen15_0051",692,11.5,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0556513289030773,0.0534211007519249,0.0602954604407745,11
"gen15_0008",677,11.3,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0556580516061569,0.0486347525734014,0.0600999832824992,11
"gen15_0052",666,11.4,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0556697611593797,0.0428653387041282,0.060688266577398,11
"gen15_0039",710,11.8,1,1,0,1,1,1,1,1,1,1,0,1,0,0.055710807673315,0.0423697474422295,0.0613031180795239,10
"gen15_0026",622,11.3,1,1,0,1,1,1,1,1,1,1,0,1,0,0.055845592159934,0.0378649625995388,0.0614557607470133,10
"gen15_0010",632,11.7,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0558896179930026,0.0427262319093123,0.0592321032138103,11
"gen15_0049",856,12,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0559559001418611,0.0785224913395741,0.0609646815971018,12
"gen15_0005",551,11.8,0,1,0,1,1,1,1,1,1,1,1,1,0,0.056018582279382,0.044824992608825,0.0607162097602074,10
"gen15_0006",602,11.9,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0561533189885492,0.0475596049293146,0.0607852837707649,10
"gen15_0041",765,11.8,1,1,1,1,1,1,1,1,0,1,1,1,0,0.0563832061175157,0.0507294006606378,0.0604770016762171,11
"gen15_0013",826,11.7,1,0,0,1,1,1,1,1,1,1,0,1,0,0.0566198035819881,0.0379980469844028,0.0618753445515293,9
"gen15_0033",682,11.7,1,0,1,1,1,1,1,1,0,1,1,1,0,0.0566679907186949,0.046600903208084,0.0603208761144541,10
"gen15_0025",657,11.9,1,0,1,1,1,1,1,1,0,1,1,1,0,0.0566997228847831,0.0464658113517246,0.0602321845019532,10
"gen15_0022",763,11.6,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0567074591646324,0.041525579761077,0.0600656150505071,10
"gen15_0001",648,15.7,1,1,1,1,1,1,1,1,0,1,1,1,0,0.0571443899815876,0.0686126925481775,0.0613323832661623,11
"gen15_0055",654,12,1,1,0,1,0,1,1,1,1,1,1,1,0,0.0572275558361066,0.0452419362369332,0.0603650052565263,10
"gen15_0046",849,11.7,1,1,0,1,0,1,1,1,1,1,1,1,0,0.0572592994368167,0.0463777878105657,0.0603754456495727,10
"gen15_0023",741,11.5,1,1,0,1,0,1,1,1,1,1,1,1,0,0.0572608662907673,0.0424205595741011,0.060149547291236,10
"gen15_0060",651,12,1,1,0,1,0,1,1,1,1,1,1,0,1,0.0574178682605552,0.0418491990719553,0.0592259617682685,10
"gen15_0021",555,19.3,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0577526000813149,0.0882362998179363,0.0636090280613055,10
"gen15_0028",633,11.8,1,1,0,1,1,1,1,0,1,1,1,1,0,0.0578645564575495,0.0466351201810622,0.0627216402525776,10
"gen15_0061",683,11.7,1,1,0,1,0,0,1,1,1,1,1,1,0,0.0579515279038067,0.0402155394249144,0.0602374471372776,9
"gen15_0007",849,11.7,1,0,1,1,1,1,1,0,1,1,1,1,0,0.0586644871708357,0.0506367563828966,0.0644326251359544,10
"gen15_0062",71,11.6,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0604069048978128,0.0123546379080432,0.0619129443174432,12
"gen15_0050",657,-10.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0831985685902044,0.000692297866057267,0.0867342909578452,12
"gen15_0019",766,11.6,1,1,0,1,1,1,0,1,1,1,1,1,0,0.0916940875823915,0.042359280163786,0.10933919072402,10
"gen15_0027",617,11.8,1,1,0,1,1,1,0,1,1,1,1,1,0,0.0921845263106438,0.0368645251196555,0.108791850059373,10
"gen15_0044",799,11.7,1,0,0,1,1,1,0,1,1,1,0,1,0,0.0965993666961877,0.0268206320315224,0.115307492565364,8
"gen15_0030",736,7.2,1,1,0,0,1,1,0,1,1,1,1,1,0,0.0985792574225035,0.017750172134069,0.111681429837379,9
"gen15_0017",763,-18.1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.235004474374983,-0.000272514135670479,0.230202316973197,10
"gen15_0059",661,-20.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.342608529953514,0.000175821903673667,0.324642930501302,12
