"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen11_0033",793,12.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552308437122106,0.0641437443839488,0.0605757994429953,12
"gen11_0007",526,11.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552589020440863,0.0493845690275351,0.0605634921683394,12
"gen11_0003",878,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553565353308158,0.0575269183164038,0.0604997007195054,12
"gen11_0058",554,12.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553753770249241,0.0505109154921326,0.0600176889491868,11
"gen11_0030",793,12.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553821019303561,0.0594473712344462,0.0606902626819555,11
"gen11_0061",667,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553903545750728,0.0555125420388544,0.0601307470096717,12
"gen11_0024",847,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554085124777421,0.0579996204050569,0.0600840109612959,12
"gen11_0047",906,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554235711805296,0.0657147050944017,0.0608826043110673,12
"gen11_0009",527,12.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554318912831628,0.0531961652485791,0.0600987954197986,11
"gen11_0063",547,10.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055438359775956,0.043570025581214,0.0603061567349907,11
"gen11_0035",530,10.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554630261020723,0.0469194683528799,0.0599765862000258,12
"gen11_0026",527,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.055502816822145,0.0437792965170391,0.0602355434297749,11
"gen11_0059",535,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555138714385416,0.0456428885728862,0.0604549131519828,11
"gen11_0038",550,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555215281897173,0.0475032167883104,0.0608651962950131,12
"gen11_0016",532,10.9,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555244076072472,0.0450219638722058,0.0606519693411936,11
"gen11_0012",548,10.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555346179007458,0.0475117252947794,0.0602386654520083,12
"gen11_0054",532,11.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555520990901695,0.0527550079761976,0.0607318662742284,12
"gen11_0029",516,11.9,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555547506333432,0.0480600512860736,0.0600962050235851,11
"gen11_0001",796,11.4,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0555615038652145,0.0458283090730004,0.060591961630246,11
"gen11_0032",519,12.4,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555670131210532,0.0503664918287665,0.0606591844642517,11
"gen11_0045",527,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555710161158572,0.0467560161345029,0.0601689058172115,11
"gen11_0040",581,11.7,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0555777721476511,0.0411228962663791,0.0602732045168233,11
"gen11_0028",547,12.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555819455964406,0.0559247900501739,0.0605922607215215,11
"gen11_0002",556,12.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555958343907554,0.0560383505760871,0.06074233341457,12
"gen11_0042",498,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0556633375950426,0.0446638818559782,0.0604847346779858,11
