"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen27_0001",901,11.1,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen27_0002",797,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0003",809,11.5,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen27_0004",854,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0005",900,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0006",816,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0007",778,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0008",890,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0009",783,11.3,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen27_0010",854,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0011",907,11,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen27_0012",803,11.3,1,1,1,1,1,1,0,1,1,1,1,1,0
"gen27_0013",848,-18.1,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen27_0014",835,11.3,1,1,0,1,1,1,1,1,1,1,0,1,1
"gen27_0015",881,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0016",838,-3.4,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen27_0017",788,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen27_0018",798,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen27_0019",814,11,1,1,1,1,0,1,1,1,1,1,1,1,0
"gen27_0020",870,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0021",778,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0022",783,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0023",836,11.4,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0024",828,11.4,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen27_0025",884,11.1,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen27_0026",597,11.3,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen27_0027",821,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0028",830,11.3,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen27_0029",809,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0030",842,15.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0031",849,11.2,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen27_0032",853,10.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0033",875,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0034",874,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0035",843,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0036",856,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0037",835,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0038",869,-21.7,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0039",879,22.3,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen27_0040",185,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0041",900,11,1,1,1,1,0,1,1,1,1,1,1,1,0
"gen27_0042",888,11,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen27_0043",826,20,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0044",821,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0045",782,21.5,0,1,1,1,0,1,1,1,1,1,1,1,0
"gen27_0046",779,11.3,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen27_0047",864,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0048",874,11,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0049",821,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0050",836,19.7,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0051",776,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0052",811,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0053",837,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0054",841,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0055",888,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen27_0056",213,11.4,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen27_0057",543,11.4,1,1,1,0,1,1,1,1,1,0,1,1,0
"gen27_0058",812,11.3,1,1,0,1,0,1,1,1,1,1,1,1,1
"gen27_0059",889,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0060",908,11,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0061",807,11,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen27_0062",916,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0063",811,-3.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen27_0064",840,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0
