"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen23_0021",880,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552642108145902,0.0595410109479874,0.060547040523223,12
"gen23_0028",896,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552695043037949,0.0609207484120199,0.0602753252930487,12
"gen23_0049",788,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552846512760609,0.0569846604127412,0.0604747574682043,12
"gen23_0005",807,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552907709753304,0.0561817970061734,0.0602898169683854,12
"gen23_0030",786,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552933472880575,0.0538695660101462,0.0602455574340687,12
"gen23_0055",933,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553184368089938,0.0535439521549773,0.0599747689157166,11
"gen23_0015",804,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553201241576153,0.0553597401952461,0.0608150644856131,11
"gen23_0051",822,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553391516690627,0.0529184610172261,0.0601973187792261,11
"gen23_0054",887,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553445246932251,0.0599321451219057,0.0608533552333486,12
"gen23_0038",798,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553492087487482,0.0559029990082116,0.0602809705156611,11
"gen23_0022",845,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553564049598298,0.056495827529942,0.0605024877204013,11
"gen23_0003",925,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553611115452947,0.0544774103508625,0.0605270304929952,11
"gen23_0045",907,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553662194476489,0.0544886336992794,0.0607013271859711,12
"gen23_0020",914,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553786392055637,0.0559358241481538,0.0602660683302846,11
"gen23_0032",955,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553798939364977,0.0559211490699652,0.0604791140647724,11
"gen23_0033",866,11.4,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0553901379073864,0.055700293401343,0.0604846605040204,11
"gen23_0006",836,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553912243711093,0.0545553793619133,0.0602171447763426,11
"gen23_0064",904,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553984157862732,0.0577115829714361,0.0605003233987274,11
"gen23_0050",774,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055401039492405,0.0573697430451314,0.0609875166662776,12
"gen23_0037",759,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554047203410466,0.0555657075788356,0.0604567767890438,12
"gen23_0008",795,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554102887375773,0.0590399443283752,0.0608314958749305,12
"gen23_0027",910,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554169530771277,0.0562963199381025,0.0603067454737718,11
"gen23_0048",846,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554286894689936,0.0533382689940986,0.0602752525600429,11
"gen23_0041",828,11.6,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554380960283921,0.058900159310831,0.0604971447067562,12
"gen23_0060",790,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554482959660061,0.0541718644516608,0.0604503236174226,11
"gen23_0001",793,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554664268966863,0.0562918130513258,0.059992060193385,12
"gen23_0057",820,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554701838985306,0.0571586455607864,0.0608819855528288,12
"gen23_0035",687,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554760370182657,0.0521847296341632,0.0605891158465722,12
"gen23_0056",785,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554779689043485,0.0582349501835492,0.0602088102199054,12
"gen23_0019",908,11.4,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0555081974874507,0.044015944098459,0.0607208726787153,10
"gen23_0026",793,11.4,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555242375135618,0.0571690228802955,0.0604108704618734,11
"gen23_0013",928,11,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555282326248669,0.0553887967943551,0.0602947728017595,11
"gen23_0046",786,11.6,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555759273277549,0.0545623627082164,0.060726107334232,11
"gen23_0047",888,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0555817911711608,0.0560056265841805,0.0604119663440614,11
"gen23_0023",903,11,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0555978593063695,0.0430602862020278,0.0606342330596438,10
"gen23_0018",890,11.4,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0556067200073275,0.0424264326937662,0.0605112662372731,10
"gen23_0007",769,11.2,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0556390566517313,0.0431850092539769,0.0607823770279065,11
"gen23_0004",897,11.6,1,1,0,1,1,1,1,1,1,1,1,0,0,0.055655446110924,0.0414754906449096,0.0594997616594882,10
"gen23_0025",898,11.5,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0556705502219189,0.0447259833031169,0.059475837336192,11
"gen23_0029",935,11.2,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0557169220295338,0.0408811974812417,0.0595104070727515,10
"gen23_0061",807,11.5,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0557332400829246,0.0442799280969328,0.0614174235045703,11
"gen23_0062",804,11.4,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0559934031133126,0.0481770410075196,0.0606647052587057,10
