"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen27_0051",776,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552149311801341,0.0534871344879416,0.0605120775088558,11
"gen27_0004",854,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552363606853188,0.0557234767474932,0.0600657539048232,12
"gen27_0048",874,11,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552370265642536,0.052866539970806,0.0602313925382755,11
"gen27_0044",821,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552657331067283,0.0536812243439667,0.0604453238063789,11
"gen27_0035",843,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552669492990239,0.0520827597072853,0.0602896669964301,11
"gen27_0033",875,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0552760579298752,0.0523307528667325,0.0602260304011572,11
"gen27_0060",908,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552860723785899,0.0548310459993333,0.0603873493147586,12
"gen27_0021",778,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552915952903265,0.0550173773424625,0.0603931221339949,12
"gen27_0020",870,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0552976939762188,0.0581095022986573,0.0603132703717796,12
"gen27_0005",900,11.2,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553035135884613,0.0513467492960173,0.0607951670966237,11
"gen27_0059",889,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553194391480445,0.0552064329960731,0.0601951386261298,12
"gen27_0008",890,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553195258380812,0.0558937698962862,0.0604197306870136,12
"gen27_0055",888,11.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0553441975050733,0.0547660415739986,0.0605733886500855,11
"gen27_0015",881,11,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553444279264794,0.0531005407475616,0.0602737337228557,12
"gen27_0007",778,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553504789135462,0.0570342764183554,0.0605385670386697,12
"gen27_0062",916,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0553866370732466,0.0596488054479793,0.0606724957041017,12
"gen27_0029",809,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554306146942534,0.0591403473211144,0.0607271364830729,12
"gen27_0032",853,10.1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554444560020775,0.0483322557770236,0.0598730572458049,11
"gen27_0036",856,11.3,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554458599859615,0.0571969849771407,0.0602201547462172,12
"gen27_0064",840,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554503346894603,0.0555060588202232,0.06003174560172,12
"gen27_0054",841,11.3,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0554509374523317,0.0537073452998447,0.0607278273571601,11
"gen27_0053",837,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554616527833969,0.0563147438710585,0.0603242791963894,12
"gen27_0049",821,11.5,1,1,0,1,1,1,1,1,1,1,1,1,0,0.05546368489055,0.0556906176288023,0.0603769761800366,11
"gen27_0052",811,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554716043244504,0.0549140485372763,0.0605405288667587,12
"gen27_0047",864,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554826882014274,0.0576009355689124,0.0612068978002722,12
"gen27_0037",835,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554844714593219,0.0582259583828163,0.0602779037228091,12
"gen27_0002",797,11.1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554976018982885,0.0568524908109092,0.0599418553217147,12
"gen27_0034",874,11.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0554992926360345,0.0561652195329313,0.060171056780387,12
"gen27_0027",821,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555086981619937,0.0561186663127153,0.0605746997259919,12
"gen27_0006",816,11.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555535093769413,0.0570492940167305,0.0604989068514037,12
"gen27_0022",783,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0555652728415338,0.0585332126937555,0.0604733116033837,12
"gen27_0014",835,11.3,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0555910814543344,0.0553565425035583,0.0606324851281376,11
"gen27_0010",854,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0556074332523801,0.0580449411018262,0.061030569130814,12
"gen27_0001",901,11.1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0556136695012394,0.042081044565025,0.0590707981203192,11
"gen27_0011",907,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0556770772857912,0.07939965201628,0.0599325918287799,13
"gen27_0003",809,11.5,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0556897183503959,0.0430926725315381,0.0611474605834491,10
"gen27_0046",779,11.3,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0556961385295242,0.0442644943904223,0.0604754857496709,11
"gen27_0024",828,11.4,1,1,1,1,1,1,1,1,1,1,1,0,0,0.055729649987397,0.0414922465830138,0.0595544841342455,11
"gen27_0023",836,11.4,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0557835405875849,0.0487444313509218,0.0607328274901628,10
"gen27_0017",788,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0558102735861556,0.0743240197657155,0.0608573355626218,13
"gen27_0025",884,11.1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0558609354905381,0.0759694623719266,0.0606783125394826,13
"gen27_0018",798,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0560120089018209,0.0720864721637774,0.0607694580712057,13
"gen27_0026",597,11.3,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0560644247756475,0.0450620487632797,0.0603275839633751,11
"gen27_0031",849,11.2,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0560677618303144,0.053166534602556,0.0606473335528793,11
"gen27_0042",888,11,1,1,1,1,1,1,1,1,0,1,1,1,0,0.0563479869339654,0.0490055747503462,0.0605804396136678,11
"gen27_0030",842,15.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0563527878610996,0.0842378609897451,0.0631001407505992,12
"gen27_0061",807,11,1,1,1,1,1,1,1,1,0,1,1,1,0,0.0563962748832017,0.043215151490337,0.0604196949687462,11
"gen27_0028",830,11.3,1,1,0,1,1,1,1,1,0,1,1,1,0,0.056462943528343,0.0431254869942538,0.0608202526063828,10
"gen27_0040",185,11.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0566541922920282,0.0300452112879355,0.0596045755385443,12
"gen27_0057",543,11.4,1,1,1,0,1,1,1,1,1,0,1,1,0,0.0569805316565462,0.0342752077087288,0.0597055428453976,10
"gen27_0009",783,11.3,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0571088347173164,0.0237962854669891,0.0604232540731735,9
"gen27_0019",814,11,1,1,1,1,0,1,1,1,1,1,1,1,0,0.0571462832832232,0.0429747067913602,0.0606736417834075,11
"gen27_0058",812,11.3,1,1,0,1,0,1,1,1,1,1,1,1,1,0.0571732133301533,0.0603117465733865,0.0608052284201047,11
"gen27_0041",900,11,1,1,1,1,0,1,1,1,1,1,1,1,0,0.0571878924806171,0.0464067751674737,0.0604682553396091,11
"gen27_0056",213,11.4,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0572234770704695,0.0323334585408443,0.0597281967684357,12
"gen27_0050",836,19.7,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0592120760084337,0.12358117046442,0.0650272485097881,11
"gen27_0043",826,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0596578697995126,0.128660143317268,0.0652388791702492,12
"gen27_0039",879,22.3,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0605527503079001,0.126293892117347,0.0631006312599144,11
"gen27_0045",782,21.5,0,1,1,1,0,1,1,1,1,1,1,1,0,0.0609239183056713,0.106394297100028,0.0649553295447289,10
"gen27_0063",811,-3.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0633242886529834,0.00450689174782039,0.0650907732450354,12
"gen27_0016",838,-3.4,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0634517590998106,0.00402043965844531,0.0650687301479208,11
"gen27_0012",803,11.3,1,1,1,1,1,1,0,1,1,1,1,1,0,0.0913591284314462,0.0421817086225963,0.108220467401134,11
"gen27_0013",848,-18.1,1,1,0,1,1,1,1,1,1,0,1,1,0,0.230570393360367,0.000509475251655874,0.226801639242899,10
"gen27_0038",869,-21.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0.405947340933373,-0.000225523404422328,0.39518313869935,12
