"Par1","Par2"
9,12
12,15
7,9
6,13
15,6
13,12
10,2
4,13
1,13
3,8
1,12
16,1
15,11
16,3
9,7
13,8
3,13
3,7
5,7
3,8
12,13
8,11
6,11
4,2
16,11
5,10
2,9
16,9
1,10
10,6
4,6
7,15
15,4
9,2
16,8
15,14
8,9
1,9
15,16
1,8
1,11
14,7
11,13
14,4
11,9
5,9
1,6
12,13
